회사명,거래소코드,2011,2012,2013,2014,2015,2016,2017,2018,2019
덕양산업(주),24900,0,0,0,0,0,0,0,0,0
덕우전자(주),263600,0,0,0,0,0,0,0,0,0
데브시스터즈(주),194480,0,0,0,0,1,0,1,0,0
도이치모터스(주),67990,0,1,0,1,0,0,1,0,0
동국산업(주),5160,0,0,0,1,0,0,0,0,0
동국제강(주),1230,0,0,0,0,1,0,0,0,0
동국제약(주),86450,0,0,0,0,0,0,0,0,0
동부건설(주),5960,0,1,0,0,0,0,0,0,0
동성제약(주),2210,0,0,0,0,0,0,0,0,0
동신건설(주),25950,0,0,0,0,0,0,0,0,0
동아쏘시오홀딩스(주),640,0,0,0,0,0,0,0,0,0
동아에스티(주),170900,0,0,0,0,0,0,0,0,0
동아타이어공업(주),282690,0,0,0,0,0,0,0,0,0
동아화성(주),41930,0,0,0,0,0,0,0,0,0
동양이엔피(주),79960,0,0,0,0,0,0,0,0,0
동양철관(주),8970,0,0,0,0,0,0,0,0,0
동양파일(주),228340,0,0,0,0,0,0,0,0,0
동양피스톤(주),92780,0,0,0,0,0,0,0,0,0
동원금속(주),18500,0,0,0,0,0,0,0,0,0
동원산업(주),6040,0,0,0,0,0,0,0,0,0
동원수산(주),30720,0,0,0,0,0,0,0,0,0
동원시스템즈(주),14820,0,0,0,0,0,0,1,0,0
동일고무벨트(주),163560,0,1,0,0,0,0,0,0,0
동일금속(주),109860,0,0,0,0,0,0,0,0,0
동일산업(주),4890,0,0,0,0,0,0,0,0,0
동일제강(주),2690,0,0,0,0,0,0,1,0,0
동일철강(주),23790,0,0,0,1,0,0,0,0,0
동화기업(주),25900,0,0,1,0,0,0,0,0,0
동화약품(주),20,0,0,0,0,0,0,0,0,0
두산밥캣(주),241560,0,0,0,0,0,0,0,1,0
두산에너빌리티(주),34020,0,0,0,0,0,0,0,0,0
두산퓨얼셀(주),336260,0,0,0,0,0,0,0,0,0
디씨엠(주),24090,0,0,0,0,0,0,0,0,0
디아이동일(주),1530,0,0,0,0,0,0,0,0,0
디아이티(주),110990,0,0,0,0,0,0,0,0,0
디에스알(주),155660,0,0,0,0,0,0,0,0,0
디에스알제강(주),69730,0,0,0,0,0,0,0,0,0
디엑스앤브이엑스(주),180400,0,0,0,0,0,0,0,0,0
디엘(주),210,0,0,0,0,0,0,1,0,0
디엘건설(주),1880,0,0,0,0,0,0,0,0,0
디와이(주),13570,0,0,0,0,0,0,0,0,0
디와이씨(주),310870,0,0,0,0,0,0,0,0,0
디와이파워(주),210540,0,0,0,0,0,0,0,0,0
디와이피엔에프(주),104460,0,0,0,0,0,0,0,0,1
디젠스(주),113810,0,1,0,0,0,0,0,0,0
디케이락(주),105740,0,0,1,0,0,0,0,0,0
라온시큐어(주),42510,0,1,0,0,0,1,0,0,0
라온피플(주),300120,0,0,0,0,0,0,0,0,0
램테크놀러지(주),171010,0,0,0,0,0,0,0,0,1
로스웰인터내셔널유한회사,900260,0,0,0,0,0,0,0,0,0
로체시스템즈(주),71280,0,0,0,0,0,1,0,0,0
롯데관광개발(주),32350,0,0,0,0,0,0,0,0,1
롯데쇼핑(주),23530,0,0,0,0,0,0,0,0,0
롯데정밀화학(주),4000,0,0,0,0,0,0,0,0,0
롯데정보통신(주),286940,0,0,0,0,0,0,0,0,1
롯데제과(주),280360,0,0,0,0,0,0,0,0,0
롯데지주(주),4990,0,0,0,0,0,0,0,0,0
롯데칠성음료(주),5300,0,0,0,0,0,0,0,0,0
롯데케미칼(주),11170,0,1,0,0,0,0,0,0,0
롯데하이마트(주),71840,0,0,1,0,0,0,0,0,0
리노공업(주),58470,0,0,0,0,0,0,0,0,0
마이크로로봇(주),182690,0,0,0,0,1,0,0,0,0
만호제강(주),1080,0,0,0,0,0,0,0,0,0
매일유업(주),267980,0,0,0,0,0,0,0,0,0
매일홀딩스(주),5990,0,0,0,0,0,0,0,1,0
메가스터디(주),72870,0,0,0,0,0,0,0,0,0
메가스터디교육(주),215200,0,0,0,0,0,0,0,1,0
메가엠디(주),133750,0,0,0,0,0,1,0,0,0
메디앙스(주),14100,0,0,0,0,0,0,0,0,0
메디포스트(주),78160,0,0,0,0,0,0,0,0,0
명문제약(주),17180,0,0,0,0,0,0,0,0,0
명성티엔에스(주),257370,0,0,0,0,0,0,0,0,0
모바일어플라이언스(주),87260,0,0,0,0,0,0,0,0,0
모트렉스(주),118990,0,0,0,0,0,0,0,1,0
무림에스피(주),1810,0,0,0,0,0,0,0,0,0
무림페이퍼(주),9200,0,0,0,0,0,0,0,0,0
무림피앤피(주),9580,0,0,0,0,0,0,0,0,0
문배철강(주),8420,0,0,0,0,0,0,0,0,0
미디어젠(주),279600,0,0,0,0,0,0,0,0,0
미래나노텍(주),95500,0,1,0,0,0,0,0,0,0
미래산업(주),25560,0,0,0,0,0,0,0,0,0
미스터블루(주),207760,0,0,0,0,1,1,1,0,1
미원상사(주),2840,0,0,0,0,0,0,0,0,0
미원스페셜티케미칼(주),268280,0,0,0,0,0,0,0,0,0
미원홀딩스(주),107590,0,0,0,0,0,0,0,0,0
미원화학(주),134380,0,0,0,0,0,0,0,0,0
미창석유공업(주),3650,0,0,0,0,0,0,0,0,0
바디텍메드(주),206640,0,0,0,0,1,0,0,0,0
바이온(주),32980,0,1,0,0,0,0,0,0,0
백광산업(주),1340,0,0,0,0,0,0,0,0,0
범양건영(주),2410,0,0,0,0,1,0,0,0,0
베뉴지(주),19010,0,0,0,0,0,0,1,0,0
보성파워텍(주),6910,0,0,0,0,0,0,1,0,0
보해양조(주),890,0,0,0,0,0,0,0,0,0
부광약품(주),3000,0,0,0,0,0,0,0,0,0
부국철강(주),26940,0,0,0,0,0,0,0,0,0
부산산업(주),11390,0,0,0,0,0,0,0,0,0
부산주공(주),5030,0,0,0,0,0,1,0,0,0
브릿지바이오테라퓨틱스(주),288330,0,0,0,0,0,0,0,0,0
비디아이(주),148140,0,0,0,0,0,0,0,0,1
비에이치아이(주),83650,0,1,0,0,0,0,0,0,0
비케이탑스(주),30790,0,0,0,0,0,0,0,0,0
비플라이소프트(주),148780,0,0,0,0,0,0,0,0,0
빛샘전자(주),72950,0,1,0,0,0,0,0,0,0
사조동아원(주),8040,0,0,0,0,0,0,0,0,0
사조산업(주),7160,0,0,0,0,0,0,1,0,0
사조씨푸드(주),14710,0,1,0,0,0,0,0,0,0
삼강엠앤티(주),100090,0,0,0,0,0,0,0,0,1
삼륭물산(주),14970,0,0,0,0,0,0,0,0,0
삼목에스폼(주),18310,0,0,1,0,0,0,0,0,0
삼보모터스(주),53700,0,0,0,0,0,0,0,0,0
삼보산업(주),9620,0,0,1,1,0,1,0,0,0
삼부토건(주),1470,0,0,0,0,0,0,0,0,0
삼성SDI(주),6400,0,0,0,1,0,0,0,0,0
삼성공조(주),6660,0,0,0,0,0,0,0,0,0
삼성물산(주),28260,0,0,0,0,1,0,0,0,0
삼성바이오로직스(주),207940,0,0,0,0,0,0,1,0,0
삼성에스디에스(주),18260,0,0,0,0,0,0,0,0,0
삼성엔지니어링(주),28050,0,0,0,0,0,0,0,0,0
삼성전기(주),9150,0,0,0,0,0,0,0,0,0
삼성전자(주),5930,0,0,0,0,0,0,0,0,0
삼성제약(주),1360,0,0,0,0,0,0,0,0,0
삼성중공업(주),10140,0,0,0,0,0,0,0,0,0
삼아알미늄(주),6110,0,0,0,0,0,0,0,0,0
삼아제약(주),9300,0,0,0,0,0,0,0,0,0
삼양식품(주),3230,0,0,0,0,0,0,0,0,0
삼양통상(주),2170,0,0,0,0,0,0,0,0,0
삼영무역(주),2810,0,0,0,0,0,0,0,0,0
삼영엠텍(주),54540,0,0,0,0,0,0,0,0,0
삼영이엔씨(주),65570,0,0,0,0,0,0,0,0,0
삼영전자공업(주),5680,0,0,0,0,0,0,0,0,0
삼영화학공업(주),3720,0,0,0,0,0,0,0,0,0
삼익티에이치케이(주),4380,0,0,0,0,0,0,0,0,0
삼일제약(주),520,0,0,0,0,0,0,0,0,0
삼정펄프(주),9770,0,0,0,0,0,0,0,0,0
삼지전자(주),37460,0,0,0,0,0,0,0,0,0
삼진제약(주),5500,0,0,0,0,0,0,0,0,0
삼천당제약(주),250,0,0,0,0,0,0,0,0,0
삼천리자전거(주),24950,0,0,0,0,0,0,1,0,0
삼현철강(주),17480,0,0,0,0,0,0,0,0,0
삼호개발(주),10960,0,0,0,0,1,0,0,1,0
삼화왕관(주),4450,0,0,0,0,0,0,0,0,0
삼화전기(주),9470,0,0,0,0,0,0,0,0,0
삼화전자공업(주),11230,0,0,0,0,0,0,0,0,0
삼화콘덴서공업(주),1820,0,0,0,0,0,0,0,1,0
삼화페인트공업(주),390,0,0,0,0,0,0,0,0,0
상신브레이크(주),41650,0,0,0,0,0,0,0,0,0
상신이디피(주),91580,0,0,0,0,0,0,0,1,0
상신전자(주),263810,0,0,0,0,0,0,0,0,0
새론오토모티브(주),75180,0,0,0,0,0,0,0,0,0
샘표(주),7540,0,0,0,0,0,0,0,0,0
샘표식품(주),248170,0,0,0,0,0,0,0,0,0
서암기계공업(주),100660,0,0,0,0,0,0,0,0,0
서울도시가스(주),17390,0,0,0,0,0,0,0,0,0
서울반도체(주),46890,0,0,0,0,0,0,1,0,0
서울식품공업(주),4410,0,0,0,0,0,0,1,0,0
서울전자통신(주),27040,0,0,0,0,0,1,0,0,0
서호전기(주),65710,0,0,0,0,0,0,0,0,0
선도전기(주),7610,0,0,0,0,0,0,0,0,0
성문전자(주),14910,0,0,0,0,0,0,0,0,0
성보화학(주),3080,0,0,0,0,0,0,0,0,0
성신양회(주),4980,0,0,0,0,0,0,0,0,0
성우전자(주),81580,0,0,0,0,0,0,0,0,0
성우테크론(주),45300,0,0,0,0,0,0,0,0,0
성창기업지주(주),180,0,0,0,1,0,0,0,0,0
성호전자(주),43260,0,0,0,0,0,0,0,0,0
세기상사(주),2420,0,0,0,0,0,0,0,0,0
세명전기공업(주),17510,0,0,0,0,0,0,0,0,0
세방(주),4360,0,0,0,0,0,0,0,0,0
세방전지(주),4490,0,0,0,0,0,0,0,0,0
세원이앤씨(주),91090,0,0,0,0,0,0,0,0,0
세종공업(주),33530,0,0,0,0,0,0,0,0,0
세종텔레콤(주),36630,0,0,0,0,1,0,0,0,1
세하(주),27970,0,0,0,0,0,0,0,0,0
소니드(주),60230,0,0,1,0,0,0,0,0,0
소프트캠프(주),258790,0,0,0,0,0,0,0,0,1
솔루스첨단소재(주),336370,0,0,0,0,0,0,0,0,0
솔브레인홀딩스(주),36830,0,1,0,0,0,0,0,0,0
송원산업(주),4430,0,0,0,0,0,0,0,0,0
스튜디오드래곤(주),253450,0,0,0,0,0,0,0,1,1
시그네틱스(주),33170,0,1,0,0,0,0,0,0,0
신대양제지(주),16590,0,0,0,0,0,0,0,0,0
신라교역(주),4970,0,0,0,0,0,0,0,0,0
신라섬유(주),1000,0,0,0,0,0,0,0,0,0
신라에스지(주),25870,0,0,0,0,0,0,0,0,0
신라젠(주),215600,0,0,0,0,0,0,0,1,0
신성델타테크(주),65350,0,0,0,0,0,0,0,1,0
신성통상(주),5390,0,0,0,0,0,0,0,0,0
신세계건설(주),34300,0,0,0,0,1,0,0,0,0
신송홀딩스(주),6880,0,0,0,1,0,0,0,0,1
신신제약(주),2800,0,0,0,0,0,0,0,0,0
신원종합개발(주),17000,0,0,0,0,0,1,0,1,0
신일전자(주),2700,0,0,0,0,0,0,0,0,0
신일제약(주),12790,0,0,0,0,0,0,0,0,0
신풍제약(주),19170,0,0,0,0,0,0,0,0,0
신풍제지(주),2870,0,0,0,0,0,0,0,0,0
신화인터텍(주),56700,0,0,0,0,0,0,0,0,0
신흥에스이씨(주),243840,0,0,0,0,0,0,0,1,0
쌍용씨앤이(주),3410,0,0,0,0,0,0,1,0,0
쌍용자동차(주),3620,0,0,0,0,0,0,0,0,0
쌍용정보통신(주),10280,0,0,0,0,0,0,0,0,0
써니전자(주),4770,0,0,0,0,0,0,0,0,0
씨비아이(주),13720,0,0,0,0,0,0,0,0,0
씨아이에스(주),222080,0,0,0,0,0,0,1,1,1
씨앤지하이테크(주),264660,0,0,0,0,0,0,0,0,0
씨앤티85(주),56730,0,0,0,0,0,1,1,1,0
씨에스베어링(주),297090,0,0,0,0,0,0,0,0,0
씨에스윈드(주),112610,0,0,0,0,1,0,0,0,1
씨제이(주),1040,0,0,0,0,0,0,0,1,0
씨제이대한통운(주),120,0,0,1,0,0,0,0,0,0
씨제이바이오사이언스(주),311690,0,0,0,0,0,0,0,0,0
씨제이씨지브이(주),79160,0,0,1,0,0,0,0,1,0
씨제이씨푸드(주),11150,0,0,0,0,1,0,0,0,0
씨제이제일제당(주),97950,0,0,0,0,0,0,0,1,0
씨제이프레시웨이(주),51500,0,0,0,1,0,0,0,1,0
씨케이에이치푸드앤헬스리미티드,900120,0,0,0,0,0,0,0,0,0
씨큐브(주),101240,0,0,0,0,0,0,0,0,0
아남전자(주),8700,0,0,0,0,0,0,0,0,0
아미코젠(주),92040,0,0,0,1,0,0,0,0,0
아비코전자(주),36010,0,0,0,0,0,0,0,1,0
아세아(주),2030,0,0,0,0,0,0,0,0,0
아세아시멘트(주),183190,0,0,0,0,0,0,0,0,0
아세아제지(주),2310,0,0,1,0,0,0,0,0,0
아시아나아이디티(주),267850,0,0,0,0,0,0,0,0,0
아시아나항공(주),20560,0,0,0,0,0,0,0,0,0
아이쓰리시스템(주),214430,0,0,0,0,0,1,0,0,0
아이에스동서(주),10780,0,0,0,0,0,0,0,0,0
아이진(주),185490,0,0,0,0,0,1,0,0,0
아이큐어(주),175250,0,0,0,0,0,0,0,0,1
아이크래프트(주),52460,0,0,1,0,0,0,0,0,0
아이텍(주),119830,0,0,0,0,0,0,0,0,0
아진산업(주),13310,0,0,0,0,0,0,0,0,0
안국약품(주),1540,0,0,0,0,1,0,0,0,0
알리코제약(주),260660,0,0,0,0,0,0,0,0,0
알서포트(주),131370,0,0,1,0,0,0,0,0,0
알에스오토메이션(주),140670,0,0,0,0,0,0,0,0,0
알에프머트리얼즈(주),327260,0,0,0,0,0,0,0,0,0
알에프에이치아이씨(주),218410,0,0,0,0,0,0,0,0,0
압타바이오(주),293780,0,0,0,0,0,0,0,0,0
애경산업(주),18250,0,0,0,0,0,0,0,0,0
애경케미칼(주),161000,0,1,0,0,0,0,0,0,0
애니젠(주),196300,0,0,0,0,0,0,1,1,0
애머릿지코퍼레이션,900100,0,0,0,0,0,0,0,0,1
앱클론(주),174900,0,0,0,0,0,0,0,0,0
어보브반도체(주),102120,0,0,1,1,0,0,0,0,0
에스넷시스템(주),38680,0,0,0,0,0,0,0,0,0
에스디엔(주),99220,0,0,0,0,0,0,0,0,1
에스맥(주),97780,0,1,0,0,0,0,0,0,0
에스비더블유생명과학(주),151910,0,1,1,1,0,0,0,0,0
에스비아이핀테크솔루션즈(주),950110,0,0,0,0,0,0,0,0,0
에스씨아이평가정보(주),36120,0,0,0,0,0,0,1,0,0
에스엔유프리시젼(주),80000,0,0,0,0,0,0,0,0,0
에스엔케이폴리텍(주),91340,0,0,0,0,0,0,0,1,0
에스엘(주),5850,0,0,0,0,0,1,0,0,1
에스와이(주),109610,0,0,0,0,0,0,1,0,0
에스지씨에너지(주),5090,0,0,0,0,0,0,0,0,0
에스지씨이테크건설(주),16250,0,0,0,0,0,0,0,1,0
에스지에이(주),49470,0,0,1,0,0,1,0,0,1
에스지에이솔루션즈(주),184230,0,0,0,0,1,1,0,0,0
에스지이(주),255220,0,0,0,0,0,0,0,0,1
에스케이(주),34730,0,0,0,0,0,0,0,0,0
에스케이가스(주),18670,0,0,0,0,0,0,0,1,0
에스케이네트웍스(주),1740,0,0,0,0,0,0,0,0,0
에스케이디스커버리(주),6120,0,0,0,0,0,0,0,1,0
에스케이디앤디(주),210980,0,0,0,0,0,0,1,1,1
에스케이렌터카(주),68400,0,1,0,0,0,0,0,0,0
에스케이씨(주),11790,0,0,0,0,0,0,0,0,0
에스케이케미칼(주),285130,0,0,0,0,0,0,0,0,0
에스케이텔레콤(주),17670,0,0,0,0,0,0,0,0,0
에스케이하이닉스(주),660,0,0,0,0,0,0,0,0,0
에스텍(주),69510,0,0,0,0,0,0,0,0,0
에스트래픽(주),234300,0,0,0,0,0,0,0,0,0
에스티팜(주),237690,0,0,0,0,0,0,0,0,0
에스퓨얼셀(주),288620,0,0,0,0,0,0,0,0,1
에쓰-오일(주),10950,0,0,0,0,0,0,0,0,0
에쓰씨엔지니어링(주),23960,0,0,1,0,0,0,0,0,0
에어부산(주),298690,0,0,0,0,0,0,0,0,0
에이비엘바이오(주),298380,0,0,0,0,0,0,0,0,1
에이에프더블류(주),312610,0,0,0,0,0,0,0,0,0
에이치디씨(주),12630,0,0,0,0,0,0,0,0,0
에이치디씨랩스(주),39570,0,0,0,0,0,0,1,0,0
에이치디씨현대산업개발(주),294870,0,0,0,0,0,0,0,0,0
에이치디씨현대이피(주),89470,0,0,0,0,0,0,0,0,0
에이치에스디엔진(주),82740,0,0,0,0,0,0,0,0,0
에이치엘비(주),28300,0,1,0,0,0,0,0,0,0
에이치엘비글로벌(주),3580,0,0,0,1,0,1,0,0,0
에이치엘비생명과학(주),67630,0,0,1,0,0,1,0,1,0
에이치엘비제약(주),47920,0,0,0,0,0,0,0,0,0
에이치엘비테라퓨틱스(주),115450,0,0,1,0,0,0,0,0,0
에이치엠엠(주),11200,0,0,0,0,0,0,0,0,0
에이케이홀딩스(주),6840,0,0,0,0,0,1,0,0,0
에이테크솔루션(주),71670,0,0,0,0,0,0,0,0,0
에이프로젠제약(주),3060,0,0,0,0,0,0,0,0,0
에이피시스템(주),265520,0,0,0,0,0,0,0,0,0
에이피에스홀딩스(주),54620,0,0,0,0,0,0,0,1,0
에이피위성(주),211270,0,0,0,0,0,0,0,0,0
에이피티씨(주),89970,0,0,0,0,0,0,0,0,0
에코바이오홀딩스(주),38870,0,0,0,1,0,0,0,0,0
에코캡(주),128540,0,0,0,0,0,0,0,0,0
에코플라스틱(주),38110,0,0,0,0,0,0,0,0,0
에프엔에스테크(주),83500,0,0,0,0,0,0,0,0,0
엑스큐어(주),70300,0,0,0,0,0,0,0,0,0
엔브이에이치코리아(주),67570,0,0,0,0,0,0,0,0,0
엔시트론(주),101400,0,0,0,0,0,0,0,0,0
엔에이치엔(주),181710,0,0,0,0,0,1,0,1,0
엔에이치엔한국사이버결제(주),60250,0,0,0,0,0,0,0,0,0
엔피씨(주),4250,0,0,0,0,0,0,0,0,0
엘브이엠씨홀딩스(주),900140,0,0,0,0,0,0,0,0,0
엘비세미콘(주),61970,0,0,0,0,0,0,0,0,0
엘아이지넥스원(주),79550,0,0,0,0,0,0,0,0,0
엘에스전선아시아(주),229640,0,0,0,0,0,0,0,1,0
엘지디스플레이(주),34220,0,0,0,0,0,0,0,0,0
엘지전자(주),66570,0,0,0,0,0,0,0,0,0
엘컴텍(주),37950,0,0,0,0,0,0,0,0,0
엘티씨(주),170920,0,0,0,0,0,0,0,0,0
엠에프엠코리아(주),323230,0,0,0,0,0,0,0,0,0
엠케이전자(주),33160,0,0,0,0,0,0,0,0,0
영보화학(주),14440,0,0,0,0,0,0,0,0,0
영신금속공업(주),7530,0,0,0,0,0,0,0,0,0
영진약품(주),3520,0,0,0,0,0,0,0,0,0
영풍정밀(주),36560,0,0,0,0,0,0,0,0,0
영풍제지(주),6740,0,0,0,0,0,0,0,0,0
영화금속(주),12280,0,0,0,1,0,0,1,1,0
영화테크(주),265560,0,0,0,0,0,0,0,0,0
예스이십사(주),53280,0,0,0,0,0,0,0,0,0
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,0,0,0,0,0,0,0,0,0
오로라월드(주),39830,0,0,0,0,0,0,0,0,0
오상자이엘(주),53980,0,0,0,1,0,1,0,0,0
오성첨단소재(주),52420,0,0,0,0,0,0,0,0,0
오션브릿지(주),241790,0,0,0,0,0,0,1,1,0
오스템임플란트(주),48260,0,0,0,0,0,1,0,0,0
올리패스(주),244460,0,0,0,0,0,0,0,0,0
올릭스(주),226950,0,0,0,0,0,0,0,0,1
옴니시스템(주),57540,0,0,1,0,0,0,0,0,0
옵티시스(주),109080,0,0,0,0,0,0,0,0,0
와이더블유(주),51390,0,0,0,0,0,0,0,1,0
와이아이케이(주),232140,0,0,0,0,0,0,1,0,0
와이엠씨(주),155650,0,1,0,0,0,1,1,0,0
와이엠티(주),251370,0,0,0,0,0,0,0,0,0
와토스코리아(주),79000,0,0,0,0,0,0,0,0,0
우리바이오(주),82850,0,0,1,1,0,0,1,0,1
우리산업(주),215360,0,0,0,0,0,0,0,0,0
우리산업홀딩스(주),72470,0,0,0,0,0,1,0,0,0
우리손에프앤지농업회사법인(주),73560,0,0,0,0,0,0,0,0,0
우리엔터프라이즈(주),37400,0,0,1,0,1,0,0,1,0
우리이앤엘(주),153490,0,0,0,0,0,0,0,0,0
우림피티에스(주),101170,0,0,0,0,0,0,1,0,0
우수AMS(주),66590,0,0,0,0,0,0,0,0,0
우원개발(주),46940,0,0,0,0,0,0,0,0,0
우진비앤지(주),18620,0,0,0,0,0,0,0,0,0
원텍(주),336570,0,0,0,0,0,0,0,0,0
원풍물산(주),8290,0,0,0,0,0,0,0,0,0
웰바이오텍(주),10600,0,0,0,0,0,0,0,1,0
웹케시(주),53580,0,0,0,0,0,0,0,0,0
위즈코프(주),38620,0,0,0,0,1,0,0,1,0
윈텍(주),320000,0,0,0,0,0,0,0,0,0
윙입푸드홀딩스,900340,0,0,0,0,0,0,0,0,0
유네코(주),64510,0,0,0,0,0,0,0,0,0
유니셈(주),36200,0,0,0,0,0,0,1,1,0
유니슨(주),18000,0,0,0,0,0,0,0,0,0
유니온머티리얼(주),47400,0,0,0,0,0,0,0,0,0
유니퀘스트(주),77500,0,0,0,1,0,0,0,0,0
유비벨록스(주),89850,0,0,0,0,0,0,0,0,0
유성기업(주),2920,0,0,0,0,0,0,0,0,0
유아이엘(주),49520,0,0,1,0,0,0,0,0,0
유엔젤(주),72130,0,0,0,0,0,0,0,0,0
유진기업(주),23410,0,0,0,0,0,0,1,0,0
율촌화학(주),8730,0,0,0,0,0,0,0,0,0
이건산업(주),8250,0,0,0,0,0,0,0,0,0
이구산업(주),25820,0,0,0,0,0,0,0,0,0
이노시스(주),56090,0,0,0,0,0,0,0,0,0
이니텍(주),53350,0,1,0,0,0,0,0,0,0
이스트아시아홀딩스인베스트먼트리미티드,900110,0,0,0,0,0,0,0,0,0
이엠코리아(주),95190,0,0,0,0,0,0,0,0,0
이연제약(주),102460,0,0,0,0,0,0,0,0,0
이원다이애그노믹스(주),245620,0,0,0,0,0,0,0,0,0
이원컴포텍(주),88290,0,0,1,1,0,0,0,0,0
이지케어텍(주),99750,0,0,0,0,0,0,0,0,0
이트론(주),96040,0,0,0,0,0,0,0,1,1
이화공영(주),1840,0,0,0,0,0,0,0,0,0
이화산업(주),760,0,0,0,0,0,0,0,0,0
이화전기공업(주),24810,0,1,0,0,0,0,0,0,0
인베니아(주),79950,0,0,0,0,0,1,1,0,0
인선이엔티(주),60150,0,0,0,1,0,0,0,0,0
인지컨트롤스(주),23800,0,0,1,0,0,0,0,0,0
인천도시가스(주),34590,0,0,0,0,0,0,0,0,0
인크로스(주),216050,0,0,0,0,0,0,0,0,0
인탑스(주),49070,0,0,0,0,0,0,0,1,0
인터지스(주),129260,0,0,0,0,0,0,0,0,0
인포뱅크(주),39290,0,0,0,0,0,0,0,1,0
인화정공(주),101930,0,0,0,0,0,0,0,0,0
일동제약(주),249420,0,0,0,0,0,0,0,0,0
일동홀딩스(주),230,0,0,0,0,0,0,0,0,0
일성건설(주),13360,0,0,0,0,0,1,0,0,0
일성신약(주),3120,0,0,0,0,0,0,0,0,0
일신방직(주),3200,0,0,0,0,0,0,0,0,0
일양약품(주),7570,0,0,0,0,0,0,0,0,0
일정실업(주),8500,0,0,0,0,0,0,0,0,0
일진다이아몬드(주),81000,0,0,0,0,0,0,0,0,0
일진디스플레이(주),20760,0,1,0,0,0,0,0,0,0
일진머티리얼즈(주),20150,0,0,0,0,0,0,0,0,0
일진전기(주),103590,0,0,0,0,0,0,0,0,0
일진홀딩스(주),15860,0,0,0,0,0,0,0,0,1
잉글우드랩(주),950140,0,0,0,0,0,0,0,0,0
자이글(주),234920,0,0,0,0,0,0,1,0,0
자이에스앤디(주),317400,0,0,0,0,0,0,0,0,0
자화전자(주),33240,0,0,1,0,0,1,0,0,0
재영솔루텍(주),49630,0,0,0,0,0,0,0,0,0
전방(주),950,0,0,0,0,0,0,0,0,0
전진바이오팜(주),110020,0,0,0,0,0,0,0,0,0
제너셈(주),217190,0,0,0,0,0,0,0,1,0
제룡산업(주),147830,0,1,0,0,0,0,0,1,0
제룡전기(주),33100,0,0,0,1,0,0,0,0,0
제이더블유생명과학(주),234080,0,0,0,0,0,0,0,0,0
제이더블유신약(주),67290,0,0,0,0,0,0,1,0,0
제이더블유중외제약(주),1060,0,0,0,0,0,0,0,0,0
제이더블유홀딩스(주),96760,0,0,1,0,0,0,0,0,0
제이스코홀딩스(주),23440,0,0,1,0,1,0,0,0,1
제이씨케미칼(주),137950,0,0,1,0,0,0,0,1,1
제이씨현시스템(주),33320,0,0,0,0,0,0,0,0,0
제이엔케이히터(주),126880,0,0,1,0,1,0,0,0,0
제이엠아이(주),33050,0,0,0,0,0,0,0,0,0
제이엠티(주),94970,0,0,0,0,0,0,0,0,0
제이준코스메틱(주),25620,0,0,0,0,0,1,1,0,1
제일약품(주),271980,0,0,0,0,0,0,0,0,0
제일연마공업(주),1560,0,0,0,0,0,0,0,0,0
제일파마홀딩스(주),2620,0,0,0,0,0,0,0,0,0
조광아이엘아이(주),44060,0,0,0,0,1,0,0,0,1
조광페인트(주),4910,0,0,0,0,0,0,0,0,0
조광피혁(주),4700,0,0,0,0,0,0,0,0,0
조선내화(주),480,0,0,0,0,0,0,0,0,0
조선선재(주),120030,0,0,0,0,0,0,0,0,0
조아제약(주),34940,0,0,0,0,0,0,0,0,0
조일알미늄(주),18470,0,0,0,0,0,0,0,0,0
주성엔지니어링(주),36930,0,0,0,0,0,0,0,0,0
줌인터넷(주),239340,0,0,0,0,0,0,0,0,0
지나인제약(주),78650,0,0,0,0,1,0,0,0,0
지니언스(주),263860,0,0,0,0,0,0,0,0,0
지더블유바이텍(주),36180,0,0,0,0,0,0,0,0,0
지에스건설(주),6360,0,0,0,0,0,0,0,0,0
지에이치신소재(주),130500,0,0,0,0,0,0,0,1,0
지엔원에너지(주),270520,0,0,0,0,0,0,0,0,0
지엘팜텍(주),204840,0,0,0,0,0,0,0,0,0
지엠비코리아(주),13870,0,1,0,0,0,0,0,0,0
진양산업(주),3780,0,0,0,0,0,0,0,0,0
진양제약(주),7370,0,0,0,0,0,0,0,0,0
진양폴리우레탄(주),10640,0,0,0,0,0,1,0,0,0
진양화학(주),51630,0,0,0,0,0,0,0,0,0
진원생명과학(주),11000,0,0,0,0,1,0,0,1,0
진흥기업(주),2780,0,0,0,0,0,0,0,0,1
차이나크리스탈신소재홀딩스,900250,0,0,0,0,0,0,0,0,0
참엔지니어링(주),9310,0,0,0,0,0,0,0,0,0
참존글로벌(주),158310,0,0,0,0,0,0,0,1,0
참좋은여행(주),94850,0,0,1,0,0,0,0,0,0
카페24(주),42000,0,0,0,0,0,0,0,0,0
커머스마이너 (주),223310,0,0,0,0,0,1,1,1,0
컨버즈(주),109070,0,0,0,0,0,0,1,0,0
컬러레이홀딩스,900310,0,0,0,0,0,0,0,0,0
케이디켐(주),221980,0,0,0,0,0,0,0,0,0
케이만금세기차륜집단유한공사,900280,0,0,0,0,0,0,0,0,0
케이비아이동국실업(주),1620,0,0,0,0,0,0,0,0,0
케이비아이메탈(주),24840,0,0,0,0,0,0,1,0,0
