회사명,거래소코드,회계년도,당기자본(IFRS연결),전기자본(IFRS연결),당기자본(IFRS개별),전기자본(IFRS개별)
(주)유니드,14830,Dec-14,529567498,529567498,458759698,458759698
(주)유니드,14830,Dec-15,607188056,607188056,537013653,537013653
(주)유니드,14830,Dec-16,631742243,631742243,562027871,562027871
(주)유니드,14830,Dec-17,649487265,649487265,577927090,577927090
(주)유니드,14830,Dec-18,655427112,655427112,565779711,565779711
(주)유니드,14830,Dec-19,708808899,708808899,592201530,592201530
(주)유니온,910,Dec-11,227744897,227744897,227380866,227380866
(주)유니온,910,Dec-12,193579461,193579461,193554579,193554579
(주)유니온,910,Dec-13,205764269,205764269,206153458,206153458
(주)유니온,910,Dec-14,130502114,130502114,131923883,131923883
(주)유니온,910,Dec-15,122668313,,122714299,122668313
(주)유니온,910,Dec-16,,125003021,125003021,125003021
(주)유니온,910,Dec-17,209338418,209338418,153152729,153152729
(주)유니온,910,Dec-18,147282644,147282644,107117270,107117270
(주)유니온,910,Dec-19,142790949,142790949,90689474,90689474
(주)유니온커뮤니티,203450,Dec-16,31684090,31684090,31345645,31345645
(주)유니온커뮤니티,203450,Dec-17,31395537,31395537,31133833,31133833
(주)유니온커뮤니티,203450,Dec-18,32399321,32399321,32419234,32419234
(주)유니온커뮤니티,203450,Dec-19,34575446,34575446,34598147,34598147
(주)유니켐,11330,Dec-11,,,9235781,9235781
(주)유니켐,11330,Dec-12,,,7945775,7945775
(주)유니켐,11330,Dec-13,,,11484861,11484861
(주)유니켐,11330,Jun-15,,,9518413,9518413
(주)유니켐,11330,Dec-16,,28457414,28457414,28457414
(주)유니켐,11330,Dec-17,38188389,38188389,31379667,31379667
(주)유니켐,11330,Dec-18,62849336,62849336,53731797,53731797
(주)유니켐,11330,Dec-19,88716462,88716462,76572438,76572438
(주)유니크,11320,Dec-11,45454926,45454926,43187829,43187829
(주)유니크,11320,Dec-12,51648384,51648384,51259646,51259646
(주)유니크,11320,Dec-13,65047029,65047029,63743770,63743770
(주)유니크,11320,Dec-14,73131455,73131455,72835473,72835473
(주)유니크,11320,Dec-15,77347036,77347036,75119752,75119752
(주)유니크,11320,Dec-16,83224091,83224091,80595581,80595581
(주)유니크,11320,Dec-17,88866043,88866043,87531837,87531837
(주)유니크,11320,Dec-18,89642207,89642207,89964341,89964341
(주)유니크,11320,Dec-19,100167818,100167818,100721873,100721873
(주)유니테스트,86390,Dec-11,35321637,35321637,32441675,32441675
(주)유니테스트,86390,Dec-12,36265348,36265348,33323139,33323139
(주)유니테스트,86390,Dec-13,26926131,26926131,25289805,25289805
(주)유니테스트,86390,Dec-14,38650362,38650362,37114254,37114254
(주)유니테스트,86390,Dec-15,64944710,64944710,57364139,57364139
(주)유니테스트,86390,Dec-16,71891851,71891851,64297758,64297758
(주)유니테스트,86390,Dec-17,92393613,92393613,83111889,83111889
(주)유니테스트,86390,Dec-18,141110400,141110400,123539739,123539739
(주)유니테스트,86390,Dec-19,160827042,160827042,135472122,135472122
(주)유니테크노,241690,Dec-16,49699295,49699295,45851907,45851907
(주)유니테크노,241690,Dec-17,55234282,55234282,52341627,52341627
(주)유니테크노,241690,Dec-18,63744519,63744519,59262560,59262560
(주)유니테크노,241690,Dec-19,66324599,66324599,61684258,61684258
(주)유니트론텍,142210,Dec-16,32554423,32554423,32633789,32633789
(주)유니트론텍,142210,Dec-17,32537864,32537864,32637659,32637659
(주)유니트론텍,142210,Dec-18,40229863,40229863,38517546,38517546
(주)유니트론텍,142210,Dec-19,45753374,45753374,44629707,44629707
(주)유라테크,48430,Dec-11,,47724790,47724790,42475730
(주)유라테크,48430,Dec-12,58887271,58887271,53865381,53865381
(주)유라테크,48430,Dec-13,70643762,70643762,59331883,59331883
(주)유라테크,48430,Dec-14,84688698,84688698,70556175,70556175
(주)유라테크,48430,Dec-15,93752149,93752149,82031793,82031793
(주)유라테크,48430,Dec-16,101522800,101522800,88434006,88434006
(주)유라테크,48430,Dec-17,103536311,103536311,90494144,90494144
(주)유라테크,48430,Dec-18,108034442,108034442,94291202,94291202
(주)유라테크,48430,Dec-19,107699896,107699896,99696445,99696445
(주)유바이오로직스,206650,Dec-17,,,18151922,18151922
(주)유바이오로직스,206650,Dec-18,,,25544392,25544392
(주)유바이오로직스,206650,Dec-19,,,34951992,34951992
(주)유비케어,32620,Dec-11,47228035,47228035,47228262,47228262
(주)유비케어,32620,Dec-12,46066269,46338741,48198548,48198548
(주)유비케어,32620,Dec-13,43844066,43844066,47176956,47176956
(주)유비케어,32620,Dec-14,39493983,39493983,40203916,40203916
(주)유비케어,32620,Dec-15,45306718,45306718,45299507,45299507
(주)유비케어,32620,Dec-16,46556332,46556332,49132643,49132643
(주)유비케어,32620,Dec-17,46597083,46597083,46848678,46848678
(주)유비케어,32620,Dec-18,104427994,104427994,103908655,103908655
(주)유비케어,32620,Dec-19,105875285,105875285,102602514,102602514
(주)유비쿼스,264450,Dec-17,,,67768219,67768219
(주)유비쿼스,264450,Dec-18,,,80088945,80088945
(주)유비쿼스,264450,Dec-19,,,88167442,88167442
(주)유비쿼스홀딩스,78070,Dec-11,127108892,127108892,128490323,128490323
(주)유비쿼스홀딩스,78070,Dec-12,141616094,141616094,143747383,143747383
(주)유비쿼스홀딩스,78070,Dec-13,160756573,160756573,159096224,159096224
(주)유비쿼스홀딩스,78070,Dec-14,179961660,179961660,178563420,178563420
(주)유비쿼스홀딩스,78070,Dec-15,204418630,204418630,202339563,202339563
(주)유비쿼스홀딩스,78070,Dec-16,217752497,217752497,213192228,213192228
(주)유비쿼스홀딩스,78070,Dec-17,155739637,155739637,146889088,146889088
(주)유비쿼스홀딩스,78070,Dec-18,245648090,245648090,180226762,180226762
(주)유비쿼스홀딩스,78070,Dec-19,255050799,255050799,179416695,179416695
(주)유성티엔에스,24800,Dec-11,105178215,108916737,104808036,108546558
(주)유성티엔에스,24800,Dec-12,127087340,127087340,127249555,127249555
(주)유성티엔에스,24800,Dec-13,125445009,125445009,129622420,129622420
(주)유성티엔에스,24800,Dec-14,131084329,131084329,134841185,134841185
(주)유성티엔에스,24800,Dec-15,136227909,136227909,134959363,134959363
(주)유성티엔에스,24800,Dec-16,145121842,145121842,134448434,134448434
(주)유성티엔에스,24800,Dec-17,169285329,169285329,138662665,138662665
(주)유성티엔에스,24800,Dec-18,182249984,182249984,149552085,149552085
(주)유성티엔에스,24800,Dec-19,204525966,204525966,153908545,153908545
(주)유수홀딩스,700,Dec-11,,,639721968,639721968
(주)유수홀딩스,700,Dec-12,,1326008743,397278340,428369522
(주)유수홀딩스,700,Dec-13,719906063,719906063,446061951,446061951
(주)유수홀딩스,700,Dec-14,221145678,221145678,176064504,176064504
(주)유수홀딩스,700,Dec-15,267108046,267108046,178231433,178231433
(주)유수홀딩스,700,Dec-16,275263759,275263759,179790790,179790790
(주)유수홀딩스,700,Dec-17,292199733,292199733,168407314,168407314
(주)유수홀딩스,700,Dec-18,331644963,331644963,157864846,157864846
(주)유수홀딩스,700,Dec-19,328597373,328597373,175956975,175956975
(주)유신,54930,Dec-11,,,91822420,91822420
(주)유신,54930,Dec-12,,,86351606,86351606
(주)유신,54930,Dec-13,,89459484,89459484,89459484
(주)유신,54930,Dec-14,83437691,83437691,83441523,83441523
(주)유신,54930,Dec-15,84369117,,84379507,84369117
(주)유신,54930,Dec-16,,,86504815,86504815
(주)유신,54930,Dec-17,,,90700775,90700775
(주)유신,54930,Dec-18,,,87164533,87164533
(주)유신,54930,Dec-19,,,81378317,81378317
(주)유씨아이,38340,Dec-11,6355142,6355142,6933349,6933349
(주)유씨아이,38340,Dec-12,10029358,10029358,9931968,9931968
(주)유씨아이,38340,Dec-13,5202727,5202727,5513013,5513013
(주)유씨아이,38340,Dec-14,14091745,14091745,13205152,13205152
(주)유씨아이,38340,Dec-15,18290529,18290529,17899775,17899775
(주)유씨아이,38340,Dec-16,14345894,14345894,14624238,14624238
(주)유씨아이,38340,Dec-17,3793413,3793413,4165400,4165400
(주)유씨아이,38340,Dec-18,9506155,9506155,9999416,9999416
(주)유씨아이,38340,Dec-19,37148024,31440729,36851290,29763616
(주)유아이디,69330,Dec-11,,,27555506,27555506
(주)유아이디,69330,Dec-12,,,38696007,38696007
(주)유아이디,69330,Dec-13,,,51515164,51515165
(주)유아이디,69330,Dec-14,,,53459140,53459140
(주)유아이디,69330,Dec-15,,,48609448,48609448
(주)유아이디,69330,Dec-16,,,43749703,43749703
(주)유아이디,69330,Dec-17,,,35697158,35697158
(주)유아이디,69330,Dec-18,,28399060,28399060,28399060
(주)유아이디,69330,Dec-19,15992628,15992628,15261989,15261989
(주)유에스티,263770,Dec-17,,,,
(주)유에스티,263770,Dec-18,,,43844133,43844133
(주)유에스티,263770,Dec-19,,,46386634,46386634
(주)유유제약,220,Mar-11,66034868,66034868,66037659,66037659
(주)유유제약,220,Mar-12,67228754,67228754,67249376,67249376
(주)유유제약,220,Mar-13,69501413,69501413,69070495,69070495
(주)유유제약,220,Mar-14,72276479,72276479,70746933,70746933
(주)유유제약,220,Mar-15,71489012,71489012,69170822,69170822
(주)유유제약,220,Mar-16,73730632,73730632,71416592,71416592
(주)유유제약,220,Mar-17,78290946,78290946,75277539,75277539
(주)유유제약,220,Dec-18,86872256,86872256,82836500,82836500
(주)유유제약,220,Dec-19,90544667,90544667,84536906,84536906
(주)유진로봇,56080,Dec-11,,,21326404,21326404
(주)유진로봇,56080,Dec-12,,,18705536,18705536
(주)유진로봇,56080,Dec-13,,15378943,15378943,14406108
(주)유진로봇,56080,Dec-14,25064815,25064815,24108225,24108225
(주)유진로봇,56080,Dec-15,26069204,26069204,23417737,23417737
(주)유진로봇,56080,Dec-16,25832079,25832079,19755779,19755779
(주)유진로봇,56080,Dec-17,74029528,74029528,66619146,66619146
(주)유진로봇,56080,Dec-18,72104727,72104727,67679061,67679061
(주)유진로봇,56080,Dec-19,50339517,50339517,51530562,51530562
(주)유진테크,84370,Dec-11,74730453,74730453,74693264,74693264
(주)유진테크,84370,Dec-12,125081170,125081170,125092869,125092869
(주)유진테크,84370,Dec-13,161390746,161390746,161981776,161981776
(주)유진테크,84370,Dec-14,173195606,173195606,173699823,173699823
(주)유진테크,84370,Dec-15,183900069,183900069,184444316,184444316
(주)유진테크,84370,Dec-16,211741072,211741072,213165586,213165586
(주)유진테크,84370,Dec-17,231190814,231190814,240711605,240711605
(주)유진테크,84370,Dec-18,236707361,236707361,263451889,263451889
(주)유진테크,84370,Dec-19,245256689,245256689,291275161,291275161
(주)유테크,178780,Dec-15,,36703100,36703100,36703100
(주)유테크,178780,Dec-16,26838242,26031265,26838242,26031265
(주)유테크,178780,Dec-17,16809986,16809986,11626611,11626611
(주)유테크,178780,Dec-18,10547364,10547364,17417042,17417042
(주)유테크,178780,Dec-19,22129174,22129174,20451358,20451358
(주)유티아이,179900,Dec-17,55174385,55174385,54943212,54943212
(주)유티아이,179900,Dec-18,59546016,59546016,59700258,59700258
(주)유티아이,179900,Dec-19,61878812,61878812,65096419,65096419
(주)유틸렉스,263050,Dec-18,77494816,77494816,77509630,77509630
(주)유틸렉스,263050,Dec-19,62827624,62827624,62852973,62852973
(주)유한양행,100,Dec-11,1116723282,1116723282,1087939077,1087939077
(주)유한양행,100,Dec-12,1188217352,,1152867604,1152867604
(주)유한양행,100,Dec-13,1228245700,1228245700,1175093332,1175093332
(주)유한양행,100,Dec-14,1275864680,1275864680,1212370057,1212370057
(주)유한양행,100,Dec-15,1363939912,1363939912,1285767014,1285767014
(주)유한양행,100,Dec-16,1496552355,1496552355,1390818058,1390818058
(주)유한양행,100,Dec-17,1606324995,1606324995,1487991260,1487991260
(주)유한양행,100,Dec-18,1651735504,1651735504,1554275112,1554275112
(주)유한양행,100,Dec-19,1649991372,1649991372,1574109469,1574109469
(주)육일씨엔에쓰,191410,Dec-15,31251222,31251222,33027806,33027806
(주)육일씨엔에쓰,191410,Dec-16,17107762,17107762,27484205,27484205
(주)육일씨엔에쓰,191410,Dec-17,28764666,28764666,31593018,31593018
(주)육일씨엔에쓰,191410,Dec-18,44190143,44190143,43498707,43498707
(주)육일씨엔에쓰,191410,Dec-19,36888375,36888375,39460549,39460549
(주)율호,72770,Dec-11,10566487,10566487,7737806,7737806
(주)율호,72770,Dec-12,10812485,10812485,8500312,8500312
(주)율호,72770,Dec-13,14808675,14808675,13835299,13835299
(주)율호,72770,Dec-14,14458355,14458355,12621910,12621910
(주)율호,72770,Dec-15,13205597,13205597,13092118,13092118
(주)율호,72770,Dec-16,29474018,29474018,29358326,29358326
(주)율호,72770,Dec-17,21758470,,21890106,21758470
(주)율호,72770,Dec-18,,25115374,25115374,25699528
(주)율호,72770,Dec-19,25806434,25806434,21714040,21714040
(주)이건홀딩스,39020,Dec-11,105165301,105165301,95652415,95652415
(주)이건홀딩스,39020,Dec-12,101993069,101993069,94522048,94522048
(주)이건홀딩스,39020,Dec-13,98999555,98999555,92295318,92295318
(주)이건홀딩스,39020,Dec-14,102807468,102807468,89405695,89405695
(주)이건홀딩스,39020,Dec-15,93987111,93987111,81599404,90634930
(주)이건홀딩스,39020,Dec-16,97313895,97313895,94370159,94370159
(주)이건홀딩스,39020,Dec-17,98623749,98623749,96350693,96350693
(주)이건홀딩스,39020,Dec-18,269211650,269211650,137652348,137652348
(주)이건홀딩스,39020,Dec-19,284805170,284805170,152965400,152965400
(주)이글루코퍼레이션,67920,Dec-11,,,39144044,39144044
(주)이글루코퍼레이션,67920,Dec-12,,,42741805,42741805
(주)이글루코퍼레이션,67920,Dec-13,,,42382720,42382720
(주)이글루코퍼레이션,67920,Dec-14,,38020225,38020225,38020225
(주)이글루코퍼레이션,67920,Dec-15,33950970,33950970,33916377,33916377
(주)이글루코퍼레이션,67920,Dec-16,36584265,36584265,36645935,36645935
(주)이글루코퍼레이션,67920,Dec-17,41540945,41540945,41627409,41627409
(주)이글루코퍼레이션,67920,Dec-18,48490076,48490076,48354772,48354772
(주)이글루코퍼레이션,67920,Dec-19,48440060,48440060,48459326,48459326
(주)이글벳,44960,Dec-11,,,15922904,15922904
(주)이글벳,44960,Dec-12,,,16186126,16186126
(주)이글벳,44960,Dec-13,,,17420980,17420980
(주)이글벳,44960,Dec-14,,,29111304,29111304
(주)이글벳,44960,Dec-15,,,30928773,30928773
(주)이글벳,44960,Dec-16,,,31656665,31656665
(주)이글벳,44960,Dec-17,,,31912941,31912941
(주)이글벳,44960,Dec-18,,,34546253,34546253
(주)이글벳,44960,Dec-19,,,35533022,35533022
(주)이노메트리,302430,Dec-18,48364402,48364402,48737964,48737964
(주)이노메트리,302430,Dec-19,52340600,52340600,53273076,53273076
(주)이노션,214320,Dec-15,623576787,623576787,563891825,563891825
(주)이노션,214320,Dec-16,678252882,678252882,589099697,589099697
(주)이노션,214320,Dec-17,685580503,685580503,607450227,607450227
(주)이노션,214320,Dec-18,741845909,741845909,631272111,631272111
(주)이노션,214320,Dec-19,780995522,780995522,637230081,637230081
(주)이노와이어리스,73490,Dec-11,71980257,71980257,65242990,65242990
(주)이노와이어리스,73490,Dec-12,76579868,76579868,74483447,74483447
(주)이노와이어리스,73490,Dec-13,79452827,79452827,74869606,74869606
(주)이노와이어리스,73490,Dec-14,80787334,80787334,76475980,76475980
(주)이노와이어리스,73490,Dec-15,76887870,76887870,73954828,73954828
(주)이노와이어리스,73490,Dec-16,67194685,67194685,66184822,66184822
(주)이노와이어리스,73490,Dec-17,66107789,66107789,70124394,70124394
(주)이노와이어리스,73490,Dec-18,67104116,67104116,65237277,65237277
(주)이노와이어리스,73490,Dec-19,80904938,80904938,72209015,72209015
(주)이노인스트루먼트,215790,Dec-15,,,,
(주)이노인스트루먼트,215790,Dec-16,,,,
(주)이노인스트루먼트,215790,Dec-17,60725935,60725935,61195131,61195131
(주)이노인스트루먼트,215790,Dec-18,59651376,59651376,59608658,59608658
(주)이노인스트루먼트,215790,Dec-19,37060586,37060586,37007413,37007413
(주)이노테라피,246960,Dec-19,15102166,15102166,15082260,15082260
(주)이녹스,88390,Dec-11,62207763,62207763,62409262,62409262
(주)이녹스,88390,Dec-12,76127931,76127931,75889041,75889041
(주)이녹스,88390,Dec-13,125496183,125496183,125455791,125455791
(주)이녹스,88390,Dec-14,135508737,135508737,135144787,135144787
(주)이녹스,88390,Dec-15,170925115,170925115,138714759,138714759
(주)이녹스,88390,Dec-16,171852167,171852167,141429005,141429005
(주)이녹스,88390,Dec-17,184716466,184716466,164230651,164230651
(주)이녹스,88390,Dec-18,151547059,151547059,134872326,134872326
(주)이녹스,88390,Dec-19,131086987,131086987,124364201,124364201
(주)이녹스첨단소재,272290,Dec-17,125327884,125327884,124638407,124638407
(주)이녹스첨단소재,272290,Dec-18,146693399,146693399,146201065,146201065
(주)이녹스첨단소재,272290,Dec-19,180648798,180648798,185686726,185686726
(주)이라이콤,41520,Dec-11,87908369,87908369,90248670,90248670
(주)이라이콤,41520,Dec-12,129718683,129718683,143085088,143085088
(주)이라이콤,41520,Dec-13,163787653,163787653,183017795,183017795
(주)이라이콤,41520,Dec-14,201628883,201628883,220498992,220498992
(주)이라이콤,41520,Dec-15,233336704,233336704,229471458,229471458
(주)이라이콤,41520,Dec-16,228250028,228250028,229546843,229546843
(주)이라이콤,41520,Dec-17,204634698,204634698,209497039,209497039
(주)이라이콤,41520,Dec-18,210172045,210172045,211857474,211857474
(주)이라이콤,41520,Dec-19,205026704,205026704,202706233,202706233
(주)이랜시스,264850,Dec-17,,,,
(주)이랜시스,264850,Dec-18,,,,
(주)이랜시스,264850,Dec-19,24203908,24203908,23860590,23860590
(주)이랜텍,54210,Dec-11,91576738,91576738,85136678,85136678
(주)이랜텍,54210,Dec-12,98874117,98874117,90438911,90438911
(주)이랜텍,54210,Dec-13,113334182,113334182,106761212,106761212
(주)이랜텍,54210,Dec-14,116267624,116267624,112969964,112969964
(주)이랜텍,54210,Dec-15,128998830,128998830,124010023,124010023
(주)이랜텍,54210,Dec-16,163219337,163219337,151701013,151701013
(주)이랜텍,54210,Dec-17,153414805,153414805,149567083,149567083
(주)이랜텍,54210,Dec-18,140979097,140979097,152014292,152014292
(주)이랜텍,54210,Dec-19,164532120,164532120,140786589,140786589
(주)이루온,65440,Dec-11,19254730,19254730,20988086,20988086
(주)이루온,65440,Dec-12,16244814,16244814,17899047,17899047
(주)이루온,65440,Dec-13,18090610,18090610,19248227,19248227
(주)이루온,65440,Dec-14,10678306,10678306,11828282,11828282
(주)이루온,65440,Dec-15,10677496,10677496,12051066,12051066
(주)이루온,65440,Dec-16,19760756,19760756,19432657,19432657
(주)이루온,65440,Dec-17,18335704,18335704,17791741,17791741
(주)이루온,65440,Dec-18,34112596,34112596,33077964,33077964
(주)이루온,65440,Dec-19,34460212,34460212,34603108,34603108
(주)이마트,139480,Dec-11,5575396809,5575396809,5506010105,5506010105
(주)이마트,139480,Dec-12,6129196281,6129196281,5935490389,5935490389
(주)이마트,139480,Dec-13,6697928130,6697928130,6509183557,6509183557
(주)이마트,139480,Dec-14,7059718097,7059718097,6908360417,6908360417
(주)이마트,139480,Dec-15,7239363320,7239363320,7032715691,7032715691
(주)이마트,139480,Dec-16,8124169083,8124169083,7754577517,7754577517
(주)이마트,139480,Dec-17,8771401951,8771401951,8366233088,8366233088
(주)이마트,139480,Dec-18,8857496323,8857496323,8229146573,8229146573
(주)이마트,139480,Dec-19,10206740692,10206740692,8599890923,8599890923
(주)이미지스테크놀로지,115610,Dec-11,,,26807311,26807311
(주)이미지스테크놀로지,115610,Dec-12,,26708118,26708118,26677093
(주)이미지스테크놀로지,115610,Dec-13,28257137,28257137,27667610,27667610
(주)이미지스테크놀로지,115610,Dec-14,29617719,29617719,28863963,28863963
(주)이미지스테크놀로지,115610,Dec-15,31085278,31085278,30395440,30395440
(주)이미지스테크놀로지,115610,Dec-16,31872884,31872884,31750946,31750946
(주)이미지스테크놀로지,115610,Dec-17,26689427,26689427,26338463,26338463
(주)이미지스테크놀로지,115610,Dec-18,19286698,19286698,19134656,19134656
(주)이미지스테크놀로지,115610,Dec-19,11719710,,11741950,11719710
(주)이브이수성,84180,Dec-11,,,20950266,20950266
(주)이브이수성,84180,Dec-12,,,22674474,22674474
(주)이브이수성,84180,Dec-13,,,24302844,24302844
(주)이브이수성,84180,Dec-14,,,25487390,25487390
(주)이브이수성,84180,Dec-15,,,26412919,26412919
(주)이브이수성,84180,Dec-16,,28238384,28238384,28238384
(주)이브이수성,84180,Dec-17,17074994,17074994,17074994,17074994
(주)이브이수성,84180,Dec-18,14893051,14893051,15961383,15961383
(주)이브이수성,84180,Dec-19,16268829,16268829,16312556,16312556
(주)이브이첨단소재,131400,Dec-11,34954703,34954703,33293731,33293731
(주)이브이첨단소재,131400,Dec-12,35168166,35168166,34019780,34019780
(주)이브이첨단소재,131400,Dec-13,41608332,41608332,40743190,40743190
(주)이브이첨단소재,131400,Dec-14,35329973,35329973,35357165,35357165
(주)이브이첨단소재,131400,Dec-15,26078685,26078685,27021672,27021672
(주)이브이첨단소재,131400,Dec-16,31661289,31661289,33402849,33402849
(주)이브이첨단소재,131400,Dec-17,33462895,33462895,35010650,35010650
(주)이브이첨단소재,131400,Dec-18,34956704,34956704,36036434,36036434
(주)이브이첨단소재,131400,Dec-19,46159137,46159137,46484429,46484429
(주)이상네트웍스,80010,Dec-11,55482970,55482970,55031753,55031753
(주)이상네트웍스,80010,Dec-12,56841167,56841167,56309873,56309873
(주)이상네트웍스,80010,Dec-13,58382410,58382410,58321274,58321274
(주)이상네트웍스,80010,Dec-14,60504804,60504804,60944619,60944619
(주)이상네트웍스,80010,Dec-15,63032261,63032261,62455543,62455543
(주)이상네트웍스,80010,Dec-16,73996124,73996124,66429309,66429309
(주)이상네트웍스,80010,Dec-17,82575309,82575309,71651242,71651242
(주)이상네트웍스,80010,Dec-18,89951163,89951163,77207114,77207114
(주)이상네트웍스,80010,Dec-19,105703494,105703494,80442037,80442037
(주)이수앱지스,86890,Dec-11,,,15711699,15950590
(주)이수앱지스,86890,Dec-12,,,14362274,14362274
(주)이수앱지스,86890,Dec-13,,,22281245,22281245
(주)이수앱지스,86890,Dec-14,,,17408022,17408022
(주)이수앱지스,86890,Dec-15,,,46589296,46589296
(주)이수앱지스,86890,Dec-16,,,43251664,45580323
(주)이수앱지스,86890,Dec-17,,,62051710,62051710
(주)이수앱지스,86890,Dec-18,,,59734335,59734335
(주)이수앱지스,86890,Dec-19,,,55182838,55182838
(주)이수페타시스,7660,Dec-11,162309274,162309274,152958639,152958639
(주)이수페타시스,7660,Dec-12,168699278,168699278,161321468,161321468
(주)이수페타시스,7660,Dec-13,207322091,207322091,186270035,186270035
(주)이수페타시스,7660,Dec-14,198627268,198627268,202458708,202458708
(주)이수페타시스,7660,Dec-15,198117913,198117913,220316475,220316475
(주)이수페타시스,7660,Dec-16,198070309,198070309,239109778,201185838
(주)이수페타시스,7660,Dec-17,173123124,173123124,175663662,175663662
(주)이수페타시스,7660,Dec-18,177655037,177655037,180261489,180261489
(주)이수페타시스,7660,Dec-19,76024871,76024871,99600367,99600367
(주)이수화학,5950,Dec-11,456238991,456238991,516066389,516066389
(주)이수화학,5950,Dec-12,468227991,473381791,548360378,548360378
(주)이수화학,5950,Dec-13,403662179,403662179,549113921,549113921
(주)이수화학,5950,Dec-14,373767370,373767370,544983224,544983224
(주)이수화학,5950,Dec-15,350813743,350813743,531796716,531796716
(주)이수화학,5950,Dec-16,344117558,344117558,549380088,517757424
(주)이수화학,5950,Dec-17,344151950,344151950,513655649,513655649
(주)이수화학,5950,Dec-18,402422326,402422326,600499337,600499337
(주)이수화학,5950,Dec-19,381259028,376154218,585739969,584461737
(주)이스타코,15020,Dec-11,,39117809,39117809,39117809
(주)이스타코,15020,Dec-12,33320754,33320754,34124869,34124869
(주)이스타코,15020,Dec-13,51866823,51866823,53927420,53927420
(주)이스타코,15020,Dec-14,48694432,48694432,51191693,51191693
(주)이스타코,15020,Dec-15,51655123,51655123,52648024,52648024
(주)이스타코,15020,Dec-16,42240622,42240622,44515725,44515725
(주)이스타코,15020,Dec-17,39304934,39304934,44126846,44126846
(주)이스타코,15020,Dec-18,34402906,,36796424,34402906
(주)이스타코,15020,Dec-19,,,48886041,48886041
(주)이스트소프트,47560,Dec-11,37277113,37277113,42968658,42968658
(주)이스트소프트,47560,Dec-12,28734089,28734089,41416072,41416072
(주)이스트소프트,47560,Dec-13,25044676,25044676,38320750,38320750
(주)이스트소프트,47560,Dec-14,26786353,26786353,42146004,42146004
(주)이스트소프트,47560,Dec-15,28076015,28076015,44803479,44803479
(주)이스트소프트,47560,Dec-16,31998409,31998409,38927158,38927158
(주)이스트소프트,47560,Dec-17,25068728,25068728,38053159,38053159
(주)이스트소프트,47560,Dec-18,26773124,26773124,35685503,35685503
(주)이스트소프트,47560,Dec-19,54492313,54492313,47917270,47917270
(주)이씨에스텔레콤,67010,Mar-11,,,24475824,24475824
(주)이씨에스텔레콤,67010,Mar-12,,,26609378,26609378
(주)이씨에스텔레콤,67010,Mar-13,,,29920742,29920742
(주)이씨에스텔레콤,67010,Mar-14,,,33280577,33280577
(주)이씨에스텔레콤,67010,Mar-15,,,36751504,36751504
(주)이씨에스텔레콤,67010,Mar-16,,,40212768,40212768
(주)이씨에스텔레콤,67010,Mar-17,,,41381112,41381112
(주)이씨에스텔레콤,67010,Mar-18,,,43223799,43223799
(주)이씨에스텔레콤,67010,Mar-19,,,43780887,43780887
(주)이아이디,93230,Dec-11,59164318,59164318,61925168,61925168
(주)이아이디,93230,Dec-12,31032570,,31129250,31032570
(주)이아이디,93230,Dec-13,,19453056,19453056,19525218
(주)이아이디,93230,Dec-14,16481147,16481147,16528132,16528132
(주)이아이디,93230,Dec-15,37744034,37744034,38058811,38058811
(주)이아이디,93230,Dec-16,28336248,28336248,27865626,27865626
(주)이아이디,93230,Dec-17,69080492,69080492,68856280,68856280
(주)이아이디,93230,Dec-18,73870885,73870885,73645333,73645333
(주)이아이디,93230,Dec-19,137932352,137932352,139294248,139294248
(주)이엔에프테크놀로지,102710,Dec-11,77298256,77298256,78584562,78584562
(주)이엔에프테크놀로지,102710,Dec-12,100904466,100904466,95757606,95757606
(주)이엔에프테크놀로지,102710,Dec-13,109250900,109250900,106197614,106197614
(주)이엔에프테크놀로지,102710,Dec-14,116479378,116479378,119741466,119741466
(주)이엔에프테크놀로지,102710,Dec-15,145693922,145693922,141335055,141335055
(주)이엔에프테크놀로지,102710,Dec-16,166279272,166279272,160273246,160273246
(주)이엔에프테크놀로지,102710,Dec-17,190831916,190831916,183227515,183227515
(주)이엔에프테크놀로지,102710,Dec-18,224202798,224202798,207513324,207513324
(주)이엔에프테크놀로지,102710,Dec-19,269024805,269024805,245546076,245546076
(주)이엔코퍼레이션,66980,Dec-11,31256900,24773157,30510064,30510064
(주)이엔코퍼레이션,66980,Dec-12,16814806,16814806,22815806,22815806
(주)이엔코퍼레이션,66980,Dec-13,39286234,39286234,39865667,39865667
(주)이엔코퍼레이션,66980,Dec-14,44168127,44168127,44157727,44157727
(주)이엔코퍼레이션,66980,Dec-15,52506287,6570555,50652786,6570555
(주)이엔코퍼레이션,66980,Dec-16,139721054,139721054,103818036,103818036
(주)이엔코퍼레이션,66980,Dec-17,151751060,151751060,107687629,107687629
(주)이엔코퍼레이션,66980,Dec-18,160374151,160374151,100982853,100982853
(주)이엔코퍼레이션,66980,Dec-19,158210223,158210223,102462506,102462506
(주)이엔플러스,74610,Dec-11,11413047,11413047,11572749,11572749
(주)이엔플러스,74610,Dec-12,7983946,7983946,8156459,8156459
(주)이엔플러스,74610,Dec-13,6124311,6124311,6477000,6477000
(주)이엔플러스,74610,Dec-14,7734270,7734270,7846706,7846706
(주)이엔플러스,74610,Dec-15,8443611,8443611,8560059,8560059
