회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별)
(주)한일진공,123840,Dec-14,12661254,11697433,12681331,11698973
(주)한일진공,123840,Dec-15,26128455,17936100,26123443,17958761
(주)한일진공,123840,Dec-16,19941437,15466865,19867070,15273229
(주)한일진공,123840,Dec-17,22873827,19368988,21692056,15672510
(주)한일진공,123840,Dec-18,51064090,39108586,47511529,34104831
(주)한일진공,123840,Dec-19,26220461,22998919,20434927,17507013
(주)한진,2320,Dec-11,1390687502,1316962913,1191850513,1131757320
(주)한진,2320,Dec-12,1437380000,1356898578,1209784533,1146890363
(주)한진,2320,Dec-13,1499623169,1412555656,1255118807,1184955129
(주)한진,2320,Dec-14,1532812219,1430367108,1306361161,1226508642
(주)한진,2320,Dec-15,1641702370,1541388206,1542211179,1468857987
(주)한진,2320,Dec-16,1764803679,1673203816,1583942390,1533566475
(주)한진,2320,Dec-17,1812603434,1717116050,1611776815,1559152743
(주)한진,2320,Dec-18,1950771934,1832871115,1716217907,1652647361
(주)한진,2320,Dec-19,2062344427,1893165090,1811710880,1722563032
(주)한진중공업홀딩스,3480,Dec-11,1056129000,944165000,13705000,890000
(주)한진중공업홀딩스,3480,Dec-12,1139471000,1026053000,13727000,1134000
(주)한진중공업홀딩스,3480,Dec-13,1198416000,1085477000,16522000,1232000
(주)한진중공업홀딩스,3480,Dec-14,1520058000,1407377000,15091000,1266000
(주)한진중공업홀딩스,3480,Dec-15,1292145000,1188913000,15233000,1322000
(주)한진중공업홀딩스,3480,Dec-16,299984000,257701000,11484000,1372000
(주)한진중공업홀딩스,3480,Dec-17,906723000,803321000,10984000,1203000
(주)한진중공업홀딩스,3480,Dec-18,946003000,833099000,4192000,1166000
(주)한진중공업홀딩스,3480,Dec-19,877642000,760933000,8533000,1193000
(주)한진칼,180640,Dec-13,241375290,187760022,14710852,0
(주)한진칼,180640,Dec-14,624969749,478937856,41815085,0
(주)한진칼,180640,Dec-15,722309232,563112374,41638210,0
(주)한진칼,180640,Dec-16,991024369,797993331,60147377,0
(주)한진칼,180640,Dec-17,1149657255,932448881,58767782,0
(주)한진칼,180640,Dec-18,1304892515,1046267962,61814665,0
(주)한진칼,180640,Dec-19,1203497717,1068895155,65099543,0
(주)한창,5110,Dec-11,13654402,10550490,12796477,11454439
(주)한창,5110,Dec-12,16789740,11040066,14785925,11702830
(주)한창,5110,Dec-13,22515364,11408192,18149866,14370092
(주)한창,5110,Dec-14,19164151,7252616,12877101,10091354
(주)한창,5110,Dec-15,17167065,10214947,10225337,8155270
(주)한창,5110,Dec-16,50460142,38052306,9542988,8035974
(주)한창,5110,Dec-17,112028726,93060040,9052935,7893169
(주)한창,5110,Dec-18,99100978,79946868,9692139,8481815
(주)한창,5110,Dec-19,69033371,50109515,6249010,6062517
(주)한창바이오텍,43090,Dec-11,19545311,16632757,19318106,16419670
(주)한창바이오텍,43090,Dec-12,22544497,18065715,22548847,18065715
(주)한창바이오텍,43090,Dec-13,21432712,17273653,21435592,17276533
(주)한창바이오텍,43090,Dec-14,20672073,16664827,20672073,16664827
(주)한창바이오텍,43090,Dec-15,,,18873841,15580916
(주)한창바이오텍,43090,Dec-16,,,15718627,12562474
(주)한창바이오텍,43090,Dec-17,,,19592676,14587100
(주)한창바이오텍,43090,Dec-18,,,11244635,9983197
(주)한창바이오텍,43090,Dec-19,,,7378379,6285351
(주)한창제지,9460,Dec-11,,,162586332,141550489
(주)한창제지,9460,Dec-12,,,163264437,140087164
(주)한창제지,9460,Dec-13,,,181296219,152629072
(주)한창제지,9460,Dec-14,,,174241539,145939557
(주)한창제지,9460,Dec-15,,,176897274,147569203
(주)한창제지,9460,Dec-16,,,194532816,158929445
(주)한창제지,9460,Dec-17,,,200923606,163849800
(주)한창제지,9460,Dec-18,,,200018844,168791697
(주)한창제지,9460,Dec-19,,,181407722,154395151
(주)한컴위드,54920,Dec-11,23596784,14803999,23452687,14803999
(주)한컴위드,54920,Dec-12,20106396,10877227,19656396,10877227
(주)한컴위드,54920,Dec-13,,,21379278,12300444
(주)한컴위드,54920,Dec-14,,,18139491,10015778
(주)한컴위드,54920,Dec-15,,,14530244,8227652
(주)한컴위드,54920,Dec-16,,,14475417,6142154
(주)한컴위드,54920,Dec-17,,,16388738,7944311
(주)한컴위드,54920,Dec-18,15712618,7363315,15703527,7363315
(주)한컴위드,54920,Dec-19,15828868,7459233,15493868,7867647
(주)한탑,2680,Dec-11,99068570,85786084,97011930,83848702
(주)한탑,2680,Dec-12,105499019,84672564,96579193,77686906
(주)한탑,2680,Dec-13,108200234,95714515,89488847,80682696
(주)한탑,2680,Dec-14,110436355,97719529,74376922,66673050
(주)한탑,2680,Dec-15,125204546,107671456,83887984,72060643
(주)한탑,2680,Dec-16,128079970,108985695,86762394,73702060
(주)한탑,2680,Dec-17,125094326,107817427,82297638,71510851
(주)한탑,2680,Dec-18,109877404,93029595,74388800,63961408
(주)한탑,2680,Dec-19,92248979,81986754,64344067,60212953
(주)한화,880,Dec-11,12185910706,11267039217,5426938737,5062866322
(주)한화,880,Dec-12,11503205580,10501385846,5242016462,4847661820
(주)한화,880,Dec-13,38724968314,35958260028,5340878642,4908055104
(주)한화,880,Dec-14,37456840937,35230402224,5057047290,4627674956
(주)한화,880,Dec-15,41376287959,38427600865,5098918832,4607418811
(주)한화,880,Dec-16,47120215000,43049746000,5101851157,4545095006
(주)한화,880,Dec-17,50404436000,45921118000,4639964555,4052299079
(주)한화,880,Dec-18,48740153000,44479231000,5224247719,4600976818
(주)한화,880,Dec-19,50412399000,46659353000,4433163051,3936392568
(주)핸디소프트,220180,Dec-16,36873136,25292161,36883856,25320827
(주)핸디소프트,220180,Dec-17,40148155,29626636,40261885,29654731
(주)핸디소프트,220180,Dec-18,42044475,33460530,41549624,33138315
(주)핸디소프트,220180,Dec-19,34759649,25801443,34655270,26698498
(주)헥토이노베이션,214180,Dec-15,,,26624895,0
(주)헥토이노베이션,214180,Dec-16,40689675,0,35128632,0
(주)헥토이노베이션,214180,Dec-17,80478876,0,40834832,0
(주)헥토이노베이션,214180,Dec-18,107326162,0,49486600,0
(주)헥토이노베이션,214180,Dec-19,123737897,0,57206898,0
(주)헥토파이낸셜,234340,Dec-19,,,65559474,0
(주)헬릭스미스,84990,Dec-11,3805288,724744,3805288,724744
(주)헬릭스미스,84990,Dec-12,3888131,783649,3888131,783649
(주)헬릭스미스,84990,Dec-13,5745712,498148,5745712,498148
(주)헬릭스미스,84990,Dec-14,,,6138023,583187
(주)헬릭스미스,84990,Dec-15,,,7695186,638635
(주)헬릭스미스,84990,Dec-16,,,6844032,543483
(주)헬릭스미스,84990,Dec-17,,,3157909,569616
(주)헬릭스미스,84990,Dec-18,5280860,2054040,3187119,611520
(주)헬릭스미스,84990,Dec-19,4454516,4430571,4454516,1573454
(주)현대공업,170030,Dec-13,153895745,131400077,98615293,87959321
(주)현대공업,170030,Dec-14,180410314,156415081,116832667,108799811
(주)현대공업,170030,Dec-15,197997561,173071571,132754413,122998321
(주)현대공업,170030,Dec-16,213171116,181203322,138134928,127466508
(주)현대공업,170030,Dec-17,176625545,157746948,129582299,121204741
(주)현대공업,170030,Dec-18,158585743,149975301,129000735,123425597
(주)현대공업,170030,Dec-19,166710367,153963121,147107628,137607014
(주)현대그린푸드,5440,Dec-11,1336962474,1147874410,795547334,681610112
(주)현대그린푸드,5440,Dec-12,1556583114,1336976412,1168077989,998074977
(주)현대그린푸드,5440,Dec-13,1762796387,1530695641,1276037993,1096011290
(주)현대그린푸드,5440,Dec-14,1965858753,1710582598,1364599706,1173159551
(주)현대그린푸드,5440,Dec-15,2112759665,1828771343,1476015810,1260434814
(주)현대그린푸드,5440,Dec-16,2521747634,2169031777,1554226963,1327841600
(주)현대그린푸드,5440,Dec-17,2533968139,2172330123,1477451922,1257373916
(주)현대그린푸드,5440,Dec-18,3251741146,2682186895,1514615128,1258762798
(주)현대그린푸드,5440,Dec-19,3124339158,2586268583,1542730568,1278247514
(주)현대리바트,79430,Dec-11,521164775,427339038,493195013,404176266
(주)현대리바트,79430,Dec-12,504927936,411814708,485168241,397222824
(주)현대리바트,79430,Dec-13,554574292,446695390,525828071,426356177
(주)현대리바트,79430,Dec-14,642865784,503383833,631152776,497884200
(주)현대리바트,79430,Dec-15,694209637,534883808,695731542,538337026
(주)현대리바트,79430,Dec-16,735644905,564738572,731440764,564664669
(주)현대리바트,79430,Dec-17,888417178,690556059,883174999,690972893
(주)현대리바트,79430,Dec-18,1351703360,1121192056,1321083185,1099115172
(주)현대리바트,79430,Dec-19,1237572971,1023938595,1217035684,1008987099
(주)현대미포조선,10620,Dec-11,4623857520,3974536232,4173777473,3732716716
(주)현대미포조선,10620,Dec-12,4415350944,4057959233,4003284825,3798332399
(주)현대미포조선,10620,Dec-13,3985834602,3982494839,3487039719,3596193470
(주)현대미포조선,10620,Dec-14,3967477475,4499879607,3365276976,4060495163
(주)현대미포조선,10620,Dec-15,4652431643,4246114032,3701784128,3566773049
(주)현대미포조선,10620,Dec-16,4219552229,3668453360,3442178901,3148828321
(주)현대미포조선,10620,Dec-17,2453432922,2244889679,2441346314,2280901966
(주)현대미포조선,10620,Dec-18,2403016269,2231500777,2405066642,2277962769
(주)현대미포조선,10620,Dec-19,2994100904,2803137122,2999488385,2851099458
(주)현대바이오랜드,52260,Dec-11,68437166,37832935,67958150,38058855
(주)현대바이오랜드,52260,Dec-12,73026078,42777228,72843574,42876100
(주)현대바이오랜드,52260,Dec-13,71029779,43353269,70687908,43523577
(주)현대바이오랜드,52260,Dec-14,76987846,44956339,76738272,45550895
(주)현대바이오랜드,52260,Dec-15,80902059,47502477,80417579,48390775
(주)현대바이오랜드,52260,Dec-16,97808342,59414898,95716334,59643691
(주)현대바이오랜드,52260,Dec-17,102557180,65399009,98467385,64808578
(주)현대바이오랜드,52260,Dec-18,100589346,59997567,94215056,58545440
(주)현대바이오랜드,52260,Dec-19,106310862,67032809,100673588,65417883
(주)현대백화점,69960,Dec-11,1439148214,247505612,959778417,191881816
(주)현대백화점,69960,Dec-12,1519972872,251325785,1026100820,179668008
(주)현대백화점,69960,Dec-13,1533735006,242830983,1126786722,186819822
(주)현대백화점,69960,Dec-14,1551860911,257090114,1121049622,187502993
(주)현대백화점,69960,Dec-15,1656960042,263315428,1216059039,212264576
(주)현대백화점,69960,Dec-16,1831801786,315228845,1370588692,241514023
(주)현대백화점,69960,Dec-17,1848140316,311901873,1376510551,236369534
(주)현대백화점,69960,Dec-18,1862205782,350466053,1376063517,251226067
(주)현대백화점,69960,Dec-19,2198949660,572131434,1385243797,250874348
(주)현대에버다임,41440,Dec-11,186833618,143689989,186168618,144691569
(주)현대에버다임,41440,Dec-12,229272081,177945832,237630416,188301608
(주)현대에버다임,41440,Dec-13,297668268,239609358,270750792,218360871
(주)현대에버다임,41440,Dec-14,316121026,257043830,291612069,240264645
(주)현대에버다임,41440,Dec-15,327817239,268882030,298961204,245039772
(주)현대에버다임,41440,Dec-16,337351568,273542230,299199052,246047321
(주)현대에버다임,41440,Dec-17,340266775,275463227,315435868,258642844
(주)현대에버다임,41440,Dec-18,311160553,259300226,287298836,243925199
(주)현대에버다임,41440,Dec-19,248611599,213362625,225779535,197174234
(주)현대이지웰,90850,Dec-13,,,32569357,12409855
(주)현대이지웰,90850,Dec-14,,,33957243,10765900
(주)현대이지웰,90850,Dec-15,40925678,15223596,40902955,15201232
(주)현대이지웰,90850,Dec-16,52319004,25798222,50564901,24739552
(주)현대이지웰,90850,Dec-17,58370401,29087054,54172708,26080165
(주)현대이지웰,90850,Dec-18,73064827,37565080,67875815,34353428
(주)현대이지웰,90850,Dec-19,82316730,41680694,76432271,38384152
(주)현대퓨처넷,126560,Dec-11,248696679,139371788,38149071,19077487
(주)현대퓨처넷,126560,Dec-12,275384725,147416292,41574611,19361126
(주)현대퓨처넷,126560,Dec-13,302442595,175613464,41372898,21234621
(주)현대퓨처넷,126560,Dec-14,306221305,178082776,41820334,21605313
(주)현대퓨처넷,126560,Dec-15,291198623,173276038,41995340,23047221
(주)현대퓨처넷,126560,Dec-16,292115551,175816944,94396710,57584896
(주)현대퓨처넷,126560,Dec-17,290236289,174254948,271860829,158889060
(주)현대퓨처넷,126560,Dec-18,289738546,177879642,271329817,162197081
(주)현대퓨처넷,126560,Dec-19,292866372,185197579,269753683,165690542
(주)현대홈쇼핑,57050,Dec-11,711600730,21423616,711443009,21423616
(주)현대홈쇼핑,57050,Dec-12,,,760488596,15618078
(주)현대홈쇼핑,57050,Dec-13,,,799862373,14895590
(주)현대홈쇼핑,57050,Dec-14,,,867891756,48982500
(주)현대홈쇼핑,57050,Dec-15,895978566,75700457,890760608,70297965
(주)현대홈쇼핑,57050,Dec-16,969434288,92114039,961339683,87050617
(주)현대홈쇼핑,57050,Dec-17,1043130143,129146386,1021841020,120540856
(주)현대홈쇼핑,57050,Dec-18,1017719940,275130937,973453833,257168519
(주)현대홈쇼핑,57050,Dec-19,2060366927,1098496943,1030416793,278992154
(주)협진,138360,Dec-13,,,15018176,9181512
(주)협진,138360,Dec-14,18547550,12151856,17990388,11626964
(주)협진,138360,Dec-15,20004038,15839019,17556142,13605504
(주)협진,138360,Dec-16,25074100,20932344,22548709,18583190
(주)협진,138360,Dec-17,24052602,20619214,20298942,17115678
(주)협진,138360,Dec-18,19297586,19541576,19254450,19507201
(주)협진,138360,Dec-19,18776214,14509473,18776214,14509473
(주)형지아이앤씨,11080,Dec-11,,,62927254,26882608
(주)형지아이앤씨,11080,Dec-12,,,61290088,30721971
(주)형지아이앤씨,11080,Dec-13,,,64353928,21882056
(주)형지아이앤씨,11080,Dec-14,92887564,33438788,92818105,33408024
(주)형지아이앤씨,11080,Dec-15,117825653,40151365,117524543,39932190
(주)형지아이앤씨,11080,Dec-16,128649103,48931580,128267673,49060635
(주)형지아이앤씨,11080,Dec-17,113532672,51631727,113532672,51631727
(주)형지아이앤씨,11080,Dec-18,,,108756500,42814054
(주)형지아이앤씨,11080,Dec-19,102100436,41369280,102100436,41369280
(주)형지엘리트,93240,Jun-11,87700820,63978255,86950716,62452217
(주)형지엘리트,93240,Jun-12,100090196,75116709,98563463,74212462
(주)형지엘리트,93240,Jun-13,99253025,80635739,96232211,78611645
(주)형지엘리트,93240,Jun-14,91602616,74079410,89973253,72046891
(주)형지엘리트,93240,Jun-15,85394316,63402773,67660634,54774313
(주)형지엘리트,93240,Jun-16,156048665,100854443,77185058,65839157
(주)형지엘리트,93240,Jun-17,174145484,107937419,70228767,58953499
(주)형지엘리트,93240,Jun-18,166185122,103556707,65886150,51509023
(주)형지엘리트,93240,Jun-19,154606408,102441977,63869923,56532797
(주)혜인,3010,Dec-11,195601940,159421550,190879267,155432572
(주)혜인,3010,Dec-12,199134115,174213429,196298127,171822446
(주)혜인,3010,Dec-13,228762032,195674445,210991995,179286277
(주)혜인,3010,Dec-14,259887585,216400918,214272200,175505942
(주)혜인,3010,Dec-15,266800606,227316808,202117905,169065978
(주)혜인,3010,Dec-16,210994515,178253457,209664336,177414200
(주)혜인,3010,Dec-17,237529860,203880531,234656751,201746595
(주)혜인,3010,Dec-18,216727129,181764652,215382110,180852165
(주)혜인,3010,Dec-19,260857962,220858644,259980919,220021251
(주)호텔신라,8770,Dec-11,1798370572,0,1764353262,0
(주)호텔신라,8770,Dec-12,2219638551,0,2189737806,0
(주)호텔신라,8770,Dec-13,2296998373,0,2275089386,0
(주)호텔신라,8770,Dec-14,2908977192,0,2795388800,0
(주)호텔신라,8770,Dec-15,3251679551,0,2782230572,0
(주)호텔신라,8770,Dec-16,3715311074,0,3155127701,0
(주)호텔신라,8770,Dec-17,4011499999,0,3362980926,0
(주)호텔신라,8770,Dec-18,4713673210,0,3643940422,0
(주)호텔신라,8770,Dec-19,5717306417,0,4567737437,0
(주)홈센타홀딩스,60560,Dec-11,93090233,83407855,78105858,69256674
(주)홈센타홀딩스,60560,Dec-12,98940652,89905072,71757552,65469282
(주)홈센타홀딩스,60560,Dec-13,110062069,99023824,70524655,62476736
(주)홈센타홀딩스,60560,Dec-14,117060557,109454988,59255192,53587494
(주)홈센타홀딩스,60560,Dec-15,119503143,109278702,53961351,47380366
(주)홈센타홀딩스,60560,Dec-16,95729699,88159283,40823629,33843901
(주)홈센타홀딩스,60560,Dec-17,234365787,212629505,32636895,24568385
(주)홈센타홀딩스,60560,Dec-18,239013119,221850182,26210719,17850617
(주)홈센타홀딩스,60560,Dec-19,265646362,239805959,22649988,17716213
(주)홈캐스트,64240,Dec-11,163835667,127802733,161444197,125425475
(주)홈캐스트,64240,Dec-12,98534739,77891373,96501955,74698513
(주)홈캐스트,64240,Dec-13,75893130,55810594,74714223,55129110
(주)홈캐스트,64240,Dec-14,71513463,50229674,71744806,50441726
(주)홈캐스트,64240,Dec-15,97172426,64320792,97925426,65073792
(주)홈캐스트,64240,Dec-16,122054084,81787705,122054084,81787705
(주)홈캐스트,64240,Dec-17,40919825,29201437,40919825,29201437
(주)홈캐스트,64240,Dec-18,34279159,28546346,27258830,22844140
(주)홈캐스트,64240,Dec-19,52827379,41164550,20459480,15120551
(주)화승엔터프라이즈,241590,Dec-16,640234068,546761300,35967806,0
(주)화승엔터프라이즈,241590,Dec-17,768224190,641903214,43827092,0
(주)화승엔터프라이즈,241590,Dec-18,879226467,756220062,4746450,0
(주)화승엔터프라이즈,241590,Dec-19,1201591251,1017414271,8160827,0
(주)화승인더스트리,6060,Dec-11,603044874,541281737,262241111,234399870
(주)화승인더스트리,6060,Dec-12,559896533,499005683,233361961,207927889
(주)화승인더스트리,6060,Dec-13,598379118,539173148,217365820,206126174
(주)화승인더스트리,6060,Dec-14,598508953,530142216,226708651,213895085
(주)화승인더스트리,6060,Dec-15,746832143,633068936,631209987,598980127
(주)화승인더스트리,6060,Dec-16,1011154973,844522775,829327416,788118175
(주)화승인더스트리,6060,Dec-17,1151943445,947875142,972307181,930945858
(주)화승인더스트리,6060,Dec-18,1111909652,942156007,809021819,780120728
(주)화승인더스트리,6060,Dec-19,1425876463,1179101690,1045321026,1010498096
(주)화승코퍼레이션,13520,Dec-11,1348514844,1165542894,630817333,543303986
(주)화승코퍼레이션,13520,Dec-12,1433575144,1235865003,661175019,563558444
(주)화승코퍼레이션,13520,Dec-13,1632278858,1374212001,655379494,550432362
(주)화승코퍼레이션,13520,Dec-14,1696590458,1396271739,663206356,544424132
(주)화승코퍼레이션,13520,Dec-15,1679513458,1353924049,677790807,552079120
(주)화승코퍼레이션,13520,Dec-16,1616064421,1285594580,757257828,625002163
(주)화승코퍼레이션,13520,Dec-17,1443395992,1185668181,718370153,597032516
(주)화승코퍼레이션,13520,Dec-18,1528089419,1262767610,729709314,610709750
(주)화승코퍼레이션,13520,Dec-19,1551954755,1269950123,748204978,625372591
(주)화신,10690,Dec-11,1490351114,1355052232,571238813,498113170
(주)화신,10690,Dec-12,1626052361,1456938666,611770563,532247285
(주)화신,10690,Dec-13,1483548921,1326383749,664324554,572092148
(주)화신,10690,Dec-14,1313606243,1181065754,598418689,528780621
(주)화신,10690,Dec-15,1251698928,1137014000,596770346,527540260
(주)화신,10690,Dec-16,1249725574,1112026774,550942356,481863548
(주)화신,10690,Dec-17,1066933942,1006045301,495431884,455869314
(주)화신,10690,Dec-18,1075815800,1029940530,599101056,584330295
(주)화신,10690,Dec-19,1164322417,1090492355,680798377,627878404
(주)화신정공,126640,Dec-11,,,110695540,101518250
(주)화신정공,126640,Dec-12,,,186990217,175994789
(주)화신정공,126640,Dec-13,,,254827993,242174471
(주)화신정공,126640,Dec-14,,,248950083,238730669
(주)화신정공,126640,Dec-15,,,232346253,223159746
(주)화신정공,126640,Dec-16,,,205033653,196583421
(주)화신정공,126640,Dec-17,,,200390186,193204574
(주)화신정공,126640,Dec-18,,,211893659,205487752
(주)화신정공,126640,Dec-19,,,231063091,222094572
(주)화인베스틸,133820,Dec-14,,,257495274,221293566
(주)화인베스틸,133820,Dec-15,,,213693418,197387170
(주)화인베스틸,133820,Dec-16,,,163148527,147194148
(주)화인베스틸,133820,Dec-17,,,127448023,115471615
(주)화인베스틸,133820,Dec-18,,,145091596,129971441
(주)화인베스틸,133820,Dec-19,,,134798538,129593759
(주)황금에스티,32560,Dec-11,214382437,194661643,180681487,163408134
(주)황금에스티,32560,Dec-12,177023246,164957572,145921329,135831310
(주)황금에스티,32560,Dec-13,183258968,167384362,148431121,136569726
(주)황금에스티,32560,Dec-14,186773200,166066227,148552659,134423733
(주)황금에스티,32560,Dec-15,172920941,155495196,130281251,119808065
(주)황금에스티,32560,Dec-16,225310783,184335918,117977864,103312472
(주)황금에스티,32560,Dec-17,224729736,175763970,118842137,97435446
(주)황금에스티,32560,Dec-18,244773430,199076985,118918161,104197138
(주)황금에스티,32560,Dec-19,243584029,201112817,123921978,108607258
(주)효성,4800,Dec-11,11342140662,10237116663,9283304919,8255815922
(주)효성,4800,Dec-12,12611749872,11511127483,9284877550,8376956235
(주)효성,4800,Dec-13,12579156963,11095094174,9067386153,8041493423
(주)효성,4800,Dec-14,12177134355,10565608300,8532152674,7552802225
(주)효성,4800,Dec-15,12458453530,10429795501,8033110020,6850173264
(주)효성,4800,Dec-16,11929113072,9770993715,7974341128,6614454577
(주)효성,4800,Dec-17,12546410309,10654352129,8509949686,7362129983
(주)효성,4800,Dec-18,2991006158,2552510515,352310815,323290038
(주)효성,4800,Dec-19,3373447404,2828597562,342849813,233742977
(주)후성,93370,Dec-11,242411857,184031014,237603543,180501917
(주)후성,93370,Dec-12,222678376,193974282,215609696,188558962
(주)후성,93370,Dec-13,203418691,188601367,193122393,180853642
(주)후성,93370,Dec-14,187022363,165896463,175167335,158058863
(주)후성,93370,Dec-15,215238476,172075879,199309201,160243234
(주)후성,93370,Dec-16,192073256,132470934,186229518,130511089
(주)후성,93370,Dec-17,248838270,186571988,241243453,178532655
(주)후성,93370,Dec-18,274933667,206099906,268884514,196422432
(주)후성,93370,Dec-19,248943838,197342277,241217521,186410169
(주)휠라홀딩스,81660,Dec-11,764406105,378548939,457656374,184077321
(주)휠라홀딩스,81660,Dec-12,670437697,322248663,423883800,178783463
(주)휠라홀딩스,81660,Dec-13,736135754,367217701,415153347,176585346
(주)휠라홀딩스,81660,Dec-14,797475548,420479819,397490448,176820916
(주)휠라홀딩스,81660,Dec-15,815749832,446871592,346805095,154113518
(주)휠라홀딩스,81660,Dec-16,967128445,548157131,306179181,149428912
(주)휠라홀딩스,81660,Dec-17,2530323757,1289793351,342462022,146976647
(주)휠라홀딩스,81660,Dec-18,2954642540,1487105989,499912857,202544073
(주)휠라홀딩스,81660,Dec-19,3450421530,1720714488,612236223,226870762
(주)휴네시온,290270,Dec-18,16050841,10479974,11807620,6797681
(주)휴네시온,290270,Dec-19,18826121,10849168,14962063,7926238
(주)휴니드테크놀러지스,5870,Dec-11,,,47340198,38672326
(주)휴니드테크놀러지스,5870,Dec-12,,,41006171,38533460
(주)휴니드테크놀러지스,5870,Dec-13,,,56812027,50566175
(주)휴니드테크놀러지스,5870,Dec-14,,,40280902,33862204
(주)휴니드테크놀러지스,5870,Dec-15,,,60515628,50528341
(주)휴니드테크놀러지스,5870,Dec-16,,,178932324,150015056
(주)휴니드테크놀러지스,5870,Dec-17,,,180853581,149291338
(주)휴니드테크놀러지스,5870,Dec-18,,,261298876,215928599
(주)휴니드테크놀러지스,5870,Dec-19,,,194668692,168127844
(주)휴맥스,115160,Dec-11,994024451,768857788,867284466,712209543
(주)휴맥스,115160,Dec-12,1024313054,790090907,878259796,704292097
(주)휴맥스,115160,Dec-13,1139415150,892634620,964862721,790570200
(주)휴맥스,115160,Dec-14,1443770497,1146247651,1072432572,875239849
(주)휴맥스,115160,Dec-15,1426664921,1111983818,1038034656,849368946
(주)휴맥스,115160,Dec-16,1350510226,1081360669,916514546,771908154
(주)휴맥스,115160,Dec-17,1611589047,1327717264,1266343711,1073681255
(주)휴맥스,115160,Dec-18,1474831843,1256714023,1001970954,901722232
(주)휴맥스,115160,Dec-19,1173887021,963264777,770367240,660122722
(주)휴맥스홀딩스,28080,Dec-11,18842040,869524,4340999,0
(주)휴맥스홀딩스,28080,Dec-12,13519296,0,4358739,0
(주)휴맥스홀딩스,28080,Dec-13,22284243,0,4669319,0
(주)휴맥스홀딩스,28080,Dec-14,16657725,0,5198961,0
(주)휴맥스홀딩스,28080,Dec-15,15734280,0,5436887,0
(주)휴맥스홀딩스,28080,Dec-16,5619171,0,4560517,0
(주)휴맥스홀딩스,28080,Dec-17,4081990,12499470,4870712,0
(주)휴맥스홀딩스,28080,Dec-18,,,3143604,0
(주)휴맥스홀딩스,28080,Dec-19,9253559,0,2569162,0
(주)휴먼엔,32860,Dec-11,,,164926094,134641885
(주)휴먼엔,32860,Dec-12,,,182103209,176756219
(주)휴먼엔,32860,Dec-13,,,197234277,212522270
(주)휴먼엔,32860,Dec-14,,,185696037,187266474
(주)휴먼엔,32860,Dec-15,,,55340957,47877936
(주)휴먼엔,32860,Dec-16,66851114,62405816,41634049,38261266
(주)휴먼엔,32860,Dec-17,114876622,102725947,55103282,46729833
(주)휴먼엔,32860,Dec-18,112703168,110592453,40199537,38949966
(주)휴먼엔,32860,Dec-19,70658724,69169532,38462193,35952950
(주)휴메딕스,200670,Dec-14,,,29181641,14981528
(주)휴메딕스,200670,Dec-15,,,42133250,20429095
(주)휴메딕스,200670,Dec-16,47133617,24628285,45060894,23451781
(주)휴메딕스,200670,Dec-17,54727016,30551670,50279744,28001559
(주)휴메딕스,200670,Dec-18,64831669,39128662,57579199,35904919
(주)휴메딕스,200670,Dec-19,78618779,45781267,69035168,42069198
(주)휴비스,79980,Dec-12,1562519388,1414522063,1283896039,1162269656
(주)휴비스,79980,Dec-13,1532917747,1399277754,1257250573,1150212456
(주)휴비스,79980,Dec-14,1371695859,1221072303,1122318259,1005128028
(주)휴비스,79980,Dec-15,1205084606,1069095551,918890834,826607317
(주)휴비스,79980,Dec-16,1143501108,1027344117,859453820,781586695
(주)휴비스,79980,Dec-17,1280979427,1137429688,993521047,901805809
(주)휴비스,79980,Dec-18,1262515099,1130551867,1041438495,949573648
(주)휴비스,79980,Dec-19,1029346443,928224799,845377168,767671762
(주)휴비츠,65510,Dec-11,57034489,31194920,56415363,35156302
(주)휴비츠,65510,Dec-12,67333918,38373558,63074612,39716038
(주)휴비츠,65510,Dec-13,64069932,39714357,59249614,40434518
(주)휴비츠,65510,Dec-14,63992216,41570723,59720571,41835375
(주)휴비츠,65510,Dec-15,72705901,43847648,61975021,40270026
(주)휴비츠,65510,Dec-16,66923364,37644784,60727627,36665778
(주)휴비츠,65510,Dec-17,70387883,41898115,62911713,40139062
(주)휴비츠,65510,Dec-18,78861275,48311426,68050523,43149286
(주)휴비츠,65510,Dec-19,87987307,51650823,76166691,46397690
(주)휴센텍,215090,Dec-15,,,,
(주)휴센텍,215090,Dec-16,,,,
(주)휴센텍,215090,Dec-17,,,,
(주)휴센텍,215090,Dec-18,,,20783644,16865765
(주)휴센텍,215090,Dec-19,,,17795672,16742586
(주)휴스틸,5010,Dec-11,568623724,487436500,568183564,490702871
(주)휴스틸,5010,Dec-12,588890255,499979680,590313880,509543416
(주)휴스틸,5010,Dec-13,547751902,482598418,535195428,481903326
(주)휴스틸,5010,Dec-14,553844427,482610754,572487662,501535246
(주)휴스틸,5010,Dec-15,438475425,395278464,357231584,324980824
(주)휴스틸,5010,Dec-16,364021479,325466716,387903904,351815177
(주)휴스틸,5010,Dec-17,690567426,620306146,654716561,584221484
(주)휴스틸,5010,Dec-18,588768601,543026773,537031984,503746649
(주)휴스틸,5010,Dec-19,536988709,520845816,454522580,434236065
(주)휴엠앤씨,263920,Dec-17,,,27120409,22822800
