회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),자산(IFRS개별)
(주)티케이케미칼,104480,Dec-16,,,,228367021,102120777,642762218
(주)티케이케미칼,104480,Dec-17,,,,226672043,72900343,631962164
(주)티케이케미칼,104480,Dec-18,,,,250855552,153820941,683205858
(주)티케이케미칼,104480,Dec-19,213903802,106390916,680221627,208955830,104259636,676691902
(주)티플랙스,81150,Dec-11,73973575,26082014,110987471,70881807,25552913,109832374
(주)티플랙스,81150,Dec-12,68703476,27334120,135006585,65632487,26490196,133819628
(주)티플랙스,81150,Dec-13,76392441,25679290,142812955,72825611,24378987,141135261
(주)티플랙스,81150,Dec-14,61291198,23163663,115828919,57171161,23158338,113614473
(주)티플랙스,81150,Dec-15,56540051,23953695,124342524,52613393,23859660,122621010
(주)티플랙스,81150,Dec-16,,,,61808152,23621060,129188171
(주)티플랙스,81150,Dec-17,,,,68340219,27526568,134805426
(주)티플랙스,81150,Dec-18,,,,67806647,29342667,133205475
(주)티플랙스,81150,Dec-19,,,,71141569,32167548,151967840
(주)티피씨,130740,Dec-11,,,,26708996,5630926,47284949
(주)티피씨,130740,Dec-12,,,,23702063,5462053,52318599
(주)티피씨,130740,Dec-13,,,,26558957,5526588,54783661
(주)티피씨,130740,Dec-14,,,,26847250,5075771,57979622
(주)티피씨,130740,Dec-15,,,,28448683,4870447,60444248
(주)티피씨,130740,Dec-16,37138902,5569473,82245350,31453863,4866196,79723312
(주)티피씨,130740,Dec-17,26461077,7082190,94017485,23338917,6462855,93205303
(주)티피씨,130740,Dec-18,60789932,17014620,135107637,29060828,6645278,96367469
(주)티피씨,130740,Dec-19,55463528,14189312,128699080,22796984,5995479,90882566
(주)티피씨메카트로닉스,48770,Jun-11,46943263,14883591,67865045,37616700,10688390,56594696
(주)티피씨메카트로닉스,48770,Jun-12,44207160,14205350,69701068,36022860,10124295,59724875
(주)티피씨메카트로닉스,48770,Jun-13,49188841,15910040,81813785,42248851,12751649,72017555
(주)티피씨메카트로닉스,48770,Dec-14,52752612,20671257,87136906,45333863,16855270,78727895
(주)티피씨메카트로닉스,48770,Dec-15,58432127,27765503,93579240,48604677,20359647,82728427
(주)티피씨메카트로닉스,48770,Dec-16,56505939,16379489,88493722,43339521,11751320,74343304
(주)티피씨메카트로닉스,48770,Dec-17,55435560,18640817,94580825,44641339,14340269,83722491
(주)티피씨메카트로닉스,48770,Dec-18,74572333,18849042,112779863,60042172,14760029,99286191
(주)티피씨메카트로닉스,48770,Dec-19,68927479,19419992,108184723,54625722,14710088,96600793
(주)파나진,46210,Dec-11,24168331,6543335,42422523,24155090,6045264,41698055
(주)파나진,46210,Dec-12,,,,7902711,713793,25505336
(주)파나진,46210,Dec-13,,,,11275200,539516,25083890
(주)파나진,46210,Dec-14,,,,10626775,719587,24406477
(주)파나진,46210,Dec-15,,,,11757826,552714,25641079
(주)파나진,46210,Dec-16,,,,17408217,1596800,33019498
(주)파나진,46210,Dec-17,,,,15208435,1199463,31792758
(주)파나진,46210,Dec-18,,,,13234149,1179530,24077549
(주)파나진,46210,Dec-19,,,,10114103,1246794,21786741
(주)파라다이스,34230,Dec-11,276406177,696224,742033597,245338643,310924,708718332
(주)파라다이스,34230,Dec-12,348593222,2446407,1036636585,194480208,191723,779679486
(주)파라다이스,34230,Dec-13,378038820,2615516,1230024866,230249714,176005,869491277
(주)파라다이스,34230,Dec-14,705068147,2516624,1601908312,389059651,168343,1201617537
(주)파라다이스,34230,Dec-15,698108662,2701040,1993869491,234896887,249950,1147897715
(주)파라다이스,34230,Dec-16,491982014,2402758,2308018643,187414979,219622,1183113565
(주)파라다이스,34230,Dec-17,344658525,5373339,2435323992,130474265,228754,1210156987
(주)파라다이스,34230,Dec-18,327545212,6647674,3150767407,162403527,278147,1500766069
(주)파라다이스,34230,Dec-19,532195710,6191060,3470353602,323966430,259836,1756388883
(주)파라텍,33540,Dec-11,52461061,5188024,88062115,50691791,4183656,86225981
(주)파라텍,33540,Dec-12,47377311,5728603,82902759,44900127,4134053,80199711
(주)파라텍,33540,Dec-13,58356805,8892891,93529881,54519118,7365221,89514928
(주)파라텍,33540,Dec-14,71834229,5029423,110139456,54741562,4953655,93204858
(주)파라텍,33540,Dec-15,68161810,5394151,100342942,67962146,5098798,99542154
(주)파라텍,33540,Dec-16,109149076,9112084,143809366,109160738,8618590,143316005
(주)파라텍,33540,Dec-17,118782187,9993757,144843948,118822114,9635261,144329557
(주)파라텍,33540,Dec-18,110831912,11590490,147465475,110870412,11243225,147162639
(주)파라텍,33540,Dec-19,59076523,14151239,123595723,58497448,13968101,123217921
(주)파루,43200,Dec-11,15147859,7233847,45014686,15092688,7233847,43144505
(주)파루,43200,Dec-12,14639594,5927029,42625624,14610519,5927029,40984452
(주)파루,43200,Dec-13,28424285,4427876,57344876,28404756,4427876,56169560
(주)파루,43200,Dec-14,41451489,17436016,71870498,40932865,17365166,71036348
(주)파루,43200,Dec-15,62236458,25874684,98703414,61745631,24843849,93560219
(주)파루,43200,Dec-16,74874365,15278174,110044017,64832911,14431698,99227827
(주)파루,43200,Dec-17,29118323,9699156,68615702,24822475,9032527,66491057
(주)파루,43200,Dec-18,13973604,2288023,48518273,9717013,2219231,45920951
(주)파루,43200,Dec-19,28999401,6774431,67704582,27845449,6774431,66743044
(주)파마리서치,214450,Dec-15,,,,134214371,4783368,169306027
(주)파마리서치,214450,Dec-16,126468142,5445415,179332280,122799929,5064789,177792120
(주)파마리서치,214450,Dec-17,112335226,5118590,189033646,96627938,4907733,185717846
(주)파마리서치,214450,Dec-18,105768852,12293685,258188072,89040480,12461331,224885419
(주)파마리서치,214450,Dec-19,104472677,13927693,269925427,91910140,11900505,239509938
(주)파멥신,208340,Dec-18,66991475,0,69786202,66967817,0,69786539
(주)파멥신,208340,Dec-19,136161516,0,161346976,134984949,0,161818324
(주)파버나인,177830,Dec-14,,,,20138158,4380862,76363605
(주)파버나인,177830,Dec-15,19089260,4714035,85076971,12642825,4714035,85101843
(주)파버나인,177830,Dec-16,24824674,6198310,102674836,23921779,5875971,101885585
(주)파버나인,177830,Dec-17,27320013,7923749,113945582,27335056,7237273,110825450
(주)파버나인,177830,Dec-18,31958604,9233238,123062728,30939464,7237994,115467667
(주)파버나인,177830,Dec-19,36743620,12707833,127289836,27373630,9087082,116314880
(주)파세코,37070,Dec-11,,,,26327383,10692987,89901438
(주)파세코,37070,Dec-12,,,,29656428,15873358,94000121
(주)파세코,37070,Dec-13,,,,34934973,17986207,97479292
(주)파세코,37070,Dec-14,,,,35448639,15246518,98496282
(주)파세코,37070,Dec-15,,,,30779153,16277593,90879176
(주)파세코,37070,Dec-16,,,,36369781,18613045,94551148
(주)파세코,37070,Dec-17,,,,35478600,17435928,91231655
(주)파세코,37070,Dec-18,,,,45031813,18705634,101543240
(주)파세코,37070,Dec-19,,,,52984000,17600380,111403564
(주)파수,150900,Dec-13,21714155,0,31379290,21631948,0,31597913
(주)파수,150900,Dec-14,20394729,0,32980461,20313571,0,33708008
(주)파수,150900,Dec-15,23730294,0,41073019,23021671,0,42043929
(주)파수,150900,Dec-16,20773305,0,38277139,18996270,0,38063385
(주)파수,150900,Dec-17,22381491,0,41606671,21721427,0,43641236
(주)파수,150900,Dec-18,26028812,0,45961523,19943724,0,46069259
(주)파수,150900,Dec-19,26821354,0,47277311,22008491,0,47797776
(주)파워넷,37030,Dec-18,65512920,11806554,82532724,64594314,11804464,82183612
(주)파워넷,37030,Dec-19,47734088,12336763,106275532,45538222,12332527,104443244
(주)파워로직스,47310,Dec-11,202050041,61442641,338497729,191419892,7686374,277905855
(주)파워로직스,47310,Dec-12,147898130,46067580,260032006,157457724,17789935,234652965
(주)파워로직스,47310,Dec-13,145756500,35236735,265170259,154797436,16507532,281092494
(주)파워로직스,47310,Dec-14,156089552,30277053,278397574,178337807,15183778,305132613
(주)파워로직스,47310,Dec-15,134655645,34749786,290397094,146286127,12321640,282144877
(주)파워로직스,47310,Dec-16,161878550,34549688,304792713,156660070,7152532,292130442
(주)파워로직스,47310,Dec-17,151638378,49608636,277514176,179347059,9714466,304265987
(주)파워로직스,47310,Dec-18,190739790,63329415,345302766,213003878,8831544,335638606
(주)파워로직스,47310,Dec-19,209325026,85463541,411390411,218549322,7304162,353041644
(주)파이오링크,170790,Dec-13,35650223,2601248,42028809,35421886,2543400,42424619
(주)파이오링크,170790,Dec-14,28808940,7190954,38815180,27619577,7044567,38901198
(주)파이오링크,170790,Dec-15,36278733,6093473,52775292,35478938,5549018,51559415
(주)파이오링크,170790,Dec-16,34957738,3281602,48046073,34075507,3230596,46426066
(주)파이오링크,170790,Dec-17,32802738,3176065,44732357,31711461,3147387,42847676
(주)파이오링크,170790,Dec-18,,,,34630915,3453518,46312626
(주)파이오링크,170790,Dec-19,,,,39762552,3021413,53356218
(주)파인디앤씨,49120,Dec-11,55492945,10708087,150794869,37026689,5817938,101982115
(주)파인디앤씨,49120,Dec-12,35790779,10305208,131087026,27797868,5977372,89376820
(주)파인디앤씨,49120,Dec-13,52628410,12018112,124175791,29880285,4368309,69105443
(주)파인디앤씨,49120,Dec-14,37173393,13083299,105181934,25476776,5538775,66542352
(주)파인디앤씨,49120,Dec-15,35182361,10703378,101447240,16867240,3552750,55704888
(주)파인디앤씨,49120,Dec-16,52044169,14493239,127259725,35321312,6005526,83399745
(주)파인디앤씨,49120,Dec-17,44203321,10904345,107567992,34074474,7235255,86496197
(주)파인디앤씨,49120,Dec-18,29968197,4553502,94508931,30211522,3761115,82235423
(주)파인디앤씨,49120,Dec-19,33090037,7136652,103603701,29904744,5777720,89516677
(주)파인디지털,38950,Dec-11,50343174,11763606,84214486,38210009,11509139,75577330
(주)파인디지털,38950,Dec-12,67766381,15472338,100670344,55522950,14022815,90730272
(주)파인디지털,38950,Dec-13,75735797,12865497,106042000,63807198,12544648,97130979
(주)파인디지털,38950,Dec-14,85625918,14476337,115052518,74324010,14283850,106402909
(주)파인디지털,38950,Dec-15,79686880,14505267,110500490,67899344,14334697,100959708
(주)파인디지털,38950,Dec-16,73334327,16083104,106837172,61172657,15889414,95746835
(주)파인디지털,38950,Dec-17,70734368,10893528,101843769,57237448,10200436,89737886
(주)파인디지털,38950,Dec-18,72379776,12050881,101738582,57227837,11936683,87952925
(주)파인디지털,38950,Dec-19,75860974,8515258,106556674,61214250,8391750,93203967
(주)파인테크닉스,106240,Dec-11,172094812,27179602,332545542,39073157,10247390,85775498
(주)파인테크닉스,106240,Dec-12,181559666,24679049,339471818,42083759,15589703,99181617
(주)파인테크닉스,106240,Dec-13,154686798,24456769,327197693,51894332,16327366,128328499
(주)파인테크닉스,106240,Dec-14,155397469,28098745,328087814,47255122,17961481,140461293
(주)파인테크닉스,106240,Dec-15,161623577,32168896,326170675,63387003,20785079,159042238
(주)파인테크닉스,106240,Dec-16,127072716,44250506,251202607,91651705,41217699,184983458
(주)파인테크닉스,106240,Dec-17,99509514,16647917,201276199,66590146,13886996,152740724
(주)파인테크닉스,106240,Dec-18,59012154,17745593,156426841,50064700,11572250,114696761
(주)파인테크닉스,106240,Dec-19,52518014,17330448,141853537,40682776,7209337,107797370
(주)파인텍,131760,Dec-15,60370162,6674999,107575019,40716814,414367,86704576
(주)파인텍,131760,Dec-16,130293181,17289437,219618422,43394992,855774,117881531
(주)파인텍,131760,Dec-17,77737440,7518258,150391939,73816726,1210890,142379279
(주)파인텍,131760,Dec-18,35962173,2191808,103303838,32196842,914089,103057836
(주)파인텍,131760,Dec-19,53511230,2262434,120241702,49325569,832616,117008273
(주)파커스,65690,Dec-11,52105226,13111608,96485565,46023752,7885751,92851346
(주)파커스,65690,Dec-12,53723898,14498995,97057594,51246867,7666070,95225894
(주)파커스,65690,Dec-13,53144496,8018955,93653729,51944595,6398753,95501715
(주)파커스,65690,Dec-14,52139800,10893374,92309822,53680948,9133641,95921852
(주)파커스,65690,Dec-15,52543259,9201806,93293970,54866734,7450594,97927743
(주)파커스,65690,Dec-16,66827178,9569638,100842275,69138284,7886934,99992558
(주)파커스,65690,Dec-17,91191698,11721845,118886918,79052141,8866568,110080203
(주)파커스,65690,Dec-18,81861161,11084600,120125782,66947812,7963976,112028544
(주)파커스,65690,Dec-19,65564770,8556852,117947379,49217337,4485581,97711788
(주)파크시스템스,140860,Dec-15,23378685,6052637,25514525,21106264,5935132,26111212
(주)파크시스템스,140860,Dec-16,29596295,5202226,32227696,25640948,5193611,31103774
(주)파크시스템스,140860,Dec-17,34403287,9387105,37075182,31456551,9242138,37320286
(주)파크시스템스,140860,Dec-18,40050462,12858911,43226861,37726678,12687227,43940734
(주)파크시스템스,140860,Dec-19,54237478,16781737,60509518,48028770,16331043,55118919
(주)파트론,91700,Dec-11,150319000,47465000,297362000,115539000,32580000,263850000
(주)파트론,91700,Dec-12,222415342,62215613,435663843,177971968,40369105,396481874
(주)파트론,91700,Dec-13,244478138,85147223,562067579,175067556,66377829,460807743
(주)파트론,91700,Dec-14,207821316,62714657,514737968,132826493,47592840,440384862
(주)파트론,91700,Dec-15,182827913,62711635,509589438,118734560,44720039,469242763
(주)파트론,91700,Dec-16,192120517,63913217,506193291,128084154,43886010,477534584
(주)파트론,91700,Dec-17,201986013,79724677,511092139,148540840,60885636,462212762
(주)파트론,91700,Dec-18,176055767,65291225,463715097,136616073,52387643,434271557
(주)파트론,91700,Dec-19,215175014,73417044,520807910,180101437,63622519,476712458
(주)팜스빌,318010,Dec-19,44882427,2504009,67813318,44543816,2497513,67965802
(주)팜스코,36580,Dec-11,310712055,47452995,496991334,317651202,46849856,492170455
(주)팜스코,36580,Dec-12,335890488,79141437,563236982,347276004,79020620,560228923
(주)팜스코,36580,Dec-13,303957843,83374274,564784427,315316398,82879824,560025655
(주)팜스코,36580,Dec-14,440733380,67310740,727461542,490741410,66616451,707610906
(주)팜스코,36580,Dec-15,413032448,66265019,776145267,430232937,64829360,763177905
(주)팜스코,36580,Dec-16,286582781,69385231,663075904,310451445,65011162,628563348
(주)팜스코,36580,Dec-17,308086065,70088248,725316560,330092198,63483568,661083858
(주)팜스코,36580,Dec-18,411775973,112345420,883155287,342049745,96509019,797652567
(주)팜스코,36580,Dec-19,443249613,111228808,979237806,333330270,91538688,840753236
(주)팜스토리,27710,Dec-11,391316143,128880949,681484804,149082852,49189538,306056552
(주)팜스토리,27710,Dec-12,433196017,148053866,750442485,199670209,55280891,364983675
(주)팜스토리,27710,Dec-13,398500794,109496220,722238852,196056128,42694602,364072692
(주)팜스토리,27710,Dec-14,433668660,148952613,763462486,191269242,50170602,394838111
(주)팜스토리,27710,Dec-15,439360245,136144221,762971788,198208116,46919763,421132911
(주)팜스토리,27710,Dec-16,351590711,110331274,663973269,183406327,41732212,400736552
(주)팜스토리,27710,Dec-17,320943743,107947269,567368288,183223905,44190631,397132114
(주)팜스토리,27710,Dec-18,393535152,140049551,658430459,188620197,55846168,438461976
(주)팜스토리,27710,Dec-19,417206684,123988638,641303796,362141649,107924327,545819420
(주)팬스타엔터프라이즈,54300,Dec-11,21277204,4955821,32155153,21202950,4657601,31775303
(주)팬스타엔터프라이즈,54300,Dec-12,21147739,4048942,26500555,20994387,3809153,25921232
(주)팬스타엔터프라이즈,54300,Dec-13,,,,19758532,4224108,23405184
(주)팬스타엔터프라이즈,54300,Dec-14,,,,15084869,3473080,19306435
(주)팬스타엔터프라이즈,54300,Dec-15,,,,34662565,2897052,39126934
(주)팬스타엔터프라이즈,54300,Dec-16,,,,17525782,2440387,42116143
(주)팬스타엔터프라이즈,54300,Dec-17,,,,12654280,3304906,42234587
(주)팬스타엔터프라이즈,54300,Dec-18,,,,15973060,3012789,45143337
(주)팬스타엔터프라이즈,54300,Dec-19,,,,25183651,3842888,67456477
(주)팬엔터테인먼트,68050,Dec-11,11010427,2015688,47973934,9660995,2015688,46975557
(주)팬엔터테인먼트,68050,Dec-12,21315261,3796005,67585338,20969871,3796005,67515065
(주)팬엔터테인먼트,68050,Dec-13,15661653,740414,68288156,15518680,740414,69012747
(주)팬엔터테인먼트,68050,Dec-14,22235359,1986292,70320402,22010434,1986292,70107069
(주)팬엔터테인먼트,68050,Dec-15,16298803,1013900,66674339,16139090,1013900,66782522
(주)팬엔터테인먼트,68050,Dec-16,16704162,740761,70046098,16635645,740761,70008656
(주)팬엔터테인먼트,68050,Dec-17,22621733,513785,80214001,22553389,513785,80181392
(주)팬엔터테인먼트,68050,Dec-18,11133479,2286608,66165402,11061751,2286608,66149759
(주)팬엔터테인먼트,68050,Dec-19,19968176,1625227,77504362,19937604,1625227,77487694
(주)팬젠,222110,Dec-16,,,,18702189,689,37398440
(주)팬젠,222110,Dec-17,,,,17907489,25356,35592682
(주)팬젠,222110,Dec-18,,,,30870785,482747,45609712
(주)팬젠,222110,Dec-19,,,,25607393,799781,39082939
(주)퍼시스,16800,Dec-11,173321193,20857567,348015874,109651477,20857567,334351115
(주)퍼시스,16800,Dec-12,,,,195180926,16876211,342332609
(주)퍼시스,16800,Dec-13,,,,172479250,15228549,348668177
(주)퍼시스,16800,Dec-14,,,,154779765,16789816,374686987
(주)퍼시스,16800,Dec-15,,,,159822186,20143052,401495530
(주)퍼시스,16800,Dec-16,,,,185264624,20713707,416488335
(주)퍼시스,16800,Dec-17,,,,219545482,34045906,436794588
(주)퍼시스,16800,Dec-18,,,,259477358,30695455,484172255
(주)퍼시스,16800,Dec-19,,,,254939219,26805098,481827215
(주)펄어비스,263750,Dec-18,354488882,0,712530157,284210882,0,586479906
(주)펄어비스,263750,Dec-19,450128977,0,867391015,365390672,0,734886882
(주)펩트론,87010,Dec-15,,,,14842966,37423,21656402
(주)펩트론,87010,Dec-16,,,,49106583,237244,57901629
(주)펩트론,87010,Dec-17,,,,23089298,485906,53048615
(주)펩트론,87010,Dec-18,,,,31785365,25089,71758902
(주)펩트론,87010,Dec-19,,,,18857423,24055,60985838
(주)포메탈,119500,Dec-11,,,,21752579,3191324,53275662
(주)포메탈,119500,Dec-12,,,,17867227,3387617,60004853
(주)포메탈,119500,Dec-13,,,,18688700,3562934,60189456
(주)포메탈,119500,Dec-14,,,,17703699,3767921,59688987
(주)포메탈,119500,Dec-15,,,,15479242,4169850,55129986
(주)포메탈,119500,Dec-16,,,,15098643,4044717,55100674
(주)포메탈,119500,Dec-17,,,,18049426,5069645,60815974
(주)포메탈,119500,Dec-18,,,,14651659,4179582,60655815
(주)포메탈,119500,Dec-19,,,,15912655,5264513,62692670
(주)포스코아이씨티,22100,Dec-11,418832603,8876048,708547365,374487409,6079314,687657096
(주)포스코아이씨티,22100,Dec-12,468451788,11877121,908415621,396202412,4726902,802675207
(주)포스코아이씨티,22100,Dec-13,422214454,22679687,842630093,341907293,8041228,733967979
(주)포스코아이씨티,22100,Dec-14,428895727,14688782,824421070,360140692,5198821,721006490
(주)포스코아이씨티,22100,Dec-15,408477838,6670827,693941424,369438119,4571100,652489486
(주)포스코아이씨티,22100,Dec-16,402649201,3413353,662199651,390405169,2627784,649838213
(주)포스코아이씨티,22100,Dec-17,379477935,1084862,646301319,370424383,539668,634468811
(주)포스코아이씨티,22100,Dec-18,342215091,1387029,610232472,329776361,830752,596991113
(주)포스코아이씨티,22100,Dec-19,453829005,2065770,675419400,443799955,1975950,663897944
(주)포스코엠텍,9520,Dec-11,270008435,66909846,357075055,236785558,48960970,316952933
(주)포스코엠텍,9520,Dec-12,290629404,81653828,436985626,236186783,53248672,340876750
(주)포스코엠텍,9520,Dec-13,240068439,59609426,408491867,232923861,55014208,346576894
(주)포스코엠텍,9520,Dec-14,152521567,41748116,290956068,139573044,33419623,223697475
(주)포스코엠텍,9520,Dec-15,134700022,21627004,204043363,122404018,17592430,184535832
(주)포스코엠텍,9520,Dec-16,100159809,10845146,161516565,95193116,10584032,150790140
(주)포스코엠텍,9520,Dec-17,,,,89268531,13507831,142854178
(주)포스코엠텍,9520,Dec-18,,,,93650960,11076102,122732583
(주)포스코엠텍,9520,Dec-19,,,,101544693,15022107,129016970
(주)포스코인터내셔널,47050,Dec-11,5460448337,1231710299,8904231783,4719518638,787800810,7823738433
(주)포스코인터내셔널,47050,Dec-12,4306014661,766844977,7465637546,3967669104,383007167,6989139520
(주)포스코인터내셔널,47050,Dec-13,4632329441,799901397,8268621927,4153600136,409542125,7739676359
(주)포스코인터내셔널,47050,Dec-14,5651951127,1037054579,9340867224,5027978779,482492999,8631128655
(주)포스코인터내셔널,47050,Dec-15,4346329921,770544072,8043303770,3915700016,320206476,7474312056
(주)포스코인터내셔널,47050,Dec-16,4680973413,766575445,8288782432,4017870023,357637358,7419599721
(주)포스코인터내셔널,47050,Dec-17,5047538493,1108833132,9169985984,4460809908,732611847,8181642237
(주)포스코인터내셔널,47050,Dec-18,5980170931,1330664421,9881020333,5267780694,783458723,8773243815
(주)포스코인터내셔널,47050,Dec-19,5032320679,1111858683,8959415088,4354171096,599360444,7721111383
(주)포스코케미칼,3670,Dec-19,649644635,188389557,1730132565,625485818,185036052,1620828355
(주)포인트엔지니어링,256630,Dec-17,,,,,,
(주)포인트엔지니어링,256630,Dec-18,,,,,,
(주)포인트엔지니어링,256630,Dec-19,41509751,3219196,89912932,39007519,3064076,87929988
(주)포커스에이치엔에스,331380,Dec-19,,,,,,
(주)폴라리스세원,234100,Dec-17,,,,23998854,2507950,37985294
(주)폴라리스세원,234100,Dec-18,,,,32670818,3348636,58995821
(주)폴라리스세원,234100,Dec-19,38370172,6728312,81615938,26860160,4009271,59018327
(주)폴라리스오피스,41020,Dec-11,68014842,9730,101254512,65820751,9730,99825187
(주)폴라리스오피스,41020,Dec-12,61403821,0,90080443,58529297,0,92179155
(주)폴라리스오피스,41020,Dec-13,88336987,0,121625671,89956115,0,126152714
(주)폴라리스오피스,41020,Dec-14,53454647,0,96366709,52441326,0,97818905
(주)폴라리스오피스,41020,Dec-15,32590904,0,68949336,26165826,0,72021018
(주)폴라리스오피스,41020,Dec-16,25609035,0,46276024,24056628,0,44584933
(주)폴라리스오피스,41020,Dec-17,22893531,0,44550489,12532979,0,43802522
(주)폴라리스오피스,41020,Dec-18,27013439,0,42919492,18106282,0,43426549
(주)폴라리스오피스,41020,Dec-19,17304019,0,35218535,16203229,0,34846178
(주)폴라리스우노,114630,Dec-11,,,,48867223,10369647,62973372
(주)폴라리스우노,114630,Dec-12,,,,56930065,8456152,71467035
(주)폴라리스우노,114630,Dec-13,,,,55252270,7623216,70764282
(주)폴라리스우노,114630,Dec-14,47494363,8129145,66937258,50235257,6550112,68146615
(주)폴라리스우노,114630,Dec-15,52320686,7819565,71579017,54459165,6234773,72428418
(주)폴라리스우노,114630,Dec-16,49576381,8360047,77913607,51426991,5960063,78282030
(주)폴라리스우노,114630,Dec-17,51860903,8506137,83936934,52193327,5324634,82697570
(주)폴라리스우노,114630,Dec-18,53629193,7710048,82119490,45096604,4456552,82996022
(주)폴라리스우노,114630,Dec-19,41334176,8584728,71963428,32112721,4721297,75599008
(주)푸드나무,290720,Dec-18,43962719,1559062,51749379,43834122,1559062,51661993
(주)푸드나무,290720,Dec-19,48542186,3687306,56821288,48458390,3687306,56780209
(주)푸드웰,5670,Dec-11,37094186,21208827,98123595,33714034,15290917,80881249
(주)푸드웰,5670,Dec-12,38891335,23047718,96913198,36384766,17175287,82143782
(주)푸드웰,5670,Dec-13,41506277,28167170,96755693,35833309,21916384,81596626
(주)푸드웰,5670,Dec-14,46516981,26351399,100989832,33941652,19842594,79048499
(주)푸드웰,5670,Dec-15,47540039,24625905,111428928,32033585,18636913,80576753
(주)푸드웰,5670,Dec-16,45784488,22704233,130488667,34603994,15813300,86256116
(주)푸드웰,5670,Dec-17,46818586,20837197,127687398,35680317,14877106,85258609
(주)푸드웰,5670,Dec-18,62459343,23390369,131300350,48249739,15705067,86218712
(주)푸드웰,5670,Dec-19,84312819,25087660,149502310,64853684,17019313,110807938
(주)푸른기술,94940,Dec-11,,,,21893782,3559779,28180453
(주)푸른기술,94940,Dec-12,22601246,4117708,32420623,22051369,3920773,32118495
(주)푸른기술,94940,Dec-13,21467745,3571544,34057948,21290772,3567259,34106314
(주)푸른기술,94940,Dec-14,,,,16315356,4951190,28965971
(주)푸른기술,94940,Dec-15,,,,16482621,5180614,29892173
(주)푸른기술,94940,Dec-16,,,,15604768,4979909,28976419
(주)푸른기술,94940,Dec-17,,,,17613254,4119287,31675793
(주)푸른기술,94940,Dec-18,19973561,4798105,34014268,19590537,4635155,33857438
(주)푸른기술,94940,Dec-19,21866614,4168024,35570056,21405660,3905806,35615380
(주)풀무원,17810,Dec-11,398321384,84127662,926334534,16501003,0,292894212
(주)풀무원,17810,Dec-12,477913136,98311725,1025509528,26699979,0,323214161
(주)풀무원,17810,Dec-13,447658482,81206037,981371866,21000826,0,326401995
(주)풀무원,17810,Dec-14,496920339,83481052,1053567589,83969667,0,389415377
(주)풀무원,17810,Dec-15,400059068,75119891,975950981,19682104,7812,395928516
(주)풀무원,17810,Dec-16,383134025,89725402,1061384109,28989270,21223,405670621
(주)풀무원,17810,Dec-17,378702793,90501803,1103028815,13271626,19919,406314561
(주)풀무원,17810,Dec-18,470499159,105525502,1214578440,25972027,20284,478977563
(주)풀무원,17810,Dec-19,467836336,105967509,1484556454,22399563,18168,505460083
(주)풍산,103140,Dec-11,1424824029,896766887,2626526476,1108597927,635074282,2173898894
(주)풍산,103140,Dec-12,1355599655,866754238,2633201040,1056401320,613446109,2248068326
(주)풍산,103140,Dec-13,1386652233,864667968,2684089621,1037662022,588065802,2321809561
(주)풍산,103140,Dec-14,1541240451,955027930,2859105521,1155428020,656593120,2506601844
(주)풍산,103140,Dec-15,1278486008,740308502,2607569919,922747386,488327833,2331791252
(주)풍산,103140,Dec-16,1380701366,740956111,2714949032,963349697,482978190,2343380581
(주)풍산,103140,Dec-17,1422437959,838532490,2729495592,1054004681,575390343,2449952674
(주)풍산,103140,Dec-18,1361614066,871248626,2668117561,1000648305,597028028,2393669212
(주)풍산,103140,Dec-19,1245174942,789638785,2562507866,880089061,526902858,2277278442
(주)풍산홀딩스,5810,Dec-11,143201703,25408892,581445901,95066735,4453743,438524487
(주)풍산홀딩스,5810,Dec-12,138358787,32591180,600806037,81024712,5709278,441931768
(주)풍산홀딩스,5810,Dec-13,156477570,36951751,631124272,93656945,5946215,450631581
(주)풍산홀딩스,5810,Dec-14,169496410,38732787,677038412,106289960,8610614,477240815
(주)풍산홀딩스,5810,Dec-15,159322375,39709012,698530608,98011030,9969178,475895561
(주)풍산홀딩스,5810,Dec-16,173952185,46105703,762651033,101830097,11992718,482699333
(주)풍산홀딩스,5810,Dec-17,179928072,55698750,818457486,98817836,15672209,492156148
(주)풍산홀딩스,5810,Dec-18,179584406,64465321,879345785,87795615,18944296,494813599
(주)풍산홀딩스,5810,Dec-19,241704453,77641424,938630239,75974628,18415403,484658630
(주)퓨쳐켐,220100,Dec-16,,,,24969873,700268,33108336
(주)퓨쳐켐,220100,Dec-17,14011518,1205112,36000073,7798762,1205112,28545835
(주)퓨쳐켐,220100,Dec-18,43488026,573989,64046973,32168295,522217,49579249
(주)퓨쳐켐,220100,Dec-19,34114341,815011,63214939,23904345,684870,47545679
(주)프럼파스트,35200,Dec-11,17090601,4580974,31976929,12916760,2632898,28453821
(주)프럼파스트,35200,Dec-12,18282178,4763523,32860463,15113667,3106577,29480116
(주)프럼파스트,35200,Dec-13,24351174,6100045,37205677,19626351,4251967,33097761
(주)프럼파스트,35200,Dec-14,24279142,6470522,38189541,20611861,5268360,34037882
(주)프럼파스트,35200,Dec-15,25231432,5755874,36394324,22039861,4641464,33451397
(주)프럼파스트,35200,Dec-16,28713103,5363785,39164456,24851311,4312090,36172773
