회사명,거래소코드,회계년도,매출액(IFRS연결),부채(IFRS연결),매출액(IFRS개별),부채(IFRS개별)
(주)지투알,35000,Dec-13,349083885,286871114,10057374,2338380
(주)지투알,35000,Dec-14,385598133,273057298,11291175,3951083
(주)지투알,35000,Dec-15,479291301,347915149,21115191,6535810
(주)지투알,35000,Dec-16,407958969,360983218,23083693,6562578
(주)지투알,35000,Dec-17,501300688,434159688,28958174,6701007
(주)지투알,35000,Dec-18,538206688,502403907,17217911,5279462
(주)지투알,35000,Dec-19,542087211,360775441,26765282,21343121
(주)지티지웰니스,219750,Dec-18,21507391,9287982,19704882,8435609
(주)지티지웰니스,219750,Dec-19,30274164,25852063,27160757,25585390
(주)진도,88790,Dec-11,142695415,103251096,142639104,102670598
(주)진도,88790,Dec-12,160506351,123478004,160506351,122919998
(주)진도,88790,Dec-13,152597884,115566898,152534448,115002370
(주)진도,88790,Dec-14,120942207,80771133,120945801,80196960
(주)진도,88790,Dec-15,121729207,61868132,121850734,61286977
(주)진도,88790,Dec-16,122963037,53766901,123053044,53233946
(주)진도,88790,Dec-17,128260410,55858152,128185894,55334726
(주)진도,88790,Dec-18,120088128,55996285,120062514,55490689
(주)진도,88790,Dec-19,77872969,45001984,77873162,44488921
(주)진로발효,18120,Dec-11,,,75871127,11986011
(주)진로발효,18120,Dec-12,,,80608453,13090611
(주)진로발효,18120,Dec-13,,,81633417,9881934
(주)진로발효,18120,Dec-14,,,85704504,13977791
(주)진로발효,18120,Dec-15,,,88652274,17550357
(주)진로발효,18120,Dec-16,86807974,16343671,85276173,15548827
(주)진로발효,18120,Dec-17,88458680,16028244,86702020,15420898
(주)진로발효,18120,Dec-18,86941312,14589690,85779330,13920163
(주)진로발효,18120,Dec-19,88418165,11687714,86574385,10867821
(주)진매트릭스,109820,Dec-11,9984407,6881016,5755220,6399996
(주)진매트릭스,109820,Dec-12,8056984,6428435,5607851,5720451
(주)진매트릭스,109820,Dec-13,7290677,6897249,4371365,6542018
(주)진매트릭스,109820,Dec-14,6676387,5162492,4010520,4874175
(주)진매트릭스,109820,Dec-15,5315268,10744743,4111744,10581247
(주)진매트릭스,109820,Dec-16,5079868,5731873,3827557,5653428
(주)진매트릭스,109820,Dec-17,5189163,5798348,3856961,5112665
(주)진매트릭스,109820,Dec-18,4734901,20121445,3639778,19353469
(주)진매트릭스,109820,Dec-19,,,5050418,13206468
(주)진바이오텍,86060,Dec-11,29055364,26788983,18693491,11147280
(주)진바이오텍,86060,Dec-12,58904010,24501940,27858182,10486650
(주)진바이오텍,86060,Dec-13,55036860,25251871,23854139,9090741
(주)진바이오텍,86060,Dec-14,51589121,23922583,21037328,5649549
(주)진바이오텍,86060,Dec-15,52256321,22584370,21282663,2859938
(주)진바이오텍,86060,Dec-16,55632112,22621851,21863964,3775584
(주)진바이오텍,86060,Dec-17,55533770,21487220,20027071,2708658
(주)진바이오텍,86060,Dec-18,62809113,27320572,22174184,3559512
(주)진바이오텍,86060,Dec-19,58244821,24601967,23269009,4230041
(주)진성티이씨,36890,Dec-11,201292433,262312333,178383974,249753823
(주)진성티이씨,36890,Dec-12,178357185,157312110,171744049,150238455
(주)진성티이씨,36890,Dec-13,168183288,101470635,159200725,91588476
(주)진성티이씨,36890,Dec-14,186368849,96590188,180173009,91815880
(주)진성티이씨,36890,Dec-15,177316918,82989655,180774307,79195562
(주)진성티이씨,36890,Dec-16,177809619,69789550,156173936,59169220
(주)진성티이씨,36890,Dec-17,244350833,89439567,216477731,65456130
(주)진성티이씨,36890,Dec-18,354679313,129339430,295680054,62290325
(주)진성티이씨,36890,Dec-19,355564462,135853299,277312154,53251993
(주)진양홀딩스,100250,Dec-11,266247236,158804715,7439760,105376
(주)진양홀딩스,100250,Dec-12,266151094,154878392,8970367,608187
(주)진양홀딩스,100250,Dec-13,266143987,161079201,11666930,1264599
(주)진양홀딩스,100250,Dec-14,273558038,157076399,12219120,1045181
(주)진양홀딩스,100250,Dec-15,260895997,168364272,11903440,1016380
(주)진양홀딩스,100250,Dec-16,259705111,160489410,9929300,192546
(주)진양홀딩스,100250,Dec-17,265225266,152403272,13058773,1524818
(주)진양홀딩스,100250,Dec-18,241827150,137075458,27395154,27521234
(주)진양홀딩스,100250,Dec-19,225284561,141257509,9279890,26254352
(주)진에어,272450,Dec-17,,,888388275,266474327
(주)진에어,272450,Dec-18,1010677676,253332359,1010677676,253332359
(주)진에어,272450,Dec-19,,,910158184,512670007
(주)차바이오텍,85660,Dec-11,337756812,189560281,98399942,95452788
(주)차바이오텍,85660,Dec-12,461140505,187055679,134774291,76290404
(주)차바이오텍,85660,Dec-13,528119569,173120679,155551210,80772322
(주)차바이오텍,85660,Dec-14,345344709,183430241,13983481,53984802
(주)차바이오텍,85660,Dec-15,393781632,198267913,16096044,54576628
(주)차바이오텍,85660,Dec-16,449260920,390068004,18863615,100037821
(주)차바이오텍,85660,Dec-17,418882086,376402685,22345816,128963343
(주)차바이오텍,85660,Dec-18,488599592,397285091,26792723,86244221
(주)차바이오텍,85660,Dec-19,534611812,496625077,30319513,80913245
(주)창해에탄올,4650,Dec-14,235205345,165283398,72425251,15936705
(주)창해에탄올,4650,Dec-15,227496262,153950390,72700989,10808247
(주)창해에탄올,4650,Dec-16,212584058,226444077,70904350,67180187
(주)창해에탄올,4650,Dec-17,216935119,201044311,91978086,66946964
(주)창해에탄올,4650,Dec-18,195358261,206824010,96390226,53177749
(주)창해에탄올,4650,Dec-19,187283715,66240955,95102047,45074048
(주)천보,278280,Dec-19,135310691,24633259,96951371,9028765
(주)천일고속,650,Dec-11,,,52470363,13575041
(주)천일고속,650,Dec-12,,,55283118,16051255
(주)천일고속,650,Dec-13,,,57109333,15762141
(주)천일고속,650,Dec-14,,,60153710,16014359
(주)천일고속,650,Dec-15,,,58862178,13886008
(주)천일고속,650,Dec-16,,,58413361,13686846
(주)천일고속,650,Dec-17,,,55245922,20703661
(주)천일고속,650,Dec-18,,,55559198,18525373
(주)천일고속,650,Dec-19,,,59633085,29041015
(주)체리부로,66360,Dec-17,361252806,145845489,314521263,98887847
(주)체리부로,66360,Dec-18,293825285,167258838,255938221,109411493
(주)체리부로,66360,Dec-19,301486507,184503075,271426120,126144116
(주)초록뱀미디어,47820,Dec-11,18256808,4659799,16811458,4441327
(주)초록뱀미디어,47820,Dec-12,31945539,1717780,29070195,1326995
(주)초록뱀미디어,47820,Dec-13,22644891,1527001,22534734,1421601
(주)초록뱀미디어,47820,Dec-14,25576121,5278604,25541231,5270511
(주)초록뱀미디어,47820,Dec-15,24842314,50234793,24807440,38576840
(주)초록뱀미디어,47820,Dec-16,105907923,51939452,51630185,42249104
(주)초록뱀미디어,47820,Dec-17,58844075,29174935,26438093,17347270
(주)초록뱀미디어,47820,Dec-18,63870939,78013739,45662389,72903095
(주)초록뱀미디어,47820,Dec-19,48519671,80231139,36286419,75619286
(주)초록뱀이앤엠,131100,Dec-11,,,56077407,20467586
(주)초록뱀이앤엠,131100,Dec-12,51903768,42357335,52002857,36310226
(주)초록뱀이앤엠,131100,Dec-13,54087343,57804359,50402294,49124491
(주)초록뱀이앤엠,131100,Dec-14,54579309,79921475,51770724,63055851
(주)초록뱀이앤엠,131100,Dec-15,56447508,67736036,44833034,59017793
(주)초록뱀이앤엠,131100,Dec-16,35470768,40276132,35428021,40075313
(주)초록뱀이앤엠,131100,Dec-17,24000916,24946944,24000916,24861516
(주)초록뱀이앤엠,131100,Dec-18,41740437,21342420,41740389,21165557
(주)초록뱀컴퍼니,52300,Dec-11,32124072,4053614,24611603,2357784
(주)초록뱀컴퍼니,52300,Dec-12,26406770,26455231,15070935,10793702
(주)초록뱀컴퍼니,52300,Dec-13,63267930,31365140,18675783,13664647
(주)초록뱀컴퍼니,52300,Dec-14,48363507,7452215,18836769,4523319
(주)초록뱀컴퍼니,52300,Dec-15,15426376,14255651,12995546,13988266
(주)초록뱀컴퍼니,52300,Dec-16,17732780,33712704,15490459,32738303
(주)초록뱀컴퍼니,52300,Dec-17,32421565,34409650,19767489,34215953
(주)초록뱀컴퍼니,52300,Dec-18,51995890,64033461,51119783,62317209
(주)초록뱀컴퍼니,52300,Dec-19,18023834,55461493,17882006,53944355
(주)초록뱀헬스케어,118000,Dec-11,,,34386312,41535592
(주)초록뱀헬스케어,118000,Dec-12,,,22314788,7985029
(주)초록뱀헬스케어,118000,Dec-13,12465767,5923377,9320497,4113012
(주)초록뱀헬스케어,118000,Dec-14,11762226,11357457,6055437,10073903
(주)초록뱀헬스케어,118000,Dec-15,11450628,10219626,6112892,8837163
(주)초록뱀헬스케어,118000,Dec-16,11232856,15408397,6129491,12394242
(주)초록뱀헬스케어,118000,Dec-17,36880327,18031936,8510642,4568425
(주)초록뱀헬스케어,118000,Dec-18,34471966,42929193,12261187,30859805
(주)초록뱀헬스케어,118000,Dec-19,56155489,33869690,8219793,24909186
(주)칩스앤미디어,94360,Dec-13,10014759,4616429,10014759,4610771
(주)칩스앤미디어,94360,Dec-14,10808046,3778245,10808046,3771206
(주)칩스앤미디어,94360,Dec-15,12049114,2227518,12049114,2170496
(주)칩스앤미디어,94360,Dec-16,13680081,2437433,13680081,2369737
(주)칩스앤미디어,94360,Dec-17,9055718,2486200,9055718,2457394
(주)칩스앤미디어,94360,Dec-18,14147251,3313395,14147251,3275167
(주)칩스앤미디어,94360,Dec-19,16148210,3766816,16148210,3757842
(주)카나리아바이오,16790,Dec-18,,,104831273,37225485
(주)카나리아바이오,16790,Dec-19,,,118172502,37921585
(주)카스,16920,Dec-11,114386669,63052478,102836780,56749071
(주)카스,16920,Dec-12,121747051,72738417,109174630,65545488
(주)카스,16920,Dec-13,123939796,76791890,112744642,69407159
(주)카스,16920,Dec-14,131205637,93070923,119257857,85057482
(주)카스,16920,Dec-15,127715459,95093633,118069398,85908322
(주)카스,16920,Dec-16,131642970,89595200,119712557,79795454
(주)카스,16920,Dec-17,139411042,79082572,127507418,71422616
(주)카스,16920,Dec-18,139976846,81958478,124410614,77340096
(주)카스,16920,Dec-19,135786057,87004138,118334377,80764370
(주)카이노스메드,284620,Dec-18,,,,
(주)카이노스메드,284620,Dec-19,,,,
(주)카카오,35720,Dec-17,1972326479,1841608650,978700276,1399168270
(주)카카오,35720,Dec-18,2416992441,2332384541,1173924652,1451495629
(주)카카오,35720,Dec-19,3070111365,2997138004,1513471073,1626049789
(주)카프로,6380,Dec-11,,,1172755354,374467695
(주)카프로,6380,Dec-12,,,956645951,277629823
(주)카프로,6380,Dec-13,,,771815251,284690242
(주)카프로,6380,Dec-14,,,391544586,216922437
(주)카프로,6380,Dec-15,,,214969886,177140469
(주)카프로,6380,Dec-16,,,345463576,221913267
(주)카프로,6380,Dec-17,,,541296270,198579599
(주)카프로,6380,Dec-18,,,579260058,163407758
(주)카프로,6380,Dec-19,,,440234409,179881327
(주)캐리소프트,317530,Dec-19,9724378,3383563,9432284,3359295
(주)캐스텍코리아,71850,Dec-14,203192858,111311592,139413714,91544793
(주)캐스텍코리아,71850,Dec-15,217935252,124480494,151507909,104430716
(주)캐스텍코리아,71850,Dec-16,226605079,134281521,157893100,112942995
(주)캐스텍코리아,71850,Dec-17,209549600,153962163,152504970,131318045
(주)캐스텍코리아,71850,Dec-18,207721128,164498805,144079697,130137166
(주)캐스텍코리아,71850,Dec-19,190066501,171272718,123324843,135390733
(주)캠시스,50110,Dec-11,183374620,45572778,172130472,42477167
(주)캠시스,50110,Dec-12,256329010,85414043,222390046,74707437
(주)캠시스,50110,Dec-13,380865129,137638192,330799563,122152009
(주)캠시스,50110,Dec-14,396179179,149964906,295069089,121214522
(주)캠시스,50110,Dec-15,422331671,159199655,346206609,123369301
(주)캠시스,50110,Dec-16,365821939,166367891,312901709,141236065
(주)캠시스,50110,Dec-17,424429402,190498033,374629529,151058675
(주)캠시스,50110,Dec-18,544489393,220914932,381517357,156064656
(주)캠시스,50110,Dec-19,684815526,300358573,467852457,212265412
(주)컴투스,78340,Dec-11,36224676,5249276,31192670,5519879
(주)컴투스,78340,Dec-12,76923740,9275612,59388972,8179488
(주)컴투스,78340,Dec-13,81351404,10373753,56113164,9528073
(주)컴투스,78340,Dec-14,234687858,39112081,205159826,37585888
(주)컴투스,78340,Dec-15,433532038,73141779,414658190,72094981
(주)컴투스,78340,Dec-16,513049918,77003279,495016153,76504086
(주)컴투스,78340,Dec-17,507987251,77379483,491936463,75282244
(주)컴투스,78340,Dec-18,481754717,64804161,479405296,64300248
(주)컴투스,78340,Dec-19,469293086,79534537,462178165,76316231
(주)컴투스홀딩스,63080,Dec-11,42753975,9608876,38360230,9469257
(주)컴투스홀딩스,63080,Dec-12,70253046,8627229,53760775,8269371
(주)컴투스홀딩스,63080,Dec-13,81235357,12721831,55489530,12345692
(주)컴투스홀딩스,63080,Dec-14,144994601,32776800,123323988,30473878
(주)컴투스홀딩스,63080,Dec-15,152295704,119535318,126475828,113187740
(주)컴투스홀딩스,63080,Dec-16,161482810,91203538,126394334,68232414
(주)컴투스홀딩스,63080,Dec-17,106371848,93552469,70628811,64737931
(주)컴투스홀딩스,63080,Dec-18,112508237,110210307,64466952,76990619
(주)컴투스홀딩스,63080,Dec-19,119860859,144488124,76400605,102430778
(주)케스피온,79190,Dec-11,40080202,31501265,36194700,31214494
(주)케스피온,79190,Dec-12,34769072,44998301,29803938,43203309
(주)케스피온,79190,Dec-13,,,82552628,54641471
(주)케스피온,79190,Dec-14,65885788,68214835,64893518,60559723
(주)케스피온,79190,Dec-15,65423313,62378324,46644094,54792388
(주)케스피온,79190,Dec-16,86316565,62656633,53682510,53100533
(주)케스피온,79190,Dec-17,71553015,58702291,38939386,50770469
(주)케스피온,79190,Dec-18,78407002,57473559,31990861,42117373
(주)케스피온,79190,Dec-19,61412929,19719385,22616883,15069164
(주)케어랩스,263700,Dec-18,54379273,60590150,44001473,57477666
(주)케어랩스,263700,Dec-19,68299520,59641464,56028952,54601593
(주)케어젠,214370,Dec-15,,,30233598,8305799
(주)케어젠,214370,Dec-16,30904871,10980927,30955730,10942667
(주)케어젠,214370,Dec-17,46531030,11425606,46423613,11427116
(주)케어젠,214370,Dec-18,51211120,14266471,50645716,12570621
(주)케어젠,214370,Dec-19,64698623,14970962,64597320,12251175
(주)케이비지,318000,Dec-19,,,18525956,2471504
(주)케이사인,192250,Dec-14,26093040,6560647,26092542,6553227
(주)케이사인,192250,Dec-15,31529012,5435529,31528545,5430706
(주)케이사인,192250,Dec-16,32145095,24509045,32453119,24501200
(주)케이사인,192250,Dec-17,26489386,24779413,25753374,24186618
(주)케이사인,192250,Dec-18,23737495,18355377,21203074,16825069
(주)케이사인,192250,Dec-19,26004244,10714904,23181805,9800918
(주)케이씨,29460,Dec-11,261185538,52426471,192070134,32265145
(주)케이씨,29460,Dec-12,171604683,30497508,115299433,21312318
(주)케이씨,29460,Dec-13,284097477,65541119,219452185,44664678
(주)케이씨,29460,Dec-14,356966955,89714149,231611939,56722011
(주)케이씨,29460,Dec-15,435490074,101004226,291168450,68434361
(주)케이씨,29460,Dec-16,487492476,132804074,314692136,68430429
(주)케이씨,29460,Dec-17,572952989,128454407,123245730,39525210
(주)케이씨,29460,Dec-18,526071013,157504318,144242913,73609117
(주)케이씨,29460,Dec-19,511909493,173166658,133304839,72526371
(주)케이씨씨,2380,Dec-11,3370854633,2316788751,3016124006,2145443358
(주)케이씨씨,2380,Dec-12,3246227955,1862087730,2873047378,1709003174
(주)케이씨씨,2380,Dec-13,3233043061,1958474227,2862798450,1822741200
(주)케이씨씨,2380,Dec-14,3399828905,2425226276,3032296703,2262421551
(주)케이씨씨,2380,Dec-15,3414387967,2799757667,3067640038,2675097705
(주)케이씨씨,2380,Dec-16,3490487871,3195442999,3152300110,3052727598
(주)케이씨씨,2380,Dec-17,3863990045,3677520040,3426493951,3497996721
(주)케이씨씨,2380,Dec-18,3782162956,3224071784,3347335868,3065027920
(주)케이씨씨,2380,Dec-19,2719563984,4928994647,2396603743,4760353044
(주)케이씨씨건설,21320,Dec-11,1184222551,703029412,1141978919,684112208
(주)케이씨씨건설,21320,Dec-12,1274825778,657490818,1241823480,647648990
(주)케이씨씨건설,21320,Dec-13,1090362583,837738213,1081106894,835909085
(주)케이씨씨건설,21320,Dec-14,1000275816,744119573,1000275816,742968941
(주)케이씨씨건설,21320,Dec-15,969647511,539220775,969647511,538640742
(주)케이씨씨건설,21320,Dec-16,1120735139,592742982,1120735139,592171500
(주)케이씨씨건설,21320,Dec-17,1326422112,603946082,1326422112,603410805
(주)케이씨씨건설,21320,Dec-18,1063627255,615539948,1063586408,615111995
(주)케이씨씨건설,21320,Dec-19,,,1642515960,661659130
(주)케이씨아이,36670,Dec-11,,,26841468,19816511
(주)케이씨아이,36670,Dec-12,,,30028762,19546530
(주)케이씨아이,36670,Dec-13,,,33252081,16629857
(주)케이씨아이,36670,Dec-14,,,39165387,15856934
(주)케이씨아이,36670,Dec-15,,,38679755,11443486
(주)케이씨아이,36670,Dec-16,,,44306664,13391532
(주)케이씨아이,36670,Dec-17,,,48502603,13727113
(주)케이씨아이,36670,Dec-18,,,60587708,10220513
(주)케이씨아이,36670,Dec-19,,,69641355,13198941
(주)케이씨에스,115500,Dec-11,,,16570920,5319746
(주)케이씨에스,115500,Dec-12,,,24315481,3370398
(주)케이씨에스,115500,Dec-13,,,23545198,4632677
(주)케이씨에스,115500,Dec-14,,,24097104,6723101
(주)케이씨에스,115500,Dec-15,,,20189605,4802952
(주)케이씨에스,115500,Dec-16,,,25813287,9741568
(주)케이씨에스,115500,Dec-17,,,29310069,10311675
(주)케이씨에스,115500,Dec-18,,,33312675,11708486
(주)케이씨에스,115500,Dec-19,,,39517211,14832238
(주)케이씨텍,281820,Dec-17,,,75094965,61631220
(주)케이씨텍,281820,Dec-18,,,357263162,56551179
(주)케이씨텍,281820,Dec-19,,,265326900,49076929
(주)케이씨티,89150,Dec-11,,,39462168,11498340
(주)케이씨티,89150,Dec-12,,,54911309,13376055
(주)케이씨티,89150,Dec-13,,,48578042,8894208
(주)케이씨티,89150,Dec-14,,,40004018,7183714
(주)케이씨티,89150,Dec-15,,,37438506,26596778
(주)케이씨티,89150,Dec-16,,,26151216,24301102
(주)케이씨티,89150,Dec-17,,,27915455,22416469
(주)케이씨티,89150,Dec-18,,,30759977,25117810
(주)케이씨티,89150,Dec-19,,,20057539,21549440
(주)케이씨티시,9070,Dec-11,286851588,124209744,185166604,99765032
(주)케이씨티시,9070,Dec-12,331131638,147458541,214175433,119923065
(주)케이씨티시,9070,Dec-13,375783682,151823888,218567442,123761597
(주)케이씨티시,9070,Dec-14,356096649,168627350,210836977,142262694
(주)케이씨티시,9070,Dec-15,357046890,191533277,245332563,169654562
(주)케이씨티시,9070,Dec-16,349784213,163607139,257468145,141367313
(주)케이씨티시,9070,Dec-17,364550702,186469360,269407698,167220603
(주)케이씨티시,9070,Dec-18,400441294,186398298,308710252,158394207
(주)케이씨티시,9070,Dec-19,446166406,227018311,327327784,180394801
(주)케이씨피드,25880,Dec-11,78033368,34475094,77301481,29069336
(주)케이씨피드,25880,Dec-12,92393360,61058532,91832670,47147168
(주)케이씨피드,25880,Dec-13,101758273,55598056,100892718,39581403
(주)케이씨피드,25880,Dec-14,92877336,76560453,89636550,58714351
(주)케이씨피드,25880,Dec-15,83421403,55573803,79313028,39477181
(주)케이씨피드,25880,Dec-16,80776776,54176468,75730588,40501290
(주)케이씨피드,25880,Dec-17,79688312,46889847,74377250,46598640
(주)케이씨피드,25880,Dec-18,63728024,45840971,63102846,45691366
(주)케이씨피드,25880,Dec-19,64298803,49028192,64474083,46901306
(주)케이아이엔엑스,93320,Dec-11,20160994,2141370,19685311,2013424
(주)케이아이엔엑스,93320,Dec-12,27197022,2253659,25199649,2053788
(주)케이아이엔엑스,93320,Dec-13,30572322,2585745,28251261,2358968
(주)케이아이엔엑스,93320,Dec-14,36498138,2748867,32919975,2337405
(주)케이아이엔엑스,93320,Dec-15,42125555,3079175,34825474,1996797
(주)케이아이엔엑스,93320,Dec-16,44193723,5233344,38443271,4170244
(주)케이아이엔엑스,93320,Dec-17,47286324,6536357,42019028,5407462
(주)케이아이엔엑스,93320,Dec-18,56304485,6718825,51955405,4493716
(주)케이아이엔엑스,93320,Dec-19,64639547,20309497,59033025,18903038
(주)케이에스에스해운,44450,Dec-11,98396511,156547816,95569451,155543356
(주)케이에스에스해운,44450,Dec-12,112243969,171791446,109966154,170568220
(주)케이에스에스해운,44450,Dec-13,118679752,178301241,116941221,177299902
(주)케이에스에스해운,44450,Dec-14,,,137526098,310586610
(주)케이에스에스해운,44450,Dec-15,143480707,333550200,143480707,333550195
(주)케이에스에스해운,44450,Dec-16,141144031,411978477,140858346,411109623
(주)케이에스에스해운,44450,Dec-17,177565952,677378952,177289935,676374964
(주)케이에스에스해운,44450,Dec-18,202504829,653237720,202418731,652232185
(주)케이에스에스해운,44450,Dec-19,231240042,676238454,231049579,675303828
(주)케이에스피,73010,Dec-11,,,60100197,15408106
(주)케이에스피,73010,Dec-12,,,50060174,15789065
(주)케이에스피,73010,Dec-13,,,38018375,15840614
(주)케이에스피,73010,Dec-14,,,36900928,42898902
(주)케이에스피,73010,Dec-15,,,40286747,44372291
(주)케이에스피,73010,Dec-16,,,26193103,47797720
(주)케이에스피,73010,Dec-17,,,17799376,38038980
(주)케이에스피,73010,Dec-18,,,16783298,19457649
(주)케이에스피,73010,Dec-19,,,29381172,21473996
(주)케이에이치바텍,60720,Dec-11,315935984,170607131,278584875,79137883
(주)케이에이치바텍,60720,Dec-12,355916718,215937288,241443506,72359544
(주)케이에이치바텍,60720,Dec-13,824185940,198790870,558116265,39530444
(주)케이에이치바텍,60720,Dec-14,590031014,309893869,370920461,124862814
(주)케이에이치바텍,60720,Dec-15,737937555,173549584,461858396,40594194
(주)케이에이치바텍,60720,Dec-16,378235181,163744220,158176006,33869638
(주)케이에이치바텍,60720,Dec-17,351126827,111521944,127309738,31956030
(주)케이에이치바텍,60720,Dec-18,203983923,124237325,47496378,47940925
(주)케이에이치바텍,60720,Dec-19,203636996,98937818,28294361,37951775
(주)케이에이치필룩스,33180,Dec-11,92721944,33777758,47927659,24646068
(주)케이에이치필룩스,33180,Dec-12,94743749,31919099,47332532,22269595
(주)케이에이치필룩스,33180,Dec-13,97345479,34506172,48193275,23063440
(주)케이에이치필룩스,33180,Dec-14,103389948,35470199,49810580,21761335
(주)케이에이치필룩스,33180,Dec-15,94845062,37418603,49849608,20589694
(주)케이에이치필룩스,33180,Dec-16,107790119,86125186,51601496,63580206
(주)케이에이치필룩스,33180,Dec-17,112007824,98078534,64401830,69635645
(주)케이에이치필룩스,33180,Dec-18,110005677,144096939,67562183,123466738
(주)케이에이치필룩스,33180,Dec-19,135103559,144383184,86288026,130568415
(주)케이엑스이노베이션,122450,Dec-11,43493498,8890539,30558566,5833931
(주)케이엑스이노베이션,122450,Dec-12,62034002,37655021,47873702,12812480
(주)케이엑스이노베이션,122450,Dec-13,89370237,38027554,29876624,21894753
(주)케이엑스이노베이션,122450,Dec-14,114651887,34556241,28363212,20255432
(주)케이엑스이노베이션,122450,Dec-15,127351243,30100018,31070399,15303672
(주)케이엑스이노베이션,122450,Dec-16,159467610,116788273,35243361,29648339
(주)케이엑스이노베이션,122450,Dec-17,204851529,142687719,30456228,26422090
(주)케이엑스이노베이션,122450,Dec-18,192602110,251358029,29575441,44128447
(주)케이엑스이노베이션,122450,Dec-19,258032976,255138478,32468940,55712535
(주)케이엑스하이텍,52900,Dec-11,68403700,48820099,68359043,48897822
(주)케이엑스하이텍,52900,Dec-12,77978424,42794206,77380997,32202409
(주)케이엑스하이텍,52900,Dec-13,72423367,62287255,68968293,53588420
(주)케이엑스하이텍,52900,Dec-14,73267282,18392899,64485717,16588430
(주)케이엑스하이텍,52900,Dec-15,59170051,12645148,52366441,11787803
(주)케이엑스하이텍,52900,Dec-16,46892477,14884815,46376270,14314270
(주)케이엑스하이텍,52900,Dec-17,51535607,13766992,50108229,13267234
(주)케이엑스하이텍,52900,Dec-18,61046544,11350111,60542837,11157717
(주)케이엑스하이텍,52900,Dec-19,58957832,11781675,57821525,11235003
(주)케이엔더블유,105330,Dec-11,59337659,18739206,48715618,17900066
(주)케이엔더블유,105330,Dec-12,38649362,18666552,27184962,17038632
(주)케이엔더블유,105330,Dec-13,65080946,18198904,48139210,15977044
(주)케이엔더블유,105330,Dec-14,71616443,21382060,39334652,15619161
(주)케이엔더블유,105330,Dec-15,64777702,23159253,24187178,12466369
(주)케이엔더블유,105330,Dec-16,67975387,27164558,23088071,11515361
(주)케이엔더블유,105330,Dec-17,93788189,31443789,48146389,14876532
(주)케이엔더블유,105330,Dec-18,122079179,29801501,67247878,14918419
(주)케이엔더블유,105330,Dec-19,92972246,33568341,38376494,13296262
(주)케이엔엔,58400,Dec-11,57325470,17548667,56153497,17410695
(주)케이엔엔,58400,Dec-12,58287024,27776283,57122058,27243881
(주)케이엔엔,58400,Dec-13,58773232,12821765,57287350,12373106
(주)케이엔엔,58400,Dec-14,59147022,12910737,57932125,11993235
(주)케이엔엔,58400,Dec-15,62748444,15012116,61781278,14373675
(주)케이엔엔,58400,Dec-16,61824766,20337248,60448318,19461080
(주)케이엔엔,58400,Dec-17,65355375,17334777,62316771,16839202
(주)케이엔엔,58400,Dec-18,64113046,15902302,60043899,15368577
(주)케이엔엔,58400,Dec-19,71120187,13845411,64352310,13084366
(주)케이엔제이,272110,Dec-19,56310399,31753727,56583038,31533133
(주)케이엘넷,39420,Dec-11,,,36802981,13029401
(주)케이엘넷,39420,Dec-12,,,33784028,12249074
(주)케이엘넷,39420,Dec-13,34994364,10655164,34994364,10655164
(주)케이엘넷,39420,Dec-14,35665831,8130813,34682292,7958979
(주)케이엘넷,39420,Dec-15,33992780,7537004,33992780,7536704
(주)케이엘넷,39420,Dec-16,35077238,8900293,35095238,8930081
(주)케이엘넷,39420,Dec-17,36450494,5741956,36477494,5736648
(주)케이엘넷,39420,Dec-18,42138235,6559882,39453717,6112683
(주)케이엘넷,39420,Dec-19,38516789,8410493,35727819,7966983
(주)케이엠,83550,Dec-11,116432449,39558999,78054272,28466098
(주)케이엠,83550,Dec-12,131424508,40228813,90610225,26133526
(주)케이엠,83550,Dec-13,123348345,37903939,94584256,26982484
(주)케이엠,83550,Dec-14,114511416,32143986,80078837,21195963
(주)케이엠,83550,Dec-15,116159771,31369878,69406286,19609158
(주)케이엠,83550,Dec-16,109621891,24080288,60459745,17148969
(주)케이엠,83550,Dec-17,110908795,26009544,64524491,21420460
(주)케이엠,83550,Dec-18,118311427,37802448,73254496,31037840
(주)케이엠,83550,Dec-19,127562230,47782061,84902889,40486069
(주)케이엠더블유,32500,Dec-11,151048033,193521592,118117887,169109709
(주)케이엠더블유,32500,Dec-12,292511698,187102646,254479171,171356189
(주)케이엠더블유,32500,Dec-13,317891774,163926383,267921867,133707969
(주)케이엠더블유,32500,Dec-14,269477449,193639506,202795718,173294688
(주)케이엠더블유,32500,Dec-15,219822353,260909908,186238874,243634403
(주)케이엠더블유,32500,Dec-16,210541335,162736864,156736978,160844638
(주)케이엠더블유,32500,Dec-17,203720735,162050193,145612732,163022930
(주)케이엠더블유,32500,Dec-18,296267920,187279270,156620732,192664788
(주)케이엠더블유,32500,Dec-19,682876301,210264016,597369634,180016864
(주)케이이씨,92220,Dec-11,301820861,312531013,285175848,274162370
(주)케이이씨,92220,Dec-12,262269893,254745797,256779490,248776105
(주)케이이씨,92220,Dec-13,259791513,220305018,258068994,217179337
(주)케이이씨,92220,Dec-14,219931598,195253724,210979994,188767225
(주)케이이씨,92220,Dec-15,209099505,189474238,201252849,189665446
(주)케이이씨,92220,Dec-16,227690903,180908585,220063638,181304286
