회사명,거래소코드,회계년도,부가가치(IFRS연결),인건비(IFRS연결),부가가치(IFRS개별),인건비(IFRS개별)
(주)지에스,78930,Dec-16,3373739,561304,290233,15358
(주)지에스,78930,Dec-17,3872136,622216,453635,18530
(주)지에스,78930,Dec-18,3590473,756498,489927,11207
(주)지에스,78930,Dec-19,3894758,808336,340949,13000
(주)지에스글로벌,1250,Dec-11,156883.27,44841.15,37676.43,17420.71
(주)지에스글로벌,1250,Dec-12,234757.43,50520.47,37600.32,16137.44
(주)지에스글로벌,1250,Dec-13,67552.02,26478.09,33209.01,17499.62
(주)지에스글로벌,1250,Dec-14,58894.78,26103.9,26034.79,16814.88
(주)지에스글로벌,1250,Dec-15,20289.73,32637.92,-36637.32,18756.12
(주)지에스글로벌,1250,Dec-16,248081.73,57367.18,36648.31,20168.59
(주)지에스글로벌,1250,Dec-17,188578.86,57647.51,47167.7,23597.68
(주)지에스글로벌,1250,Dec-18,128127.98,58435.29,61011.1,23334.67
(주)지에스글로벌,1250,Dec-19,102604.84,58431.41,21491.47,24171.82
(주)지에스리테일,7070,Dec-11,627985.05,242653,616792.36,240129
(주)지에스리테일,7070,Dec-12,771044.44,250734,756155.27,248191
(주)지에스리테일,7070,Dec-13,819253.9,260904,806682.31,258240
(주)지에스리테일,7070,Dec-14,848290.31,269515,833259.62,266887
(주)지에스리테일,7070,Dec-15,1033939.46,324645,969396.71,294079
(주)지에스리테일,7070,Dec-16,1357566.69,400780,1217074.3,323286
(주)지에스리테일,7070,Dec-17,1311143.75,439043,1126664.04,352821
(주)지에스리테일,7070,Dec-18,1674981.93,582924,1397994.92,413789
(주)지에스리테일,7070,Dec-19,1742872.27,620380,1244564.8,435615
(주)지에스이,53050,Dec-11,,,14090.61,4218.21
(주)지에스이,53050,Dec-12,,,14069.94,4086.45
(주)지에스이,53050,Dec-13,,,15045.48,4596.31
(주)지에스이,53050,Dec-14,,,15663.19,5103.49
(주)지에스이,53050,Dec-15,,,17286.06,5346.61
(주)지에스이,53050,Dec-16,,,17512.18,5314.33
(주)지에스이,53050,Dec-17,,,17009.37,5294.27
(주)지에스이,53050,Dec-18,,,19213.9,6041.24
(주)지에스이,53050,Dec-19,,,18183.9,6298.89
(주)지엔씨에너지,119850,Dec-13,8778.05,2658.96,8829.89,2895.84
(주)지엔씨에너지,119850,Dec-14,,,9252.68,2927.57
(주)지엔씨에너지,119850,Dec-15,,,13275.51,3630.72
(주)지엔씨에너지,119850,Dec-16,,,13951.45,3960.72
(주)지엔씨에너지,119850,Dec-17,13829.43,4699.51,13205.63,4247.15
(주)지엔씨에너지,119850,Dec-18,17651.48,5841.17,14019.49,4258.04
(주)지엔씨에너지,119850,Dec-19,22525.49,9884.16,13968.41,4922.72
(주)지엔코,65060,Dec-11,20937.86,6458.6,23103.03,5715.37
(주)지엔코,65060,Dec-12,17618.73,8082.8,20204.6,7311.29
(주)지엔코,65060,Dec-13,17423.69,9946.23,17017.68,7519.45
(주)지엔코,65060,Dec-14,10093.96,12687.55,11147.64,7925.31
(주)지엔코,65060,Dec-15,14706.84,12345.44,9961.16,7185.51
(주)지엔코,65060,Dec-16,12272.14,12361.28,12224.91,8130.83
(주)지엔코,65060,Dec-17,8660.33,15671.28,-3570.84,9080.31
(주)지엔코,65060,Dec-18,-20017.06,19364.36,-20832.73,8651.81
(주)지엔코,65060,Dec-19,11834.09,21293.92,-9209.64,6751.29
(주)지투알,35000,Dec-11,74604.79,55848.77,17778.41,15353.18
(주)지투알,35000,Dec-12,87206.25,61672.44,10740.01,6507.62
(주)지투알,35000,Dec-13,86111.82,59680.25,7112.95,6964.72
(주)지투알,35000,Dec-14,91304.54,66973.4,7974.42,7008.12
(주)지투알,35000,Dec-15,105994.79,78416.86,13179.62,9091.82
(주)지투알,35000,Dec-16,110579.12,77895.63,10196.61,8608.79
(주)지투알,35000,Dec-17,118386.25,86616.14,19830.07,9192.09
(주)지투알,35000,Dec-18,129753.93,95286.92,9873.88,8746
(주)지투알,35000,Dec-19,127930.94,95660.76,4153.29,9284.27
(주)지티지웰니스,219750,Dec-18,674.37,4057.08,-1679.82,3077.52
(주)지티지웰니스,219750,Dec-19,4949.54,4685.95,9855.55,3914.6
(주)진도,88790,Dec-11,30366.64,10664.45,30416.04,10615.43
(주)진도,88790,Dec-12,16829.41,13625.18,16858,13587.93
(주)진도,88790,Dec-13,21514.4,13950.38,22194.72,13888.67
(주)진도,88790,Dec-14,24697.62,11817.2,24675.28,11760.61
(주)진도,88790,Dec-15,19428.39,11422.22,19391.78,11365.81
(주)진도,88790,Dec-16,24915.99,11488.41,24632.23,11415.38
(주)진도,88790,Dec-17,27216.71,11894.91,27258.06,11817.41
(주)진도,88790,Dec-18,22835.12,12542.59,22774.51,12481.26
(주)진도,88790,Dec-19,11420.43,10674.49,11357.91,10638.81
(주)진로발효,18120,Dec-11,,,18554.13,5643.59
(주)진로발효,18120,Dec-12,,,26102.21,4482.29
(주)진로발효,18120,Dec-13,,,25194.78,4499.81
(주)진로발효,18120,Dec-14,,,26335.26,4081.4
(주)진로발효,18120,Dec-15,,,29348.07,5104.04
(주)진로발효,18120,Dec-16,28472.46,4755.23,27738,4207.12
(주)진로발효,18120,Dec-17,27059.12,5105.37,26991.44,4706.52
(주)진로발효,18120,Dec-18,26272.96,5745.96,25439.04,5263.44
(주)진로발효,18120,Dec-19,24866.51,4571.59,24458.86,4497.16
(주)진매트릭스,109820,Dec-11,2650.31,2382.31,1310.4,1432.98
(주)진매트릭스,109820,Dec-12,854.88,2634.51,-94.83,1473.49
(주)진매트릭스,109820,Dec-13,2389.83,3124.85,763,1856.52
(주)진매트릭스,109820,Dec-14,2485.24,2922.44,958.82,1675.5
(주)진매트릭스,109820,Dec-15,937.57,2645.43,-93.29,1494.4
(주)진매트릭스,109820,Dec-16,1199.57,4686.47,191.12,3537.88
(주)진매트릭스,109820,Dec-17,1058.43,2405.2,209.6,1394.22
(주)진매트릭스,109820,Dec-18,498.1,2952.57,-487.98,2007.07
(주)진매트릭스,109820,Dec-19,,,2268.06,2609.68
(주)진바이오텍,86060,Dec-11,5546.09,3170.77,3840.84,1760.78
(주)진바이오텍,86060,Dec-12,7742.71,5915.99,3334.26,2035.88
(주)진바이오텍,86060,Dec-13,8073.85,5967.35,1473.93,2034.86
(주)진바이오텍,86060,Dec-14,8749.4,6055.07,3859.52,1918.5
(주)진바이오텍,86060,Dec-15,10067.99,6650.74,2780.5,2073.45
(주)진바이오텍,86060,Dec-16,12204.48,6767.27,5486.61,2539.78
(주)진바이오텍,86060,Dec-17,10820.76,6572.31,4126.67,2352.86
(주)진바이오텍,86060,Dec-18,14352,6747.48,4634.49,2532.83
(주)진바이오텍,86060,Dec-19,9366.73,6809.21,1110.4,2313.69
(주)진성티이씨,36890,Dec-11,37828.98,12594.51,30223.08,9555.95
(주)진성티이씨,36890,Dec-12,22839.68,12240.08,20465.81,10639.86
(주)진성티이씨,36890,Dec-13,23078.06,14859.31,18728.97,11517.51
(주)진성티이씨,36890,Dec-14,34043.78,15827.3,29089.67,12452.33
(주)진성티이씨,36890,Dec-15,39840.94,16514.86,38080.32,13854.01
(주)진성티이씨,36890,Dec-16,37385.42,18500.15,23232.18,11494.46
(주)진성티이씨,36890,Dec-17,41065.9,20847.43,30495.09,15957.77
(주)진성티이씨,36890,Dec-18,60755.15,25637,46922.56,19475.89
(주)진성티이씨,36890,Dec-19,73393.44,32005.49,50759.03,21959.32
(주)진양홀딩스,100250,Dec-11,17140.54,0,5421.94,330.69
(주)진양홀딩스,100250,Dec-12,50974.05,29587.8,7004.02,590.02
(주)진양홀딩스,100250,Dec-13,65438.41,29000.16,11751.79,483.7
(주)진양홀딩스,100250,Dec-14,64463.01,30334.84,9484.04,660.36
(주)진양홀딩스,100250,Dec-15,45258.29,31011.45,11714.63,1151.26
(주)진양홀딩스,100250,Dec-16,80032.84,30572.22,6056.49,1175.17
(주)진양홀딩스,100250,Dec-17,59933.88,29371.64,10500.83,1118.44
(주)진양홀딩스,100250,Dec-18,41591.6,27126.08,32050.08,1161.12
(주)진양홀딩스,100250,Dec-19,65496.31,27155.49,11370.35,1294.81
(주)진에어,272450,Dec-17,,,318499.65,108837.08
(주)진에어,272450,Dec-18,315352.84,135988.77,315352.84,135988.77
(주)진에어,272450,Dec-19,,,205519.57,146936.59
(주)차바이오텍,85660,Dec-11,136232.58,113049.25,8047.23,7917.03
(주)차바이오텍,85660,Dec-12,165672.34,113839.83,18001.37,8546.3
(주)차바이오텍,85660,Dec-13,187708.4,127764.92,26828.45,9259.53
(주)차바이오텍,85660,Dec-14,144488.8,127103.84,-4839.53,3785.13
(주)차바이오텍,85660,Dec-15,152063.41,142855.12,-11910.61,5091.84
(주)차바이오텍,85660,Dec-16,210092.17,154206.09,9428.76,5157.26
(주)차바이오텍,85660,Dec-17,139897.49,167612.43,-35901.71,4961.79
(주)차바이오텍,85660,Dec-18,244059.5,187261.5,-2513.73,8297.17
(주)차바이오텍,85660,Dec-19,183733.32,88117.59,65169.43,9216.43
(주)창해에탄올,4650,Dec-14,58516.3,25456.24,17913.1,5451.23
(주)창해에탄올,4650,Dec-15,63337.84,27713.76,20181.38,5256.6
(주)창해에탄올,4650,Dec-16,47630.82,34937.5,13375.73,6163.4
(주)창해에탄올,4650,Dec-17,52526.26,29442.62,20823.91,7990.38
(주)창해에탄올,4650,Dec-18,41561.14,26943.23,28382.74,5890.21
(주)창해에탄올,4650,Dec-19,54553.99,20450.22,26744.74,5903.72
(주)천보,278280,Dec-19,41978.36,6439.43,29523.57,5303.72
(주)천일고속,650,Dec-11,,,26764.27,21584.98
(주)천일고속,650,Dec-12,,,28070.86,23959.1
(주)천일고속,650,Dec-13,,,32673.52,24547.28
(주)천일고속,650,Dec-14,,,32732.62,25954.34
(주)천일고속,650,Dec-15,,,33396.8,26653.98
(주)천일고속,650,Dec-16,,,33253.28,28216.45
(주)천일고속,650,Dec-17,,,62919.42,28112.84
(주)천일고속,650,Dec-18,,,28425.61,27581.27
(주)천일고속,650,Dec-19,,,32141.33,28408.93
(주)체리부로,66360,Dec-17,75326.63,33586.34,57500.7,23037.55
(주)체리부로,66360,Dec-18,45507.35,37308.93,27486.07,24025.38
(주)체리부로,66360,Dec-19,32798.55,36791.07,14281.3,23921.72
(주)초록뱀미디어,47820,Dec-11,15419.74,1725.84,15056.66,1429.07
(주)초록뱀미디어,47820,Dec-12,27901.19,1781.65,27446.91,1446.34
(주)초록뱀미디어,47820,Dec-13,20912.49,1910.83,20289.6,1754.37
(주)초록뱀미디어,47820,Dec-14,24771.07,1834.83,24875.8,1834.83
(주)초록뱀미디어,47820,Dec-15,25396.45,1524.95,25289.14,1519.34
(주)초록뱀미디어,47820,Dec-16,15796.83,4675.46,8557.94,1637.29
(주)초록뱀미디어,47820,Dec-17,-4413.03,4988.78,-6552.56,1407.86
(주)초록뱀미디어,47820,Dec-18,-14498.47,4976.43,-18141.23,1993.15
(주)초록뱀미디어,47820,Dec-19,10762.65,2394.14,5295.37,1838.16
(주)초록뱀이앤엠,131100,Dec-11,,,13419.6,4667.45
(주)초록뱀이앤엠,131100,Dec-12,10545.43,6194.99,11425.55,5738.18
(주)초록뱀이앤엠,131100,Dec-13,13971.36,9844.3,12130.58,6849.14
(주)초록뱀이앤엠,131100,Dec-14,11586.02,10524.24,10964.89,6644.67
(주)초록뱀이앤엠,131100,Dec-15,8680.51,10450.2,1066.93,5411.63
(주)초록뱀이앤엠,131100,Dec-16,-18685.74,6692.27,-23071.75,5329.64
(주)초록뱀이앤엠,131100,Dec-17,322.72,3845.85,571.31,3889.38
(주)초록뱀이앤엠,131100,Dec-18,-4742.51,3539.27,-4770.53,3457.32
(주)초록뱀컴퍼니,52300,Dec-11,1888.87,4730.7,-302.46,1986.19
(주)초록뱀컴퍼니,52300,Dec-12,795.59,2179.4,-5726.98,1424.21
(주)초록뱀컴퍼니,52300,Dec-13,27324.42,4632.24,3826.46,1706.29
(주)초록뱀컴퍼니,52300,Dec-14,9135.18,5622.84,-848.92,3612.68
(주)초록뱀컴퍼니,52300,Dec-15,6474.88,2734.35,5663.6,2494.75
(주)초록뱀컴퍼니,52300,Dec-16,13013.02,1512.02,7816.75,1041.03
(주)초록뱀컴퍼니,52300,Dec-17,7054.73,1760.03,7357.94,1059.49
(주)초록뱀컴퍼니,52300,Dec-18,4631.77,3085.36,4746.23,2194.48
(주)초록뱀컴퍼니,52300,Dec-19,-12524.36,2210.49,-6853.93,1733.16
(주)초록뱀헬스케어,118000,Dec-11,,,-3435.46,3285.55
(주)초록뱀헬스케어,118000,Dec-12,,,-1489.35,2697.83
(주)초록뱀헬스케어,118000,Dec-13,586.07,2988.66,-40.14,2513.33
(주)초록뱀헬스케어,118000,Dec-14,-3169.74,3192.35,-4731.12,1873.73
(주)초록뱀헬스케어,118000,Dec-15,-1454.3,3445.51,-2432.91,2731.7
(주)초록뱀헬스케어,118000,Dec-16,-4225.52,2513.87,-3029.47,2371.14
(주)초록뱀헬스케어,118000,Dec-17,955.28,3642.51,-3359.54,2017.21
(주)초록뱀헬스케어,118000,Dec-18,-4547.32,4348.85,-6989.46,2748.19
(주)초록뱀헬스케어,118000,Dec-19,4531.33,3285.63,1875.71,1597.37
(주)칩스앤미디어,94360,Dec-13,7363.03,5381.58,7346.6,5381.58
(주)칩스앤미디어,94360,Dec-14,5237.67,1920.59,5226.27,1920.59
(주)칩스앤미디어,94360,Dec-15,6271.08,1998.09,6279.29,1998.09
(주)칩스앤미디어,94360,Dec-16,7142.82,2268.23,7060.73,2268.23
(주)칩스앤미디어,94360,Dec-17,1258.46,2112.78,1307.27,2112.78
(주)칩스앤미디어,94360,Dec-18,6641.2,2639.57,6339.02,2340.57
(주)칩스앤미디어,94360,Dec-19,8295.31,2972.21,7984.49,2685.03
(주)카나리아바이오,16790,Dec-18,,,5586.55,4752.35
(주)카나리아바이오,16790,Dec-19,,,10884.19,5282.26
(주)카스,16920,Dec-11,22257.3,19719.25,21746.28,16823.24
(주)카스,16920,Dec-12,24287.14,20389.06,21044.47,16877.27
(주)카스,16920,Dec-13,30320.11,25369.83,21959.01,19990.98
(주)카스,16920,Dec-14,26384.61,26496.05,21019.08,21319.08
(주)카스,16920,Dec-15,29241.1,27013.61,23220.75,22121.21
(주)카스,16920,Dec-16,24361.86,22748.71,21404.27,19838.58
(주)카스,16920,Dec-17,32443.18,24794.49,26068.12,20109.65
(주)카스,16920,Dec-18,34637.75,25272.3,27538.3,20563.74
(주)카스,16920,Dec-19,35996.56,26684.32,27354.41,21606.96
(주)카이노스메드,284620,Dec-18,,,,
(주)카이노스메드,284620,Dec-19,,,,
(주)카카오,35720,Dec-17,721629.83,412836.12,534983.77,234942.13
(주)카카오,35720,Dec-18,806928.07,531861.2,519564.44,267366.58
(주)카카오,35720,Dec-19,668080.58,687683.25,177916.32,292608.58
(주)카프로,6380,Dec-11,,,296146.43,40846.99
(주)카프로,6380,Dec-12,,,36818.65,35085.17
(주)카프로,6380,Dec-13,,,-47811.29,36057.2
(주)카프로,6380,Dec-14,,,-32684.45,33993.61
(주)카프로,6380,Dec-15,,,49503.64,22448.64
(주)카프로,6380,Dec-16,,,47975.92,25478.97
(주)카프로,6380,Dec-17,,,75689.38,26841.13
(주)카프로,6380,Dec-18,,,74825.99,30788.85
(주)카프로,6380,Dec-19,,,3014.96,31989.51
(주)캐리소프트,317530,Dec-19,2221.02,3048.56,563.21,1559.37
(주)캐스텍코리아,71850,Dec-14,47196.54,24825.66,35022.06,20863.51
(주)캐스텍코리아,71850,Dec-15,52191.33,28306.54,41474.48,23754.05
(주)캐스텍코리아,71850,Dec-16,61398.21,38338.91,43842.67,27474.42
(주)캐스텍코리아,71850,Dec-17,55518.9,36288.64,39085.49,25916.25
(주)캐스텍코리아,71850,Dec-18,49697.04,33955.59,34855.6,23131.91
(주)캐스텍코리아,71850,Dec-19,43115.96,32690.76,24866.98,21437.61
(주)캠시스,50110,Dec-11,10105.05,11132.79,9845.52,4624.16
(주)캠시스,50110,Dec-12,16136.58,15703.94,6893.47,5919.05
(주)캠시스,50110,Dec-13,57515.04,31347.38,23918.52,10017.06
(주)캠시스,50110,Dec-14,54555.68,34603.82,16259.26,13765.15
(주)캠시스,50110,Dec-15,67881.44,42471.67,38885.6,16369.68
(주)캠시스,50110,Dec-16,30018.41,34697.3,1742.64,16055.46
(주)캠시스,50110,Dec-17,47554.19,35564.61,-32660.23,15807.61
(주)캠시스,50110,Dec-18,71273.38,40441.89,37049.44,15077.89
(주)캠시스,50110,Dec-19,66243.72,39369.34,28188.61,13604.67
(주)컴투스,78340,Dec-11,19685.76,14573.29,18521.5,12814.08
(주)컴투스,78340,Dec-12,39103.61,19302.31,37106.57,17593.8
(주)컴투스,78340,Dec-13,34811.73,17045.62,33299,15289.84
(주)컴투스,78340,Dec-14,124039.48,16457.86,120923.68,14902.33
(주)컴투스,78340,Dec-15,203373.61,29462.73,197545.16,27069.25
(주)컴투스,78340,Dec-16,233963.85,34262.87,225704.43,31092.86
(주)컴투스,78340,Dec-17,227172.7,35102.04,219747.95,31078.85
(주)컴투스,78340,Dec-18,203905.65,38534.7,200577.38,36414.38
(주)컴투스,78340,Dec-19,216789.05,75403.73,214060.16,68528.19
(주)컴투스홀딩스,63080,Dec-11,26383.36,7406.18,25178.16,7091.25
(주)컴투스홀딩스,63080,Dec-12,36634.6,9412.87,32875.29,8730.63
(주)컴투스홀딩스,63080,Dec-13,30210.95,13863.54,25115.98,11207.29
(주)컴투스홀딩스,63080,Dec-14,55159.17,21631.76,29806.11,12520.68
(주)컴투스홀딩스,63080,Dec-15,57905.62,23458.24,20918.32,14171.64
(주)컴투스홀딩스,63080,Dec-16,68600.88,29279.62,13556.6,17098.3
(주)컴투스홀딩스,63080,Dec-17,51875.58,36823.44,-7225.29,21191.16
(주)컴투스홀딩스,63080,Dec-18,62299.92,42371.82,4606.23,22214.45
(주)컴투스홀딩스,63080,Dec-19,69909.62,44070.55,18945.3,23230.83
(주)케스피온,79190,Dec-11,6090.29,7015.99,4223.58,5615.76
(주)케스피온,79190,Dec-12,7136.61,7328.1,5388.29,5657.08
(주)케스피온,79190,Dec-13,,,19908.17,8083.29
(주)케스피온,79190,Dec-14,8454.23,11185.44,7654.2,10819.13
(주)케스피온,79190,Dec-15,17251.19,12720.98,11673.25,11246.42
(주)케스피온,79190,Dec-16,24678.16,13242.42,24528.37,12755.68
(주)케스피온,79190,Dec-17,19646.02,14631.88,17672.87,11863.54
(주)케스피온,79190,Dec-18,21641.48,22583.49,6949.87,9072.39
(주)케스피온,79190,Dec-19,13825.89,10973.37,8834.14,7291.68
(주)케어랩스,263700,Dec-18,17607.48,10688.88,13946.12,8382.76
(주)케어랩스,263700,Dec-19,18675.91,14281.68,15719.27,9849.56
(주)케어젠,214370,Dec-15,,,22381.58,4743.67
(주)케어젠,214370,Dec-16,21418.73,6814.74,21481.26,6514.94
(주)케어젠,214370,Dec-17,31958.87,7592.11,31504.35,7198.17
(주)케어젠,214370,Dec-18,30879.98,8363.73,30940.52,8265.52
(주)케어젠,214370,Dec-19,48993.49,9354.75,49943.95,9354.75
(주)케이비지,318000,Dec-19,,,1921.24,2195.01
(주)케이사인,192250,Dec-14,5823.44,2732.99,5859.79,2583.56
(주)케이사인,192250,Dec-15,13024.96,2915.73,13045.38,2888.31
(주)케이사인,192250,Dec-16,10797.93,3358.66,11166.73,3210.65
(주)케이사인,192250,Dec-17,-110.9,4135.69,-236.49,3150.15
(주)케이사인,192250,Dec-18,5655.73,4987.46,4000.31,3409.2
(주)케이사인,192250,Dec-19,10579.6,3879.88,6958.74,2916.41
(주)케이씨,29460,Dec-11,62725.55,37201.39,48390.2,24796.51
(주)케이씨,29460,Dec-12,57702.86,37430.88,41443,24738.43
(주)케이씨,29460,Dec-13,81427.6,39927.17,60905.82,26391.72
(주)케이씨,29460,Dec-14,97584.69,55010.53,66520.32,29248.18
(주)케이씨,29460,Dec-15,130660.89,59927.41,92491.99,37324.48
(주)케이씨,29460,Dec-16,144887.65,69905.68,96258.03,38772.22
(주)케이씨,29460,Dec-17,155040.59,68942.14,33309.65,6895.43
(주)케이씨,29460,Dec-18,367871.23,78460.96,268126.87,10138.83
(주)케이씨,29460,Dec-19,203606.57,115151.63,73838.41,13557.46
(주)케이씨씨,2380,Dec-11,1034076.07,358291.86,900136.09,318737.79
(주)케이씨씨,2380,Dec-12,1160048.76,379409.51,1027497.92,333798.98
(주)케이씨씨,2380,Dec-13,896482.99,393687.46,775732.39,346182.95
(주)케이씨씨,2380,Dec-14,1052849.36,415132.79,913519.35,364826.94
(주)케이씨씨,2380,Dec-15,877590.56,447325.4,764601.34,394729.77
(주)케이씨씨,2380,Dec-16,932951.57,470815.41,832423.62,425331.41
(주)케이씨씨,2380,Dec-17,814628.22,474436.89,667362.07,429316.73
(주)케이씨씨,2380,Dec-18,730911.59,496805.54,665602.05,450789.54
(주)케이씨씨,2380,Dec-19,553778.26,505228.71,587406.76,457173.01
(주)케이씨씨건설,21320,Dec-11,135956.98,76155.46,133219.76,74033.55
(주)케이씨씨건설,21320,Dec-12,112090.46,87694.49,105728.04,85459.69
(주)케이씨씨건설,21320,Dec-13,-63421.72,95647.16,-63272.63,95102.52
(주)케이씨씨건설,21320,Dec-14,109938.66,85156.79,109891.34,85156.79
(주)케이씨씨건설,21320,Dec-15,-23038.52,78345.04,-23030.81,78345.04
(주)케이씨씨건설,21320,Dec-16,116535.98,89486.37,116535.98,89486.37
(주)케이씨씨건설,21320,Dec-17,116643.61,84871.94,116643.61,84871.94
(주)케이씨씨건설,21320,Dec-18,112600.96,81566.91,112550.17,81566.91
(주)케이씨씨건설,21320,Dec-19,,,139291.44,95072.39
(주)케이씨아이,36670,Dec-11,,,8315.15,3703.65
(주)케이씨아이,36670,Dec-12,,,8989.03,3780.6
(주)케이씨아이,36670,Dec-13,,,10203.59,4264.47
(주)케이씨아이,36670,Dec-14,,,12070.32,4876.89
(주)케이씨아이,36670,Dec-15,,,14409.12,4803.92
(주)케이씨아이,36670,Dec-16,,,15425.26,4959.58
(주)케이씨아이,36670,Dec-17,,,12735.17,5710.56
(주)케이씨아이,36670,Dec-18,,,19129.99,6214.15
(주)케이씨아이,36670,Dec-19,,,24999.6,8518.05
(주)케이씨에스,115500,Dec-11,,,3879.62,2716.18
(주)케이씨에스,115500,Dec-12,,,4356.24,2131.08
(주)케이씨에스,115500,Dec-13,,,4181.47,2474.37
(주)케이씨에스,115500,Dec-14,,,5886.4,2918.15
(주)케이씨에스,115500,Dec-15,,,4379.47,3100.91
(주)케이씨에스,115500,Dec-16,,,4531.44,3206
(주)케이씨에스,115500,Dec-17,,,5439.71,3708.86
(주)케이씨에스,115500,Dec-18,,,7774.34,4208.61
(주)케이씨에스,115500,Dec-19,,,8445.23,4659.86
(주)케이씨텍,281820,Dec-17,,,,
(주)케이씨텍,281820,Dec-18,,,124111.93,44118.32
(주)케이씨텍,281820,Dec-19,,,105091.95,43165.11
(주)케이씨티,89150,Dec-11,,,5980,3521.94
(주)케이씨티,89150,Dec-12,,,9402.65,3809.69
(주)케이씨티,89150,Dec-13,,,6988.07,3989.94
(주)케이씨티,89150,Dec-14,,,7320.03,4157.37
(주)케이씨티,89150,Dec-15,,,5540.05,3840.42
(주)케이씨티,89150,Dec-16,,,6613.55,3876.06
(주)케이씨티,89150,Dec-17,,,6812.04,3792.89
(주)케이씨티,89150,Dec-18,,,6764.13,4005.76
(주)케이씨티,89150,Dec-19,,,5274.71,3417.09
(주)케이씨티시,9070,Dec-11,170044.64,62519,135649.29,34199.03
(주)케이씨티시,9070,Dec-12,174821.78,53848.34,148344.71,33744.39
(주)케이씨티시,9070,Dec-13,191949.43,59614.76,123585.85,31075.97
(주)케이씨티시,9070,Dec-14,202062.2,53546.58,156657.14,31799.33
(주)케이씨티시,9070,Dec-15,200730.82,40060.14,163421.69,26711.52
(주)케이씨티시,9070,Dec-16,206716.36,40796.76,181302.08,27851.08
(주)케이씨티시,9070,Dec-17,212056.45,39509.33,185125.29,27228.38
(주)케이씨티시,9070,Dec-18,250854.87,42580.14,219091.26,28767.35
(주)케이씨티시,9070,Dec-19,264055.13,47683.62,210221.35,29769.38
(주)케이씨피드,25880,Dec-11,7270.81,4385.73,6968.38,4387.67
(주)케이씨피드,25880,Dec-12,10224.26,5694.32,10944.16,5422.24
(주)케이씨피드,25880,Dec-13,8266.56,5694.42,7318.93,5286.63
(주)케이씨피드,25880,Dec-14,6009.18,6102.2,1573.43,4927.49
(주)케이씨피드,25880,Dec-15,6561.92,6312.25,6091.14,5005.3
(주)케이씨피드,25880,Dec-16,10468.83,6547.8,7160.99,5089.29
(주)케이씨피드,25880,Dec-17,11936.09,6321.57,3505.15,5370.42
(주)케이씨피드,25880,Dec-18,8434.16,6003.72,7808.09,5958.82
(주)케이씨피드,25880,Dec-19,1298.41,6298.42,1017.31,6138.76
(주)케이아이엔엑스,93320,Dec-11,11668.81,2775.61,11187.83,2657.79
(주)케이아이엔엑스,93320,Dec-12,15415.66,4382.66,13593.99,3808.61
(주)케이아이엔엑스,93320,Dec-13,18079.54,5535.72,16001.57,4764.34
(주)케이아이엔엑스,93320,Dec-14,21325.02,6762.34,17893.24,5245.75
(주)케이아이엔엑스,93320,Dec-15,22561.75,8548.08,19475.96,6080.27
(주)케이아이엔엑스,93320,Dec-16,18562.17,8865.44,14282.07,6371.9
(주)케이아이엔엑스,93320,Dec-17,27300.11,9713.38,23969.58,7566.71
(주)케이아이엔엑스,93320,Dec-18,36365.02,10634.41,32934.95,9256.34
(주)케이아이엔엑스,93320,Dec-19,42879.71,12399.68,37617.97,10508.29
(주)케이에스에스해운,44450,Dec-11,54602.77,18595.98,53001.57,17274.32
(주)케이에스에스해운,44450,Dec-12,50550.49,21240.51,49056.22,19892.09
(주)케이에스에스해운,44450,Dec-13,67781.55,23017.79,66353.98,21734.52
(주)케이에스에스해운,44450,Dec-14,,,69438.62,25059.55
(주)케이에스에스해운,44450,Dec-15,77321.74,26215.82,77323.83,26215.82
(주)케이에스에스해운,44450,Dec-16,73385.29,26068.04,72234.91,25127.93
(주)케이에스에스해운,44450,Dec-17,107803.71,31629,105939.4,29826.64
(주)케이에스에스해운,44450,Dec-18,118667.18,35215.78,117061.77,33786.5
(주)케이에스에스해운,44450,Dec-19,125729.07,36409.16,124113.34,35036.06
(주)케이에스피,73010,Dec-11,,,14044.22,4149.82
(주)케이에스피,73010,Dec-12,,,7669.49,4305.25
(주)케이에스피,73010,Dec-13,,,7398.3,4173.1
(주)케이에스피,73010,Dec-14,,,5468.84,4395.28
(주)케이에스피,73010,Dec-15,,,2156.55,4455.81
(주)케이에스피,73010,Dec-16,,,-53665.25,3656.72
(주)케이에스피,73010,Dec-17,,,4919.17,3509.77
(주)케이에스피,73010,Dec-18,,,-4526,3058.05
(주)케이에스피,73010,Dec-19,,,5709.59,2845.52
(주)케이에이치바텍,60720,Dec-11,67667.8,40872.27,52961.58,25236.18
(주)케이에이치바텍,60720,Dec-12,71105.72,53725.65,39397.95,22280.88
(주)케이에이치바텍,60720,Dec-13,184017.31,92424.75,84749.38,38227.48
(주)케이에이치바텍,60720,Dec-14,134027.39,76793.6,83680.63,30719.19
(주)케이에이치바텍,60720,Dec-15,142410.49,83087.54,75115.55,35586.63
(주)케이에이치바텍,60720,Dec-16,88387.15,75446.45,19172.88,26532.65
(주)케이에이치바텍,60720,Dec-17,-6260.72,16760.98,-10215.18,16760.98
(주)케이에이치바텍,60720,Dec-18,36908.88,55632.08,-26228.38,8800.08
(주)케이에이치바텍,60720,Dec-19,63845.57,46382.91,-5237.77,5289.34
(주)케이에이치필룩스,33180,Dec-11,19965.82,13749.32,7542.14,5176.51
