,회사명,거래소코드,회계년도,직원감소율여부
6484,(주)제일기획,30000,2015,0
6485,(주)제일기획,30000,2016,0
6486,(주)제일기획,30000,2017,0
6487,(주)제일기획,30000,2018,0
6488,(주)제일기획,30000,2019,0
6489,(주)제일바이오,52670,2011,0
6490,(주)제일바이오,52670,2012,0
6491,(주)제일바이오,52670,2013,0
6492,(주)제일바이오,52670,2014,0
6493,(주)제일바이오,52670,2015,1
6494,(주)제일바이오,52670,2016,0
6495,(주)제일바이오,52670,2017,0
6496,(주)제일바이오,52670,2018,0
6497,(주)제일바이오,52670,2019,0
6498,(주)제일테크노스,38010,2011,0
6499,(주)제일테크노스,38010,2012,0
6500,(주)제일테크노스,38010,2013,0
6501,(주)제일테크노스,38010,2014,0
6502,(주)제일테크노스,38010,2015,0
6503,(주)제일테크노스,38010,2016,0
6504,(주)제일테크노스,38010,2017,0
6505,(주)제일테크노스,38010,2018,0
6506,(주)제일테크노스,38010,2019,0
6507,(주)제주반도체,80220,2011,0
6508,(주)제주반도체,80220,2012,0
6509,(주)제주반도체,80220,2013,0
6510,(주)제주반도체,80220,2014,0
6511,(주)제주반도체,80220,2015,0
6512,(주)제주반도체,80220,2016,0
6513,(주)제주반도체,80220,2017,0
6514,(주)제주반도체,80220,2018,0
6515,(주)제주반도체,80220,2019,0
6516,(주)제주항공,89590,2015,0
6517,(주)제주항공,89590,2016,1
6518,(주)제주항공,89590,2017,1
6519,(주)제주항공,89590,2018,1
6520,(주)제주항공,89590,2019,0
6521,(주)제테마,216080,2019,0
6522,(주)젬백스&카엘,82270,2011,0
6523,(주)젬백스&카엘,82270,2012,0
6524,(주)젬백스&카엘,82270,2013,0
6525,(주)젬백스&카엘,82270,2014,0
6526,(주)젬백스&카엘,82270,2015,0
6527,(주)젬백스&카엘,82270,2016,0
6528,(주)젬백스&카엘,82270,2017,0
6529,(주)젬백스&카엘,82270,2018,0
6530,(주)젬백스&카엘,82270,2019,0
6531,(주)젬백스링크,64800,2011,0
6532,(주)젬백스링크,64800,2012,0
6533,(주)젬백스링크,64800,2013,0
6534,(주)젬백스링크,64800,2014,0
6535,(주)젬백스링크,64800,2015,0
6536,(주)젬백스링크,64800,2016,0
6537,(주)젬백스링크,64800,2017,0
6538,(주)젬백스링크,64800,2018,1
6539,(주)젬백스링크,64800,2019,0
6540,(주)조비,1550,2011,0
6541,(주)조비,1550,2012,0
6542,(주)조비,1550,2013,0
6543,(주)조비,1550,2014,0
6544,(주)조비,1550,2015,0
6545,(주)조비,1550,2016,0
6546,(주)조비,1550,2017,0
6547,(주)조비,1550,2018,0
6548,(주)조비,1550,2019,0
6549,(주)조이시티,67000,2011,0
6550,(주)조이시티,67000,2012,0
6551,(주)조이시티,67000,2013,0
6552,(주)조이시티,67000,2014,0
6553,(주)조이시티,67000,2015,0
6554,(주)조이시티,67000,2016,0
6555,(주)조이시티,67000,2017,0
6556,(주)조이시티,67000,2018,0
6557,(주)조이시티,67000,2019,0
6558,(주)조흥,2600,2011,0
6559,(주)조흥,2600,2012,0
6560,(주)조흥,2600,2013,0
6561,(주)조흥,2600,2014,0
6562,(주)조흥,2600,2015,0
6563,(주)조흥,2600,2016,1
6564,(주)조흥,2600,2017,1
6565,(주)조흥,2600,2018,0
6566,(주)조흥,2600,2019,0
6567,(주)종근당,185750,2013,0
6568,(주)종근당,185750,2014,0
6569,(주)종근당,185750,2015,0
6570,(주)종근당,185750,2016,0
6571,(주)종근당,185750,2017,0
6572,(주)종근당,185750,2018,0
6573,(주)종근당,185750,2019,0
6574,(주)종근당바이오,63160,2011,0
6575,(주)종근당바이오,63160,2012,0
6576,(주)종근당바이오,63160,2013,0
6577,(주)종근당바이오,63160,2014,0
6578,(주)종근당바이오,63160,2015,0
6579,(주)종근당바이오,63160,2016,0
6580,(주)종근당바이오,63160,2017,0
6581,(주)종근당바이오,63160,2018,0
6582,(주)종근당바이오,63160,2019,0
6583,(주)종근당홀딩스,1630,2011,0
6584,(주)종근당홀딩스,1630,2012,0
6585,(주)종근당홀딩스,1630,2013,0
6586,(주)종근당홀딩스,1630,2014,0
6587,(주)종근당홀딩스,1630,2015,0
6588,(주)종근당홀딩스,1630,2016,0
6589,(주)종근당홀딩스,1630,2017,0
6590,(주)종근당홀딩스,1630,2018,1
6591,(주)종근당홀딩스,1630,2019,0
6592,(주)좋은사람들,33340,2011,0
6593,(주)좋은사람들,33340,2012,0
6594,(주)좋은사람들,33340,2013,0
6595,(주)좋은사람들,33340,2014,0
6596,(주)좋은사람들,33340,2015,0
6597,(주)좋은사람들,33340,2016,0
6598,(주)좋은사람들,33340,2017,0
6599,(주)좋은사람들,33340,2018,0
6600,(주)좋은사람들,33340,2019,0
6601,(주)주연테크,44380,2011,0
6602,(주)주연테크,44380,2012,0
6603,(주)주연테크,44380,2013,0
6604,(주)주연테크,44380,2014,0
6605,(주)주연테크,44380,2015,0
6606,(주)주연테크,44380,2016,0
6607,(주)주연테크,44380,2017,0
6608,(주)주연테크,44380,2018,0
6609,(주)주연테크,44380,2019,0
6610,(주)중앙디앤엠,51980,2011,0
6611,(주)중앙디앤엠,51980,2012,0
6612,(주)중앙디앤엠,51980,2013,0
6613,(주)중앙디앤엠,51980,2014,0
6614,(주)중앙디앤엠,51980,2015,0
6615,(주)중앙디앤엠,51980,2016,0
6616,(주)중앙디앤엠,51980,2017,1
6617,(주)중앙디앤엠,51980,2018,1
6618,(주)중앙디앤엠,51980,2019,0
6619,(주)중앙백신연구소,72020,2011,0
6620,(주)중앙백신연구소,72020,2012,0
6621,(주)중앙백신연구소,72020,2013,0
6622,(주)중앙백신연구소,72020,2014,0
6623,(주)중앙백신연구소,72020,2015,0
6624,(주)중앙백신연구소,72020,2016,0
6625,(주)중앙백신연구소,72020,2017,0
6626,(주)중앙백신연구소,72020,2018,0
6627,(주)중앙백신연구소,72020,2019,0
6628,(주)중앙에너비스,440,2011,0
6629,(주)중앙에너비스,440,2012,0
6630,(주)중앙에너비스,440,2013,0
6631,(주)중앙에너비스,440,2014,0
6632,(주)중앙에너비스,440,2015,0
6633,(주)중앙에너비스,440,2016,0
6634,(주)중앙에너비스,440,2017,0
6635,(주)중앙에너비스,440,2018,0
6636,(주)중앙에너비스,440,2019,0
6637,(주)지노믹트리,228760,2019,0
6638,(주)지누스,13890,2019,0
6639,(주)지니뮤직,43610,2011,0
6640,(주)지니뮤직,43610,2012,0
6641,(주)지니뮤직,43610,2013,1
6642,(주)지니뮤직,43610,2014,0
6643,(주)지니뮤직,43610,2015,0
6644,(주)지니뮤직,43610,2016,0
6645,(주)지니뮤직,43610,2017,0
6646,(주)지니뮤직,43610,2018,1
6647,(주)지니뮤직,43610,2019,0
6648,(주)지니틱스,303030,2018,0
6649,(주)지니틱스,303030,2019,0
6650,(주)지란지교시큐리티,208350,2014,0
6651,(주)지란지교시큐리티,208350,2015,0
6652,(주)지란지교시큐리티,208350,2016,1
6653,(주)지란지교시큐리티,208350,2017,0
6654,(주)지란지교시큐리티,208350,2018,0
6655,(주)지란지교시큐리티,208350,2019,0
6656,(주)지씨셀,144510,2016,0
6657,(주)지씨셀,144510,2017,0
6658,(주)지씨셀,144510,2018,0
6659,(주)지씨셀,144510,2019,0
6660,(주)지어소프트,51160,2011,0
6661,(주)지어소프트,51160,2012,0
6662,(주)지어소프트,51160,2013,0
6663,(주)지어소프트,51160,2014,0
6664,(주)지어소프트,51160,2015,0
6665,(주)지어소프트,51160,2016,1
6666,(주)지어소프트,51160,2017,0
6667,(주)지어소프트,51160,2018,0
6668,(주)지어소프트,51160,2019,0
6669,(주)지에스,78930,2011,0
6670,(주)지에스,78930,2012,0
6671,(주)지에스,78930,2013,0
6672,(주)지에스,78930,2014,0
6673,(주)지에스,78930,2015,0
6674,(주)지에스,78930,2016,0
6675,(주)지에스,78930,2017,0
6676,(주)지에스,78930,2018,0
6677,(주)지에스,78930,2019,0
6678,(주)지에스글로벌,1250,2011,0
6679,(주)지에스글로벌,1250,2012,0
6680,(주)지에스글로벌,1250,2013,0
6681,(주)지에스글로벌,1250,2014,0
6682,(주)지에스글로벌,1250,2015,0
6683,(주)지에스글로벌,1250,2016,0
6684,(주)지에스글로벌,1250,2017,0
6685,(주)지에스글로벌,1250,2018,0
6686,(주)지에스글로벌,1250,2019,0
6687,(주)지에스리테일,7070,2011,0
6688,(주)지에스리테일,7070,2012,1
6689,(주)지에스리테일,7070,2013,0
6690,(주)지에스리테일,7070,2014,0
6691,(주)지에스리테일,7070,2015,1
6692,(주)지에스리테일,7070,2016,0
6693,(주)지에스리테일,7070,2017,1
6694,(주)지에스리테일,7070,2018,0
6695,(주)지에스리테일,7070,2019,0
6696,(주)지에스이,53050,2011,0
6697,(주)지에스이,53050,2012,0
6698,(주)지에스이,53050,2013,0
6699,(주)지에스이,53050,2014,0
6700,(주)지에스이,53050,2015,0
6701,(주)지에스이,53050,2016,0
6702,(주)지에스이,53050,2017,0
6703,(주)지에스이,53050,2018,0
6704,(주)지에스이,53050,2019,0
6705,(주)지엔씨에너지,119850,2013,0
6706,(주)지엔씨에너지,119850,2014,0
6707,(주)지엔씨에너지,119850,2015,0
6708,(주)지엔씨에너지,119850,2016,0
6709,(주)지엔씨에너지,119850,2017,1
6710,(주)지엔씨에너지,119850,2018,0
6711,(주)지엔씨에너지,119850,2019,0
6712,(주)지엔코,65060,2011,0
6713,(주)지엔코,65060,2012,0
6714,(주)지엔코,65060,2013,0
6715,(주)지엔코,65060,2014,0
6716,(주)지엔코,65060,2015,0
6717,(주)지엔코,65060,2016,0
6718,(주)지엔코,65060,2017,0
6719,(주)지엔코,65060,2018,0
6720,(주)지엔코,65060,2019,0
6721,(주)지투알,35000,2011,0
6722,(주)지투알,35000,2012,0
6723,(주)지투알,35000,2013,0
6724,(주)지투알,35000,2014,0
6725,(주)지투알,35000,2015,0
6726,(주)지투알,35000,2016,0
6727,(주)지투알,35000,2017,0
6728,(주)지투알,35000,2018,0
6729,(주)지투알,35000,2019,0
6730,(주)지티지웰니스,219750,2018,0
6731,(주)지티지웰니스,219750,2019,0
6732,(주)진도,88790,2011,0
6733,(주)진도,88790,2012,0
6734,(주)진도,88790,2013,0
6735,(주)진도,88790,2014,0
6736,(주)진도,88790,2015,0
6737,(주)진도,88790,2016,0
6738,(주)진도,88790,2017,0
6739,(주)진도,88790,2018,0
6740,(주)진도,88790,2019,0
6741,(주)진로발효,18120,2011,0
6742,(주)진로발효,18120,2012,0
6743,(주)진로발효,18120,2013,0
6744,(주)진로발효,18120,2014,0
6745,(주)진로발효,18120,2015,0
6746,(주)진로발효,18120,2016,0
6747,(주)진로발효,18120,2017,0
6748,(주)진로발효,18120,2018,0
6749,(주)진로발효,18120,2019,0
6750,(주)진매트릭스,109820,2011,0
6751,(주)진매트릭스,109820,2012,0
6752,(주)진매트릭스,109820,2013,0
6753,(주)진매트릭스,109820,2014,0
6754,(주)진매트릭스,109820,2015,0
6755,(주)진매트릭스,109820,2016,0
6756,(주)진매트릭스,109820,2017,0
6757,(주)진매트릭스,109820,2018,0
6758,(주)진매트릭스,109820,2019,0
6759,(주)진바이오텍,86060,2011,0
6760,(주)진바이오텍,86060,2012,0
6761,(주)진바이오텍,86060,2013,0
6762,(주)진바이오텍,86060,2014,0
6763,(주)진바이오텍,86060,2015,0
6764,(주)진바이오텍,86060,2016,0
6765,(주)진바이오텍,86060,2017,0
6766,(주)진바이오텍,86060,2018,0
6767,(주)진바이오텍,86060,2019,0
6768,(주)진성티이씨,36890,2011,0
6769,(주)진성티이씨,36890,2012,0
6770,(주)진성티이씨,36890,2013,0
6771,(주)진성티이씨,36890,2014,0
6772,(주)진성티이씨,36890,2015,0
6773,(주)진성티이씨,36890,2016,0
6774,(주)진성티이씨,36890,2017,0
6775,(주)진성티이씨,36890,2018,0
6776,(주)진성티이씨,36890,2019,0
6777,(주)진양홀딩스,100250,2011,0
6778,(주)진양홀딩스,100250,2012,0
6779,(주)진양홀딩스,100250,2013,0
6780,(주)진양홀딩스,100250,2014,1
6781,(주)진양홀딩스,100250,2015,0
6782,(주)진양홀딩스,100250,2016,0
6783,(주)진양홀딩스,100250,2017,0
6784,(주)진양홀딩스,100250,2018,0
6785,(주)진양홀딩스,100250,2019,0
6786,(주)진에어,272450,2017,0
6787,(주)진에어,272450,2018,0
6788,(주)진에어,272450,2019,0
6789,(주)차바이오텍,85660,2011,0
6790,(주)차바이오텍,85660,2012,0
6791,(주)차바이오텍,85660,2013,0
6792,(주)차바이오텍,85660,2014,0
6793,(주)차바이오텍,85660,2015,0
6794,(주)차바이오텍,85660,2016,0
6795,(주)차바이오텍,85660,2017,0
6796,(주)차바이오텍,85660,2018,0
6797,(주)차바이오텍,85660,2019,0
6798,(주)창해에탄올,4650,2014,0
6799,(주)창해에탄올,4650,2015,0
6800,(주)창해에탄올,4650,2016,0
6801,(주)창해에탄올,4650,2017,1
6802,(주)창해에탄올,4650,2018,0
6803,(주)창해에탄올,4650,2019,0
6804,(주)천보,278280,2019,0
6805,(주)천일고속,650,2011,0
6806,(주)천일고속,650,2012,0
6807,(주)천일고속,650,2013,0
6808,(주)천일고속,650,2014,0
6809,(주)천일고속,650,2015,0
6810,(주)천일고속,650,2016,0
6811,(주)천일고속,650,2017,0
6812,(주)천일고속,650,2018,0
6813,(주)천일고속,650,2019,0
6814,(주)체리부로,66360,2017,0
6815,(주)체리부로,66360,2018,0
6816,(주)체리부로,66360,2019,0
6817,(주)체시스,33250,2011,0
6818,(주)체시스,33250,2012,0
6819,(주)체시스,33250,2013,0
6820,(주)체시스,33250,2014,0
6821,(주)체시스,33250,2015,0
6822,(주)체시스,33250,2016,0
6823,(주)체시스,33250,2017,0
6824,(주)체시스,33250,2018,0
6825,(주)체시스,33250,2019,0
6826,(주)초록뱀미디어,47820,2011,0
6827,(주)초록뱀미디어,47820,2012,0
6828,(주)초록뱀미디어,47820,2013,0
6829,(주)초록뱀미디어,47820,2014,0
6830,(주)초록뱀미디어,47820,2015,0
6831,(주)초록뱀미디어,47820,2016,1
6832,(주)초록뱀미디어,47820,2017,0
6833,(주)초록뱀미디어,47820,2018,0
6834,(주)초록뱀미디어,47820,2019,0
6835,(주)초록뱀이앤엠,131100,2011,0
6836,(주)초록뱀이앤엠,131100,2012,0
6837,(주)초록뱀이앤엠,131100,2013,0
6838,(주)초록뱀이앤엠,131100,2014,0
6839,(주)초록뱀이앤엠,131100,2015,0
6840,(주)초록뱀이앤엠,131100,2016,0
6841,(주)초록뱀이앤엠,131100,2017,0
6842,(주)초록뱀이앤엠,131100,2018,0
6843,(주)초록뱀컴퍼니,52300,2011,0
6844,(주)초록뱀컴퍼니,52300,2012,1
6845,(주)초록뱀컴퍼니,52300,2013,1
6846,(주)초록뱀컴퍼니,52300,2014,0
6847,(주)초록뱀컴퍼니,52300,2015,0
6848,(주)초록뱀컴퍼니,52300,2016,0
6849,(주)초록뱀컴퍼니,52300,2017,0
6850,(주)초록뱀컴퍼니,52300,2018,0
6851,(주)초록뱀컴퍼니,52300,2019,0
6852,(주)초록뱀헬스케어,118000,2011,0
6853,(주)초록뱀헬스케어,118000,2012,0
6854,(주)초록뱀헬스케어,118000,2013,0
6855,(주)초록뱀헬스케어,118000,2014,0
6856,(주)초록뱀헬스케어,118000,2015,1
6857,(주)초록뱀헬스케어,118000,2016,0
6858,(주)초록뱀헬스케어,118000,2017,0
6859,(주)초록뱀헬스케어,118000,2018,0
6860,(주)초록뱀헬스케어,118000,2019,0
6861,(주)칩스앤미디어,94360,2013,0
6862,(주)칩스앤미디어,94360,2014,0
6863,(주)칩스앤미디어,94360,2015,0
6864,(주)칩스앤미디어,94360,2016,0
6865,(주)칩스앤미디어,94360,2017,0
6866,(주)칩스앤미디어,94360,2018,0
6867,(주)칩스앤미디어,94360,2019,0
6868,(주)카나리아바이오,16790,2018,0
6869,(주)카나리아바이오,16790,2019,0
6870,(주)카스,16920,2011,0
6871,(주)카스,16920,2012,0
6872,(주)카스,16920,2013,0
6873,(주)카스,16920,2014,0
6874,(주)카스,16920,2015,0
6875,(주)카스,16920,2016,0
6876,(주)카스,16920,2017,0
6877,(주)카스,16920,2018,0
6878,(주)카스,16920,2019,0
6879,(주)카이노스메드,284620,2018,0
6880,(주)카이노스메드,284620,2019,0
6881,(주)카카오,35720,2017,0
6882,(주)카카오,35720,2018,0
6883,(주)카카오,35720,2019,0
6884,(주)카프로,6380,2011,0
6885,(주)카프로,6380,2012,0
6886,(주)카프로,6380,2013,0
6887,(주)카프로,6380,2014,0
6888,(주)카프로,6380,2015,0
6889,(주)카프로,6380,2016,0
6890,(주)카프로,6380,2017,0
6891,(주)카프로,6380,2018,0
6892,(주)카프로,6380,2019,0
6893,(주)캐리소프트,317530,2019,0
6894,(주)캐스텍코리아,71850,2014,0
6895,(주)캐스텍코리아,71850,2015,0
6896,(주)캐스텍코리아,71850,2016,0
6897,(주)캐스텍코리아,71850,2017,0
6898,(주)캐스텍코리아,71850,2018,0
6899,(주)캐스텍코리아,71850,2019,0
6900,(주)캠시스,50110,2011,0
6901,(주)캠시스,50110,2012,1
6902,(주)캠시스,50110,2013,1
6903,(주)캠시스,50110,2014,1
6904,(주)캠시스,50110,2015,0
6905,(주)캠시스,50110,2016,0
6906,(주)캠시스,50110,2017,0
6907,(주)캠시스,50110,2018,1
6908,(주)캠시스,50110,2019,0
6909,(주)컴투스,78340,2011,0
6910,(주)컴투스,78340,2012,1
6911,(주)컴투스,78340,2013,0
6912,(주)컴투스,78340,2014,0
6913,(주)컴투스,78340,2015,1
6914,(주)컴투스,78340,2016,0
6915,(주)컴투스,78340,2017,0
6916,(주)컴투스,78340,2018,0
6917,(주)컴투스,78340,2019,0
6918,(주)컴투스홀딩스,63080,2011,0
6919,(주)컴투스홀딩스,63080,2012,0
6920,(주)컴투스홀딩스,63080,2013,1
6921,(주)컴투스홀딩스,63080,2014,0
6922,(주)컴투스홀딩스,63080,2015,0
6923,(주)컴투스홀딩스,63080,2016,1
6924,(주)컴투스홀딩스,63080,2017,0
6925,(주)컴투스홀딩스,63080,2018,0
6926,(주)컴투스홀딩스,63080,2019,0
6927,(주)케스피온,79190,2011,0
6928,(주)케스피온,79190,2012,0
6929,(주)케스피온,79190,2013,1
6930,(주)케스피온,79190,2014,0
6931,(주)케스피온,79190,2015,0
6932,(주)케스피온,79190,2016,0
6933,(주)케스피온,79190,2017,0
6934,(주)케스피온,79190,2018,0
6935,(주)케스피온,79190,2019,0
6936,(주)케어랩스,263700,2018,0
6937,(주)케어랩스,263700,2019,0
6938,(주)케어젠,214370,2015,0
6939,(주)케어젠,214370,2016,1
6940,(주)케어젠,214370,2017,0
6941,(주)케어젠,214370,2018,0
6942,(주)케어젠,214370,2019,0
6943,(주)케이비지,318000,2019,0
6944,(주)케이사인,192250,2014,0
6945,(주)케이사인,192250,2015,0
6946,(주)케이사인,192250,2016,0
6947,(주)케이사인,192250,2017,0
6948,(주)케이사인,192250,2018,0
6949,(주)케이사인,192250,2019,0
6950,(주)케이씨,29460,2011,0
6951,(주)케이씨,29460,2012,0
6952,(주)케이씨,29460,2013,0
6953,(주)케이씨,29460,2014,0
6954,(주)케이씨,29460,2015,0
6955,(주)케이씨,29460,2016,0
6956,(주)케이씨,29460,2017,0
6957,(주)케이씨,29460,2018,0
6958,(주)케이씨,29460,2019,0
6959,(주)케이씨씨,2380,2011,0
6960,(주)케이씨씨,2380,2012,0
6961,(주)케이씨씨,2380,2013,0
6962,(주)케이씨씨,2380,2014,0
6963,(주)케이씨씨,2380,2015,0
6964,(주)케이씨씨,2380,2016,0
6965,(주)케이씨씨,2380,2017,0
6966,(주)케이씨씨,2380,2018,0
6967,(주)케이씨씨,2380,2019,0
6968,(주)케이씨씨건설,21320,2011,0
6969,(주)케이씨씨건설,21320,2012,0
6970,(주)케이씨씨건설,21320,2013,0
6971,(주)케이씨씨건설,21320,2014,0
6972,(주)케이씨씨건설,21320,2015,0
6973,(주)케이씨씨건설,21320,2016,0
6974,(주)케이씨씨건설,21320,2017,0
6975,(주)케이씨씨건설,21320,2018,0
6976,(주)케이씨씨건설,21320,2019,0
6977,(주)케이씨아이,36670,2011,0
6978,(주)케이씨아이,36670,2012,0
6979,(주)케이씨아이,36670,2013,1
6980,(주)케이씨아이,36670,2014,0
6981,(주)케이씨아이,36670,2015,0
6982,(주)케이씨아이,36670,2016,0
6983,(주)케이씨아이,36670,2017,0
6984,(주)케이씨아이,36670,2018,0
6985,(주)케이씨아이,36670,2019,0
6986,(주)케이씨에스,115500,2011,0
6987,(주)케이씨에스,115500,2012,0
6988,(주)케이씨에스,115500,2013,1
6989,(주)케이씨에스,115500,2014,0
6990,(주)케이씨에스,115500,2015,0
6991,(주)케이씨에스,115500,2016,0
6992,(주)케이씨에스,115500,2017,0
6993,(주)케이씨에스,115500,2018,0
6994,(주)케이씨에스,115500,2019,0
6995,(주)케이씨텍,281820,2017,0
6996,(주)케이씨텍,281820,2018,0
6997,(주)케이씨텍,281820,2019,0
6998,(주)케이씨티,89150,2011,0
6999,(주)케이씨티,89150,2012,0
7000,(주)케이씨티,89150,2013,0
7001,(주)케이씨티,89150,2014,0
7002,(주)케이씨티,89150,2015,0
7003,(주)케이씨티,89150,2016,0
7004,(주)케이씨티,89150,2017,0
7005,(주)케이씨티,89150,2018,0
7006,(주)케이씨티,89150,2019,0
7007,(주)케이씨티시,9070,2011,0
7008,(주)케이씨티시,9070,2012,0
7009,(주)케이씨티시,9070,2013,0
7010,(주)케이씨티시,9070,2014,0
7011,(주)케이씨티시,9070,2015,0
7012,(주)케이씨티시,9070,2016,0
7013,(주)케이씨티시,9070,2017,0
7014,(주)케이씨티시,9070,2018,0
7015,(주)케이씨티시,9070,2019,0
7016,(주)케이씨피드,25880,2011,0
7017,(주)케이씨피드,25880,2012,0
7018,(주)케이씨피드,25880,2013,0
7019,(주)케이씨피드,25880,2014,0
7020,(주)케이씨피드,25880,2015,0
7021,(주)케이씨피드,25880,2016,0
7022,(주)케이씨피드,25880,2017,1
7023,(주)케이씨피드,25880,2018,0
7024,(주)케이씨피드,25880,2019,0
7025,(주)케이아이엔엑스,93320,2011,0
7026,(주)케이아이엔엑스,93320,2012,1
7027,(주)케이아이엔엑스,93320,2013,0
7028,(주)케이아이엔엑스,93320,2014,0
7029,(주)케이아이엔엑스,93320,2015,0
7030,(주)케이아이엔엑스,93320,2016,0
7031,(주)케이아이엔엑스,93320,2017,0
7032,(주)케이아이엔엑스,93320,2018,0
7033,(주)케이아이엔엑스,93320,2019,0
7034,(주)케이에스에스해운,44450,2011,0
7035,(주)케이에스에스해운,44450,2012,0
7036,(주)케이에스에스해운,44450,2013,1
7037,(주)케이에스에스해운,44450,2014,0
7038,(주)케이에스에스해운,44450,2015,0
7039,(주)케이에스에스해운,44450,2016,0
7040,(주)케이에스에스해운,44450,2017,0
7041,(주)케이에스에스해운,44450,2018,0
7042,(주)케이에스에스해운,44450,2019,0
7043,(주)케이에스피,73010,2011,0
7044,(주)케이에스피,73010,2012,0
7045,(주)케이에스피,73010,2013,0
7046,(주)케이에스피,73010,2014,1
7047,(주)케이에스피,73010,2015,0
7048,(주)케이에스피,73010,2016,0
7049,(주)케이에스피,73010,2017,0
7050,(주)케이에스피,73010,2018,0
7051,(주)케이에스피,73010,2019,0
7052,(주)케이에이치바텍,60720,2011,0
7053,(주)케이에이치바텍,60720,2012,0
7054,(주)케이에이치바텍,60720,2013,0
7055,(주)케이에이치바텍,60720,2014,0
7056,(주)케이에이치바텍,60720,2015,0
7057,(주)케이에이치바텍,60720,2016,0
7058,(주)케이에이치바텍,60720,2017,0
7059,(주)케이에이치바텍,60720,2018,0
7060,(주)케이에이치바텍,60720,2019,0
7061,(주)케이에이치필룩스,33180,2011,0
7062,(주)케이에이치필룩스,33180,2012,0
7063,(주)케이에이치필룩스,33180,2013,0
7064,(주)케이에이치필룩스,33180,2014,0
7065,(주)케이에이치필룩스,33180,2015,0
7066,(주)케이에이치필룩스,33180,2016,0
7067,(주)케이에이치필룩스,33180,2017,0
7068,(주)케이에이치필룩스,33180,2018,0
7069,(주)케이에이치필룩스,33180,2019,0
7070,(주)케이엑스이노베이션,122450,2011,0
7071,(주)케이엑스이노베이션,122450,2012,0
7072,(주)케이엑스이노베이션,122450,2013,0
7073,(주)케이엑스이노베이션,122450,2014,0
7074,(주)케이엑스이노베이션,122450,2015,1
7075,(주)케이엑스이노베이션,122450,2016,0
7076,(주)케이엑스이노베이션,122450,2017,0
7077,(주)케이엑스이노베이션,122450,2018,0
7078,(주)케이엑스이노베이션,122450,2019,0
7079,(주)케이엑스하이텍,52900,2011,0
7080,(주)케이엑스하이텍,52900,2012,0
7081,(주)케이엑스하이텍,52900,2013,0
7082,(주)케이엑스하이텍,52900,2014,0
7083,(주)케이엑스하이텍,52900,2015,0
7084,(주)케이엑스하이텍,52900,2016,0
7085,(주)케이엑스하이텍,52900,2017,0
7086,(주)케이엑스하이텍,52900,2018,0
7087,(주)케이엑스하이텍,52900,2019,0
7088,(주)케이엔더블유,105330,2011,0
7089,(주)케이엔더블유,105330,2012,0
7090,(주)케이엔더블유,105330,2013,0
7091,(주)케이엔더블유,105330,2014,0
7092,(주)케이엔더블유,105330,2015,0
7093,(주)케이엔더블유,105330,2016,0
7094,(주)케이엔더블유,105330,2017,0
7095,(주)케이엔더블유,105330,2018,0
7096,(주)케이엔더블유,105330,2019,0
7097,(주)케이엔엔,58400,2011,0
7098,(주)케이엔엔,58400,2012,0
7099,(주)케이엔엔,58400,2013,0
7100,(주)케이엔엔,58400,2014,0
7101,(주)케이엔엔,58400,2015,0
7102,(주)케이엔엔,58400,2016,0
7103,(주)케이엔엔,58400,2017,0
7104,(주)케이엔엔,58400,2018,0
7105,(주)케이엔엔,58400,2019,0
7106,(주)케이엔제이,272110,2019,0
7107,(주)케이엘넷,39420,2011,0
7108,(주)케이엘넷,39420,2012,0
7109,(주)케이엘넷,39420,2013,0
7110,(주)케이엘넷,39420,2014,0
7111,(주)케이엘넷,39420,2015,0
7112,(주)케이엘넷,39420,2016,0
7113,(주)케이엘넷,39420,2017,0
7114,(주)케이엘넷,39420,2018,0
7115,(주)케이엘넷,39420,2019,0
7116,(주)케이엠,83550,2011,0
7117,(주)케이엠,83550,2012,0
7118,(주)케이엠,83550,2013,0
7119,(주)케이엠,83550,2014,0
7120,(주)케이엠,83550,2015,0
7121,(주)케이엠,83550,2016,0
7122,(주)케이엠,83550,2017,0
7123,(주)케이엠,83550,2018,1
7124,(주)케이엠,83550,2019,0
7125,(주)케이엠더블유,32500,2011,0
7126,(주)케이엠더블유,32500,2012,1
7127,(주)케이엠더블유,32500,2013,0
7128,(주)케이엠더블유,32500,2014,1
7129,(주)케이엠더블유,32500,2015,0
7130,(주)케이엠더블유,32500,2016,0
7131,(주)케이엠더블유,32500,2017,0
7132,(주)케이엠더블유,32500,2018,0
7133,(주)케이엠더블유,32500,2019,0
7134,(주)케이이씨,92220,2011,0
7135,(주)케이이씨,92220,2012,0
7136,(주)케이이씨,92220,2013,0
7137,(주)케이이씨,92220,2014,0
7138,(주)케이이씨,92220,2015,0
7139,(주)케이이씨,92220,2016,0
7140,(주)케이이씨,92220,2017,0
7141,(주)케이이씨,92220,2018,0
7142,(주)케이이씨,92220,2019,0
7143,(주)케이지모빌리언스,46440,2011,0
7144,(주)케이지모빌리언스,46440,2012,1
7145,(주)케이지모빌리언스,46440,2013,0
7146,(주)케이지모빌리언스,46440,2014,0
7147,(주)케이지모빌리언스,46440,2015,0
7148,(주)케이지모빌리언스,46440,2016,1
7149,(주)케이지모빌리언스,46440,2017,0
7150,(주)케이지모빌리언스,46440,2018,0
7151,(주)케이지모빌리언스,46440,2019,0
7152,(주)케이지이니시스,35600,2011,0
